DeviceTag:,Xsens DOT 3,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.3.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.1.1,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2020-08-03 15:46:12.323 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2020,,,,,,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
74, 3681687504, 0.10907142, -0.08976739, -0.003632757, -0.98996675, -0.055836827, -0.19383502, -0.042580605, 0
75, 3681704171, 0.10930599, -0.09078366, -0.003876001, -0.98984724, -0.027233342, -0.1660536, 0.058600426, 0
76, 3681720838, 0.10785673, -0.09183221, -0.004070812, -0.98990875, -0.15121937, -0.11145398, 0.08150482, 0
77, 3681737505, 0.107323095, -0.09264747, -0.0045737857, -0.9898886, -0.14320701, -0.18475403, 0.125494, 0
78, 3681754172, 0.10660945, -0.09338981, -0.0049331207, -0.9898942, -0.016424114, -0.1853725, 0.116007805, 0
79, 3681770839, 0.10609596, -0.093980856, -0.004826868, -0.98989403, -0.10775736, -0.065526165, 0.37956715, 0
80, 3681787506, 0.10576642, -0.09379012, -0.0045778067, -0.98994845, -0.14157093, 0.2059506, 0.62933445, 0
81, 3681804173, 0.10571603, -0.09329012, -0.0044727176, -0.9900016, 0.093090914, 0.25110254, 0.48636913, 0
82, 3681820840, 0.105078205, -0.09287325, -0.0045571495, -0.9901084, 0.2541298, 0.10589331, 0.37800503, 0
83, 3681837507, 0.10512235, -0.09258225, -0.004444403, -0.99013144, 0.21722217, 0.03632715, 0.30209923, 0
84, 3681854174, 0.10448448, -0.09227962, -0.004073713, -0.9902289, 0.18001044, 0.059423015, 0.26105118, 0
85, 3681870841, 0.10423412, -0.09204971, -0.0036106594, -0.9902783, 0.0941296, 0.03495466, 0.18970871, 0
86, 3681887508, 0.10363052, -0.0919177, -0.0030141096, -0.990356, 0.030334601, 0.13219151, 0.12769794, 0
87, 3681904175, 0.10263691, -0.09174066, -0.0025515303, -0.9904771, -0.025565626, 0.22706434, 0.20699596, 0
88, 3681920842, 0.10241367, -0.09136683, -0.0023799716, -0.9905353, -0.08296769, 0.1492669, 0.24869823, 0
89, 3681937509, 0.10193798, -0.09081718, -0.0022814465, -0.99063504, 0.04380322, 0.15393938, 0.19919014, 0
90, 3681954176, 0.10164566, -0.09039471, -0.002270901, -0.99070376, 0.1437396, 0.018536342, 0.07182884, 0
91, 3681970843, 0.10154254, -0.09027363, -0.0021126822, -0.99072576, 0.087462366, 0.04934898, 0.014685631, 0
92, 3681987510, 0.101371154, -0.09028381, -0.0019907798, -0.99074256, 0.00447364, 0.12602933, 0.07407093, 0
93, 3682004177, 0.101095095, -0.09029262, -0.0020391403, -0.9907699, -0.14163806, 0.14332204, 0.116045, 0
94, 3682020844, 0.10097801, -0.09030531, -0.0022138124, -0.9907803, -0.20907588, 0.12489974, 0.17583084, 0
95, 3682037511, 0.10111271, -0.09039357, -0.0024236322, -0.99075806, -0.17506927, 0.031183096, 0.18986797, 0
96, 3682054178, 0.10083446, -0.09044619, -0.002673658, -0.99078095, -0.2319121, -0.03329878, 0.21466446, 0
97, 3682070845, 0.09993151, -0.090410665, -0.00283779, -0.99087524, -0.27469712, -0.106754564, 0.14994526, 0
98, 3682087512, 0.09892667, -0.09029496, -0.0029936633, -0.99098605, -0.24518032, -0.001467111, 0.16374302, 0
99, 3682104179, 0.09947237, -0.09010486, -0.0034049305, -0.9909475, -0.15304883, 0.047287315, 0.14178848, 0
100, 3682120846, 0.09954002, -0.08987561, -0.0037786989, -0.99096006, -0.14573155, 0.005223805, 0.17305374, 0
101, 3682137513, 0.09980999, -0.08941171, -0.004098614, -0.9909737, -0.11274847, -0.13157232, 0.19582653, 0
102, 3682154180, 0.09877464, -0.08875859, -0.0041269, -0.9911361, -0.13809642, -0.20152074, 0.15927029, 0
103, 3682170847, 0.098259695, -0.088027135, -0.0039752554, -0.9912531, -0.14598121, -0.19823359, 0.09239197, 0
104, 3682187514, 0.097415835, -0.08725585, -0.0038025812, -0.99140525, -0.1751662, -0.17490418, 0.07840824, 0
105, 3682204181, 0.09674642, -0.08648048, -0.0036785621, -0.9915392, -0.22548404, -0.15752324, 0.019304276, 0
106, 3682220848, 0.095838696, -0.08566769, -0.0035357992, -0.9916984, -0.22194646, -0.014547187, 0.17621899, 0
107, 3682237515, 0.095457494, -0.0844116, -0.003577917, -0.9918427, -0.1799994, 0.1462922, 0.41092587, 0
108, 3682254182, 0.09542861, -0.0826909, -0.0036292877, -0.99199015, -0.060472228, 0.1231824, 0.5090637, 0
109, 3682270849, 0.09552778, -0.08101632, -0.0036804334, -0.9921186, 0.10870087, 0.03810101, 0.36011028, 0
110, 3682287516, 0.09520315, -0.08009584, -0.0034467967, -0.99222547, 0.25625798, -0.09195053, 0.210845, 0
111, 3682304183, 0.0949796, -0.079744376, -0.0034350231, -0.99227524, 0.17537329, 0.00582261, 0.238307, 0
112, 3682320850, 0.0944604, -0.079781674, -0.004276325, -0.9923186, 0.022154264, 0.17054726, 0.38032818, 0
113, 3682337517, 0.09449899, -0.0800355, -0.005491048, -0.9922885, -0.16732211, 0.127812, 0.36559963, 0
114, 3682354184, 0.0943938, -0.08023525, -0.0060499804, -0.99227905, -0.27145454, 0.038904548, 0.21325874, 0
115, 3682370851, 0.094477884, -0.08045558, -0.0064101974, -0.992251, -0.003947562, 0.20470649, 0.130929, 0
116, 3682387518, 0.09510672, -0.08077246, -0.008112894, -0.99215263, 0.09334519, 0.33053574, 0.12385464, 0
117, 3682404185, 0.09555122, -0.081193544, -0.010941999, -0.99204856, 0.06260372, 0.077147305, 0.10155392, 0
118, 3682420852, 0.0965554, -0.08180268, -0.013454084, -0.9918703, -0.0020528215, -0.24839129, 0.034179688, 0
119, 3682437519, 0.09614507, -0.082804546, -0.014838319, -0.99180716, -0.06655044, -0.14269584, -0.021900177, 0
120, 3682454186, 0.09619096, -0.08401208, -0.016792139, -0.99167, -0.14297165, 0.51605713, 0.16522598, 0
121, 3682470853, 0.09708256, -0.08423196, -0.021516662, -0.9914731, -0.4888244, 0.8881009, 0.29047108, 0
122, 3682487520, 0.09935272, -0.08304263, -0.029107498, -0.99115473, -0.28351507, 0.60948926, 0.07126713, 0
123, 3682504187, 0.10203688, -0.082050405, -0.03641112, -0.9907233, 0.24280763, -0.34134686, -0.099494934, 0
124, 3682520854, 0.10382359, -0.08216966, -0.040918414, -0.9903518, 0.44705865, -0.74153787, -0.0061740875, 0
125, 3682537521, 0.102876835, -0.08333166, -0.042983904, -0.990266, 0.4736575, -0.60051537, 0.29332256, 0
126, 3682554188, 0.10145888, -0.084983885, -0.04429585, -0.990214, 0.14801495, -0.28530642, 0.7691927, 0
127, 3682570855, 0.10065207, -0.08641732, -0.045903295, -0.9900992, -0.6023121, -0.14433992, 0.5696621, 0
128, 3682587522, 0.10043748, -0.086057484, -0.045818295, -0.99015623, -1.5841304, -0.33663067, 0.3563528, 0
129, 3682604189, 0.10116108, -0.08562932, -0.04319018, -0.99023783, -1.2967801, 0.42994168, -0.044748306, 0
130, 3682620856, 0.102859266, -0.08273065, -0.040915627, -0.99040586, -2.2396824, 0.85547435, 0.6607008, 0
131, 3682637523, 0.10582988, -0.07915008, -0.038545188, -0.99048054, -1.8638777, 0.9504949, 0.6039047, 0
132, 3682654190, 0.10973142, -0.07534745, -0.0350071, -0.99048394, -1.7965969, 0.96654344, 0.60446644, 0
133, 3682670857, 0.11415595, -0.07188977, -0.029928206, -0.9904074, -1.608543, 1.0462952, 0.22506428, 0
134, 3682687524, 0.1190344, -0.069354616, -0.02420694, -0.9901703, -1.6666198, 1.1283903, -0.23457432, 0
135, 3682704191, 0.12496938, -0.06789962, -0.018433617, -0.98966396, -1.9716855, 1.2838417, -0.67248535, 0
136, 3682720858, 0.1321577, -0.067373574, -0.013049897, -0.9888514, -2.2015097, 1.3289952, -1.0011902, 0
137, 3682737525, 0.14118774, -0.06832042, -0.008106378, -0.9875905, -2.1230884, 1.4273618, -1.2257919, 0
138, 3682754192, 0.15200841, -0.07080747, -0.0041189045, -0.9858322, -2.152683, 1.4400855, -1.1909771, 0
139, 3682770859, 0.16442585, -0.07499034, -5.988274E-4, -0.9835356, -2.0555902, 1.1767803, -1.141406, 0
140, 3682787526, 0.17806381, -0.08142902, 0.003376943, -0.98063916, -1.8666563, 0.932244, -1.2118425, 0
141, 3682804193, 0.19334233, -0.091217555, 0.008478641, -0.9768461, -1.5281597, 0.70743656, -1.3016958, 0
142, 3682820860, 0.21133575, -0.106493235, 0.016085662, -0.97146267, -1.0885249, 0.2602279, -1.8225627, 0
143, 3682837527, 0.23217757, -0.1292234, 0.027571589, -0.96365815, -1.2287924, 0.44785044, -2.112082, 0
144, 3682854194, 0.2538946, -0.15569106, 0.038765587, -0.9538331, -2.593936, 1.0241159, -1.1718473, 0
145, 3682870861, 0.27439117, -0.18160926, 0.04637835, -0.9431749, -3.1469831, 0.8579311, -0.6595526, 0
