DeviceTag:,Xsens DOT 4,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.3.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.1.1,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Complete (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2020-08-03 16:00:48.802 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2020,,,,,,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
240, 95101905, 0.7365675, 0.078239836, -0.37268558, 0.55897456, 0.0104785105, 0.4174267, 0.06825733
241, 95118572, 0.7342257, 0.081949994, -0.3778655, 0.5580455, 0.16435333, 0.33157808, 0.060515404
242, 95135239, 0.7317258, 0.08631633, -0.3828311, 0.5572856, 0.3722776, 0.26987725, 0.14002132
243, 95151906, 0.7292153, 0.09108106, -0.38761768, 0.5565087, 0.2500654, 0.4569808, 0.020223618
244, 95168573, 0.72660834, 0.095773384, -0.39264712, 0.5556043, 0.05713729, 0.53716165, -0.06960297
245, 95185240, 0.72387385, 0.100622214, -0.3976348, 0.5547689, -0.027098712, 0.60347515, 0.07293129
246, 95201907, 0.7210835, 0.10532974, -0.40268728, 0.55388397, 0.13375932, 0.47355455, 0.1595316
247, 95218574, 0.7181003, 0.11067766, -0.40774733, 0.55301416, 0.3819966, 0.054185186, 0.13843918
248, 95235241, 0.714842, 0.117180735, -0.41267985, 0.55223656, 0.54265237, 0.12050092, 0.08943272
249, 95251908, 0.7112519, 0.124760725, -0.41739994, 0.5516637, 0.67525077, 0.40836868, -0.02454853
250, 95268575, 0.70732874, 0.13330957, -0.42171714, 0.55142474, 0.5350364, 0.504745, 0.07277012
251, 95285242, 0.70284724, 0.1425452, -0.42620242, 0.5513967, 0.6533494, 0.615411, -0.079888344
252, 95301909, 0.6980655, 0.15186258, -0.4307841, 0.5514231, 0.5383544, 0.86639905, -0.16593838
253, 95318576, 0.69326943, 0.16010158, -0.43606988, 0.5509884, 0.26488185, 1.2988428, -0.47502327
254, 95335243, 0.68856704, 0.16665481, -0.44179258, 0.5503827, 0.17251669, 1.1921338, -0.32139015
255, 95351910, 0.6835817, 0.17305586, -0.44730434, 0.5501698, 0.7078369, 0.45203418, 0.3483591
256, 95368577, 0.6781243, 0.1809057, -0.45229948, 0.5503144, 0.7502818, 0.0035558676, 0.7722254
257, 95385244, 0.67175597, 0.19075361, -0.4565199, 0.55131346, 0.74222594, -0.14683415, 0.68877983
258, 95401911, 0.6648628, 0.2017201, -0.46022666, 0.55268234, 0.3897838, 0.24411705, 0.49929047
259, 95418578, 0.6584244, 0.2110638, -0.46472475, 0.553137, -0.7706018, 0.942556, 0.045627594
260, 95435245, 0.6521528, 0.21785067, -0.47030205, 0.55322146, -0.59235764, 0.937256, 0.007978439
261, 95451912, 0.6460039, 0.2237747, -0.4764217, 0.55283505, 0.32951352, 0.4688678, 0.36537743
262, 95468579, 0.6396304, 0.23031643, -0.4819732, 0.55274695, 0.338098, 0.010560876, 1.0121317
263, 95485246, 0.6330186, 0.2377063, -0.48717567, 0.5526692, 0.29240277, -0.02690839, 1.1223955
264, 95501913, 0.6269733, 0.24496108, -0.49169484, 0.55239016, -0.573161, 0.09569093, 0.9182348
265, 95518580, 0.62141305, 0.2510337, -0.49714288, 0.5510692, -1.0824442, 0.16764332, 0.35550117
266, 95535247, 0.61602616, 0.25669816, -0.5030769, 0.54911876, -0.54261255, -0.14650548, 0.47709942
267, 95551914, 0.6105962, 0.26286763, -0.5090288, 0.54677486, 0.119303614, -0.33661544, 0.4967804
268, 95568581, 0.6050273, 0.27008665, -0.51445675, 0.5443616, 0.23735444, -0.54204094, 0.67588043
269, 95585248, 0.59943086, 0.27809548, -0.51959383, 0.54163456, 0.0810382, -0.2658653, 0.7001715
270, 95601915, 0.594421, 0.28571033, -0.5245738, 0.53838235, -0.77523166, 0.04081626, 0.6078558
271, 95618582, 0.5891493, 0.29275718, -0.52968216, 0.5353813, -0.99399453, -0.09017317, 0.82527256
272, 95635249, 0.5838598, 0.2993851, -0.5347948, 0.53242, -0.260866, -0.2103115, 0.7964182
273, 95651916, 0.57843566, 0.30612692, -0.53950655, 0.5297464, -0.3061334, -0.54768455, 0.7893257
274, 95668583, 0.57280475, 0.31274363, -0.5442236, 0.52716887, -0.602765, -0.25665277, 0.6297598
275, 95685250, 0.56793237, 0.31782678, -0.54893833, 0.52450556, -1.0942646, -0.020486303, 0.42463398
276, 95701917, 0.5637433, 0.3213057, -0.5538008, 0.5217862, -0.8777573, -0.27065945, 0.11448383
277, 95718584, 0.5589248, 0.3253497, -0.5581491, 0.5198273, 0.5213301, -0.9804369, 0.3089695
278, 95735251, 0.55327547, 0.33203226, -0.5609615, 0.51861686, 1.4400151, -1.4532428, 0.8287144
279, 95751918, 0.5471729, 0.34074387, -0.56197375, 0.5183446, 1.0109625, -1.3402764, 0.91656494
280, 95768585, 0.5420356, 0.34877446, -0.5626386, 0.51767915, -0.48505554, -0.6974065, 0.68736935
281, 95785252, 0.5383043, 0.35394782, -0.56498855, 0.51549727, -1.7284952, -0.0635273, 0.09542084
282, 95801919, 0.53550357, 0.35614485, -0.5685676, 0.51295996, -1.200599, -0.35475507, 0.04540062
283, 95818586, 0.5330803, 0.35720876, -0.5727588, 0.5100734, 0.117863744, -1.0426013, 0.4944601
284, 95835253, 0.53069144, 0.35853857, -0.57656544, 0.50733554, 0.7161011, -1.1379919, 0.7722006
285, 95851920, 0.5284078, 0.3606482, -0.5789536, 0.5055007, 0.6775444, -1.2768795, 0.73849773
286, 95868587, 0.5260735, 0.36341476, -0.58014756, 0.50458425, -0.02986312, -1.411481, 0.60940266
287, 95885254, 0.5234185, 0.3662879, -0.581037, 0.50424445, -0.2437659, -1.2702545, 0.47234058
288, 95901921, 0.52056646, 0.3690062, -0.5817985, 0.50433695, -0.028705098, -1.264738, 0.3947258
289, 95918588, 0.51717186, 0.37207386, -0.5825496, 0.5047085, -0.3904369, -1.1244922, 0.46388626
290, 95935255, 0.5136201, 0.3747063, -0.58358145, 0.5051954, -0.41957718, -0.2546836, 0.5603466
291, 95951922, 0.51179683, 0.37542397, -0.58475435, 0.50515664, -0.75342774, 0.041732326, 0.4384899
292, 95968589, 0.51070744, 0.3748755, -0.5862322, 0.50495374, -0.76504505, -0.13145065, 0.062628746
293, 95985256, 0.51009804, 0.37364402, -0.5878622, 0.5045873, -0.0029523827, -0.2932701, 0.32260418
294, 96001923, 0.51023155, 0.37240377, -0.5892558, 0.5037428, -0.3851687, -0.34452087, 0.29358768
295, 96018590, 0.51069725, 0.3707698, -0.59062535, 0.5028715, -0.36957955, -0.067033544, -0.043459892
296, 96035257, 0.51089287, 0.36915165, -0.59241164, 0.5017609, -0.22546914, -0.09582771, -0.15852737
297, 96051924, 0.51037705, 0.36789104, -0.59408855, 0.5012288, 0.2621018, -0.04755942, 0.0147743225
298, 96068591, 0.50962615, 0.3673106, -0.5951165, 0.5011993, 0.57141936, -0.026322562, -0.043945312
299, 96085258, 0.5086999, 0.36753282, -0.5957035, 0.50127983, 0.49145246, -0.027847257, -0.11063576
300, 96101925, 0.50780284, 0.36816368, -0.59623337, 0.50109637, 0.07132455, 0.31048867, -0.112976074
301, 96118592, 0.50738823, 0.36837667, -0.59687746, 0.500593, -0.123702355, 0.4692888, -0.14536381
302, 96135259, 0.5071644, 0.3682775, -0.5978664, 0.49971184, 0.110246874, 0.3132516, -0.11683273
303, 96151926, 0.5071706, 0.36794427, -0.5988804, 0.49873564, 0.32877973, 0.020237757, 0.06427574
304, 96168593, 0.50750273, 0.36762086, -0.5997811, 0.49755275, 0.20645288, -0.1833697, 0.051962852
305, 96185260, 0.5077259, 0.3674416, -0.6009323, 0.49606606, -0.2879294, -3.5069181E-4, -4.0626526E-4
306, 96201927, 0.5082059, 0.36658704, -0.60240424, 0.4944188, -0.26911607, 0.059583414, 0.026991844
307, 96218594, 0.50860953, 0.3653818, -0.6041907, 0.49271306, -0.0016439378, -0.095383145, 0.07607651
308, 96235261, 0.50873446, 0.36441624, -0.60584635, 0.49126428, 0.10462798, -0.09715818, 0.11697674
309, 96251928, 0.5088429, 0.36369267, -0.60699964, 0.49026334, 0.16109495, -0.32187486, 0.1535883
310, 96268595, 0.5087642, 0.3635599, -0.60776997, 0.48948857, 0.11996075, -0.433897, 0.09067726
311, 96285262, 0.50841296, 0.3639536, -0.60825866, 0.48895362, -0.020499714, -0.28189075, 0.018696785
312, 96301929, 0.507838, 0.36451137, -0.6086173, 0.48868924, 0.004818045, -0.18790075, 0.03312397
313, 96318596, 0.50729656, 0.36496285, -0.6089834, 0.4884583, 0.0076298383, -0.013821147, 0.01612854
314, 96335263, 0.5070985, 0.36495182, -0.609398, 0.4881549, 0.31622458, -0.114376165, 0.011880875
315, 96351930, 0.50671154, 0.36528715, -0.60962707, 0.48802006, 0.3113435, -0.1774294, 0.026881218
316, 96368597, 0.5066644, 0.3654474, -0.60960436, 0.48797762, 0.21922128, -0.24659783, 0.18913841
317, 96385264, 0.5069542, 0.36524487, -0.60973406, 0.48766613, 0.0749687, -0.09333376, 0.029254913
318, 96401931, 0.5074476, 0.36452946, -0.6102226, 0.4870766, -0.10633651, -0.053377464, -0.02352047
319, 96418598, 0.5080733, 0.36335647, -0.6110145, 0.48630762, -0.0092887515, -0.122220464, -0.02807808
320, 96435265, 0.5085512, 0.362253, -0.6117256, 0.4857369, 0.18303566, -0.31015047, 0.04829979
321, 96451932, 0.50881124, 0.36136386, -0.61230516, 0.48539668, 0.31080168, -0.25129986, -0.034423828
322, 96468599, 0.50876266, 0.36079594, -0.6127911, 0.48525658, 0.2546633, -0.14926945, -0.08318901
323, 96485266, 0.5086423, 0.36016497, -0.61345446, 0.48501334, 0.04889033, 0.11010539, -0.03630829
324, 96501933, 0.5089359, 0.35895362, -0.61423314, 0.48461765, -0.18320218, 0.23293614, 0.042705536
325, 96518600, 0.50935984, 0.35762063, -0.61503124, 0.4841454, -0.04750969, 0.02798114, -0.12055683
326, 96535267, 0.50966895, 0.35675514, -0.6157432, 0.48355305, 0.2667542, -0.19537222, -0.14142513
327, 96551934, 0.5099544, 0.35645512, -0.6161284, 0.48298287, 0.30570582, -0.14354661, -0.01224041
328, 96568601, 0.5103367, 0.356414, -0.6162307, 0.4824785, 0.17379741, 0.0476885, 0.05342579
329, 96585268, 0.51071304, 0.35643375, -0.6161507, 0.48216766, 0.1043687, 0.17661178, 0.100753784
330, 96601935, 0.51084304, 0.35658127, -0.61596566, 0.48215732, 0.09557593, 0.08475265, 0.06609154
331, 96618602, 0.51069117, 0.3570514, -0.6155609, 0.48248717, 0.050813884, 0.005506577, 0.099515915
332, 96635269, 0.5104097, 0.35759988, -0.6151217, 0.48293865, -0.043294013, -0.0066517456, 0.10036945
333, 96651936, 0.5101052, 0.3580474, -0.61469865, 0.48346698, -0.033208884, 0.09041792, 0.13191795
334, 96668603, 0.50984913, 0.35832626, -0.614376, 0.48394042, -0.2292816, 0.2891225, 0.064388275
335, 96685270, 0.50990206, 0.35813913, -0.6143601, 0.48404357, -0.1250385, 0.27211607, -0.011175156
336, 96701937, 0.50990486, 0.35802454, -0.61439925, 0.4840756, 0.15938753, -0.012942742, 0.10611725
337, 96718604, 0.50999415, 0.35804313, -0.61413014, 0.48430917, -0.039524242, -0.04911038, 0.105083466
338, 96735271, 0.5102059, 0.35796127, -0.6138503, 0.4845014, -0.11360136, -0.14485808, 0.05113697
339, 96751938, 0.5103572, 0.35787663, -0.61349523, 0.48485425, -0.14294212, -0.15539324, 0.15234661
340, 96768605, 0.5105904, 0.3575375, -0.61318845, 0.4852467, -0.1777127, -0.111527935, 0.15757275
341, 96785272, 0.5106701, 0.35699877, -0.61299396, 0.4858049, -0.09023486, -0.2681104, 0.16306114
342, 96801939, 0.5106748, 0.3564139, -0.6126882, 0.48661447, -0.0018158193, -0.34563875, 0.30929375
343, 96818606, 0.5108898, 0.35581943, -0.612073, 0.487597, 0.05232081, -0.34911048, 0.19963932
344, 96835273, 0.5114515, 0.35524032, -0.6112076, 0.4885151, 0.1582246, -0.44626865, 0.17703342
345, 96851940, 0.5122884, 0.35483012, -0.6099971, 0.48944858, -0.093250275, -0.37537795, 0.10489845
346, 96868607, 0.5135818, 0.3540352, -0.60874856, 0.49022233, -0.3740802, -0.36960694, -0.0059947968
347, 96885274, 0.51522195, 0.352764, -0.6077025, 0.49071532, -0.36578453, -0.5848869, 0.0052080154
348, 96901941, 0.5168691, 0.3514694, -0.6064811, 0.491423, -0.24026078, -0.7367436, 0.12379074
349, 96918608, 0.51866865, 0.35034767, -0.6048589, 0.4923262, -0.16713472, -0.9052373, 0.2327776
350, 96935275, 0.5206091, 0.3493551, -0.6027594, 0.4935568, -0.42480627, -0.67549783, 0.30842972
351, 96951942, 0.5229843, 0.3478673, -0.6005128, 0.4948338, -0.6820746, -0.60111576, 0.314888
352, 96968609, 0.52559733, 0.34574097, -0.5987065, 0.49574307, -0.5956529, -0.64846057, 0.47215176
353, 96985276, 0.52859735, 0.34329185, -0.59678483, 0.4965719, -0.51726013, -0.7201561, 0.74954605
354, 97001943, 0.5320896, 0.34066772, -0.59430367, 0.49762374, -0.44368887, -0.81593513, 0.6656122
355, 97018610, 0.53568757, 0.33814335, -0.59152794, 0.4987912, -0.57983774, -0.92395884, 0.6049738
356, 97035277, 0.53993964, 0.33495146, -0.58885145, 0.49952644, -0.7860329, -0.7274276, 0.7577143
357, 97051944, 0.54494274, 0.33070922, -0.5864399, 0.49975735, -0.97865105, -0.52596736, 0.63770294
358, 97068611, 0.5503445, 0.32564813, -0.5843106, 0.49965525, -0.52444947, -0.6031668, 0.7908659
359, 97085278, 0.55591166, 0.3204489, -0.5818212, 0.49975893, -0.13901791, -0.8725108, 0.9359741
360, 97101945, 0.5618073, 0.31489038, -0.5790897, 0.49987173, -0.6918037, -0.53469104, 0.9266882
361, 97118612, 0.5685364, 0.30755165, -0.57656217, 0.49975434, -1.0192008, -0.19833064, 0.8232393
362, 97135279, 0.57564414, 0.29928687, -0.57405454, 0.4995224, -0.4271297, -0.9284833, 0.698864
363, 97151946, 0.5821254, 0.29194772, -0.5708928, 0.49997804, 0.07228498, -1.634322, 0.7399912
364, 97168613, 0.5881575, 0.2856859, -0.56677735, 0.5012167, 0.08472661, -1.63593, 1.0921221
365, 97185280, 0.5944205, 0.2794368, -0.561785, 0.5029683, -0.51507485, -0.980258, 1.1855421
366, 97201947, 0.60094696, 0.27265808, -0.55639875, 0.5049168, -0.37217948, -0.9966218, 1.0743008
367, 97218614, 0.60729146, 0.26608786, -0.5506627, 0.5071144, -0.03706694, -1.1067475, 1.2654123
368, 97235281, 0.61358196, 0.25978583, -0.5441927, 0.509787, -0.04215365, -1.029936, 1.3574
369, 97251948, 0.61980873, 0.2536597, -0.5371358, 0.5128148, -0.08847492, -0.7724752, 1.462204
370, 97268615, 0.62629086, 0.24697998, -0.529763, 0.5158604, -0.3816573, -0.30483043, 1.4047985
371, 97285282, 0.6330297, 0.23933339, -0.5223314, 0.51880914, -0.34690216, -0.28525618, 1.2025452
372, 97301949, 0.6396861, 0.23131584, -0.5148073, 0.52179325, -0.06716944, -0.44424775, 1.0791082
373, 97318616, 0.64617896, 0.22332495, -0.50720775, 0.52470857, 0.32288727, -0.4342223, 1.0615273
374, 97335283, 0.65243435, 0.21593267, -0.49917573, 0.5277558, 0.45608377, -0.06537631, 1.4189482
375, 97351950, 0.6590505, 0.20837072, -0.4903249, 0.53086317, 0.28051838, 0.09597725, 1.3085546
376, 97368617, 0.66550493, 0.20072746, -0.48144743, 0.53387284, 0.1109116, 0.08662435, 1.1936531
377, 97385284, 0.6718648, 0.19256175, -0.47279644, 0.536639, 0.055211276, 0.6183515, 1.0822
378, 97401951, 0.6782428, 0.1838392, -0.46403503, 0.5393158, 0.2524411, 0.27667552, 1.003768
379, 97418618, 0.6841321, 0.17587373, -0.45504016, 0.5421903, 0.58042157, 0.027070548, 1.0951385
380, 97435285, 0.6898831, 0.16809252, -0.4456864, 0.5451329, 0.27990505, 0.5586904, 1.0408545
381, 97451952, 0.69583476, 0.1590317, -0.43652305, 0.5476958, -0.10575851, 1.0245408, 0.61949635
382, 97468619, 0.7016927, 0.14883664, -0.42779484, 0.5499699, 0.18137696, 0.67812157, 0.5465183
383, 97485286, 0.70710605, 0.13907127, -0.41901657, 0.5523452, 0.6853254, 0.24319004, 0.7759638
384, 97501953, 0.71207917, 0.13021684, -0.4098865, 0.55495936, 0.8358151, 0.48806614, 0.73208046
385, 97518620, 0.7169115, 0.121676706, -0.40030366, 0.55766475, 0.42800674, 0.9570966, 0.43449974
386, 97535287, 0.7217799, 0.11238061, -0.3908198, 0.5600575, 0.12264513, 0.9781439, 0.262846
387, 97551954, 0.726364, 0.10267124, -0.38177642, 0.5622287, 0.39268655, 0.64976877, 0.25477314
388, 97568621, 0.73056537, 0.09351062, -0.37278107, 0.564415, 0.75906205, 0.5724131, 0.4368086
389, 97585288, 0.7345096, 0.08513245, -0.36353707, 0.5666473, 0.7784257, 0.72555923, 0.23145962
390, 97601955, 0.7383031, 0.07674578, -0.35442078, 0.5686869, 0.5031078, 0.9327557, -0.11411476
391, 97618622, 0.7419348, 0.067851745, -0.34566525, 0.5704775, 0.4649253, 0.9629763, -0.31290913
392, 97635289, 0.7453035, 0.058931824, -0.33714864, 0.5721718, 0.552881, 0.8422919, -0.2500353
393, 97651956, 0.74839, 0.05050025, -0.32862338, 0.5739066, 0.74576104, 0.70963407, -0.26818752
394, 97668623, 0.7511987, 0.042652927, -0.3200676, 0.57570666, 0.60506475, 0.7385921, -0.36981392
395, 97685290, 0.7538057, 0.03481411, -0.3116989, 0.577416, 0.5542214, 0.7786125, -0.48336124
396, 97701957, 0.7561873, 0.027271925, -0.3033495, 0.5791513, 0.5737403, 0.7529043, -0.409832
397, 97718624, 0.75846183, 0.019946393, -0.29481295, 0.58088154, 0.40608504, 0.6102262, -0.37573624
398, 97735291, 0.7604462, 0.013077842, -0.28664857, 0.582566, 0.50853133, 0.3708805, -0.47715282
399, 97751958, 0.76218045, 0.0065010763, -0.27884868, 0.5841935, 0.5367223, 0.68214536, -0.52956295
400, 97768625, 0.76389974, 1.7678074E-5, -0.27085987, 0.5857407, 0.48590398, 0.67180616, -0.5096693
401, 97785292, 0.7654631, -0.0062061744, -0.26298317, 0.58725435, 0.24557301, 0.44694787, -0.5512657
402, 97801959, 0.7667748, -0.0127450945, -0.25545377, 0.58875954, 0.19942854, 0.5693057, -0.67545795
403, 97818626, 0.7679074, -0.019671027, -0.24834844, 0.5901311, 0.26539034, 0.59958863, -0.66804695
404, 97835293, 0.7689419, -0.026286896, -0.24142534, 0.59139776, 0.49833632, 0.17739578, -0.47741985
405, 97851960, 0.76984644, -0.032103825, -0.2344672, 0.59273213, 0.37525925, 0.2619888, -0.45947456
406, 97868627, 0.7706945, -0.037932817, -0.22760408, 0.5939592, 0.20189735, 0.45084122, -0.7055235
407, 97885294, 0.77141243, -0.043984342, -0.22099568, 0.5951042, 0.12874089, 0.4298436, -0.76731205
408, 97901961, 0.77206945, -0.049684606, -0.21444981, 0.5961976, 0.30360526, 0.05587539, -0.4332943
409, 97918628, 0.7726662, -0.054126777, -0.20790476, 0.597355, 0.49820557, -0.07353389, -0.23496723
410, 97935295, 0.7732791, -0.057476226, -0.20089284, 0.5986469, 0.46209514, 0.32168856, -0.33128548
411, 97951962, 0.77387655, -0.06095808, -0.19384399, 0.5998532, -0.041402757, 0.60326064, -0.80503654
412, 97968629, 0.7743397, -0.06539436, -0.18715622, 0.6009114, -0.15535648, 0.3049988, -0.7839756
413, 97985296, 0.77454203, -0.06991168, -0.18116078, 0.6019783, 0.2578488, -0.13193998, -0.42949677
414, 98001963, 0.77464455, -0.07383081, -0.17523697, 0.6031312, 0.2561008, 0.34628662, -0.55226517
415, 98018630, 0.774719, -0.07827001, -0.16930644, 0.60416865, -0.17479596, 0.6001006, -0.8670082
416, 98035297, 0.7744553, -0.08475078, -0.16432098, 0.6050083, -0.79354775, 0.6818562, -1.4032574
417, 98051964, 0.7735882, -0.094093405, -0.16084114, 0.60567147, -0.61036134, 0.33329988, -1.4755735
418, 98068631, 0.7724869, -0.103135526, -0.15763518, 0.60644734, 0.38348487, -0.1546528, -0.6400156
419, 98085298, 0.77169836, -0.109956175, -0.15347408, 0.6073197, 0.6028304, -0.23445816, -0.2945776
420, 98101965, 0.7712232, -0.11552169, -0.14872305, 0.6080715, 0.039374378, 0.028798135, -0.83660316
421, 98118632, 0.7708221, -0.12132639, -0.14429004, 0.60851765, -0.10127685, 0.026937222, -0.8931751
422, 98135299, 0.77065384, -0.12605302, -0.13994955, 0.6087838, 0.0051340926, -0.36585394, -0.37199497
423, 98151966, 0.7705639, -0.1291934, -0.13563234, 0.60921615, 0.3169446, -0.2534201, -0.3046713
424, 98168633, 0.7705195, -0.13215789, -0.131258, 0.6095946, -0.19318962, 0.30487463, -0.9491892
425, 98185300, 0.7703682, -0.1363417, -0.12745076, 0.6096723, -0.55509925, 0.16783242, -1.0447578
426, 98201967, 0.7701347, -0.1410457, -0.124303564, 0.60954684, -0.20980737, -0.25602335, -0.63892937
427, 98218634, 0.7700087, -0.14472912, -0.1213177, 0.6094442, 0.3412446, -0.3567906, -0.21367836
428, 98235301, 0.7701061, -0.14712268, -0.11787177, 0.60942435, 0.34923452, -0.128453, -0.40126514
429, 98251968, 0.7703386, -0.14896227, -0.11405841, 0.60940903, -0.19564782, 0.05415462, -0.87557316
430, 98268635, 0.77044934, -0.15163827, -0.110494204, 0.60926574, -0.6037696, 0.22118546, -1.2251081
431, 98285302, 0.7702567, -0.15558831, -0.10775791, 0.6090034, -0.44481045, -0.040873703, -0.9212074
432, 98301969, 0.7701151, -0.15904886, -0.105265066, 0.6087246, 0.22024871, -0.21480064, -0.5466604
433, 98318636, 0.7700969, -0.16153778, -0.10264951, 0.6085388, 0.16025807, -0.12887456, -0.6529217
434, 98335303, 0.76997966, -0.16416878, -0.10028332, 0.6083777, -0.25139213, 0.14700839, -1.000329
435, 98351970, 0.7696853, -0.16753292, -0.09850048, 0.60812426, -0.46140003, -0.09913548, -0.76554203
436, 98368637, 0.76945215, -0.17005733, -0.09701285, 0.6079577, 0.20232023, -0.3998013, -0.3900633
437, 98385304, 0.7694966, -0.17141217, -0.09498294, 0.60784143, 0.20552608, -0.18277605, -0.35216427
438, 98401971, 0.76969194, -0.17216462, -0.09279216, 0.6077199, -0.067865126, -0.14502761, -0.51358414
439, 98418638, 0.76996064, -0.17249557, -0.09066344, 0.60760695, -0.022421256, -0.27342263, -0.41462708
440, 98435305, 0.7703099, -0.17214912, -0.08845012, 0.6075889, -0.06232262, -0.1453004, -0.37645912
441, 98451972, 0.77068204, -0.17169812, -0.08633547, 0.60754853, -0.12672296, -0.1811178, -0.5760641
442, 98468639, 0.7710135, -0.17135356, -0.084538475, 0.607478, -0.24527842, -0.20461449, -0.6358633
443, 98485306, 0.771231, -0.1714664, -0.08323611, 0.6073499, -0.116163485, -0.18808024, -0.6289778
444, 98501973, 0.77142435, -0.17156376, -0.08210578, 0.6072307, -0.109174065, -0.1905087, -0.4363041
445, 98518640, 0.7714464, -0.17202723, -0.0813486, 0.6071733, -0.20247798, -0.14124644, -0.5271454
446, 98535307, 0.7712542, -0.17297572, -0.080862336, 0.60721314, -0.2619318, -0.076982, -0.68640995
447, 98551974, 0.77097464, -0.17393902, -0.080568396, 0.60733205, 0.053042307, -0.22463924, -0.5439892
448, 98568641, 0.7708012, -0.1742895, -0.08000691, 0.6075259, -0.03129958, -0.18746221, -0.54055405
449, 98585308, 0.7704841, -0.17513852, -0.07976086, 0.6077163, -0.35011694, -0.1812842, -0.56608295
450, 98601975, 0.7700897, -0.17608947, -0.07979394, 0.60793704, -0.11262661, -0.3101848, -0.28497124
451, 98618642, 0.76986367, -0.17628437, -0.079749346, 0.6081724, 0.2032178, -0.22840934, -0.045931816
452, 98635309, 0.7698115, -0.17601697, -0.07939985, 0.6083618, -0.027324738, -0.09310254, -0.30472374
453, 98651976, 0.7697604, -0.1759088, -0.07922417, 0.60848075, -0.27191687, -0.26338488, -0.4352007
454, 98668643, 0.7696816, -0.1755551, -0.07926184, 0.6086775, -0.0065682633, -0.3465774, -0.2332592
455, 98685310, 0.7697686, -0.17468642, -0.07898361, 0.6088536, -0.00945918, -0.12179802, -0.30156708
456, 98701977, 0.76989144, -0.17373356, -0.078677595, 0.6090106, -0.2998384, -0.0864633, -0.3317051
457, 98718644, 0.7698729, -0.17330305, -0.078720264, 0.609151, -0.3390509, -0.24845879, -0.21692753
458, 98735311, 0.76987296, -0.17283967, -0.07882111, 0.6092695, -0.094443664, -0.24491186, 0.045835495
459, 98751978, 0.7700425, -0.17171146, -0.07864193, 0.6093975, 0.025485171, -0.2206235, 0.084643364
460, 98768645, 0.77024096, -0.17040686, -0.07834086, 0.6095516, -0.19664977, -0.09620053, -0.19204521
461, 98785312, 0.77020425, -0.17003934, -0.07840169, 0.60969275, -0.55557853, -0.024794962, -0.42218304
462, 98801979, 0.7699941, -0.17030066, -0.07889033, 0.6098223, -0.13859648, -0.30643448, -0.06272888
463, 98818646, 0.76988757, -0.16989021, -0.07918586, 0.610033, 0.18612567, -0.09788929, 0.001988411
464, 98835313, 0.7699009, -0.16916081, -0.07909468, 0.6102304, -0.08611194, 0.023044633, -0.20731258
465, 98851980, 0.7697635, -0.16913591, -0.0793291, 0.61038035, -0.45748052, -0.22515723, -0.33886242
466, 98868647, 0.76944524, -0.16973412, -0.08006389, 0.6105198, -0.19242421, -0.39619392, -0.23985863
467, 98885314, 0.76915354, -0.17014825, -0.080866225, 0.6106663, 0.0816846, -0.14003232, -0.10733032
468, 98901981, 0.7689365, -0.17062163, -0.08159433, 0.6107106, 0.053668812, -0.1358105, -0.20711708
469, 98918648, 0.7687087, -0.17131703, -0.08257921, 0.6106704, -0.09566254, -0.31264746, -0.041650772
470, 98935315, 0.76868343, -0.17159593, -0.083425246, 0.6105089, 0.053623665, -0.35889164, 0.21305847
471, 98951982, 0.76881856, -0.17131792, -0.08401001, 0.61033636, 0.10792647, -0.24613214, 0.2338934
472, 98968649, 0.76891255, -0.17115918, -0.08461196, 0.6101794, -0.10918429, -0.22905776, 0.009110451
473, 98985316, 0.76892614, -0.17115963, -0.08528946, 0.6100678, -0.28963014, -0.25910282, -0.008412361
474, 99001983, 0.7689775, -0.17116873, -0.085956134, 0.60990685, -0.1361428, -0.1934347, 0.17322636
475, 99018650, 0.7690128, -0.17138007, -0.08662686, 0.6097083, -0.17098345, -0.09160645, 0.17181206
476, 99035317, 0.7691118, -0.1713834, -0.08710146, 0.60951465, -0.030789692, -0.2806308, 0.35194778
477, 99051984, 0.76930636, -0.17085087, -0.087310545, 0.60938877, 0.0655649, -0.0697936, 0.17466927
478, 99068651, 0.7695139, -0.1701974, -0.08727905, 0.6093141, -0.13598338, -0.0013779574, -0.12551785
479, 99085318, 0.76955897, -0.16983637, -0.0873662, 0.60934544, -0.27122486, -0.062132355, -0.22403908
480, 99101985, 0.76939034, -0.1699121, -0.087777115, 0.60947806, -0.24003275, -0.071147636, -0.26427078
481, 99118652, 0.7691299, -0.17019297, -0.08823101, 0.60966295, -0.052537836, -0.06903343, -0.23580742
482, 99135319, 0.7688603, -0.17018427, -0.08852542, 0.6099627, 0.09617634, -0.075348005, -0.3622856
483, 99151986, 0.7685317, -0.17014839, -0.08876336, 0.6103522, -0.2749124, -0.04089326, -0.5423994
484, 99168653, 0.76810646, -0.17027764, -0.08928314, 0.61077535, -0.107051864, -0.27232125, -0.35986614
