DeviceTag:,Xsens DOT 5,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.3.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.1.1,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Complete (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2020-08-03 16:00:48.801 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2020,,,,,,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
240, 63549467, 0.6881354, -0.01662982, -0.47946417, 0.54434127, -0.2272092, 0.4444208, 0.15380478
241, 63566134, 0.6880553, -0.010200834, -0.48239526, 0.5420064, -0.17584434, 0.49158108, -0.03409481
242, 63582801, 0.688119, -0.0038727934, -0.48529318, 0.5394144, -0.13312455, 0.3947771, -0.014148712
243, 63599468, 0.6880515, 0.0027741208, -0.48809546, 0.53697336, -0.155082, 0.338896, 0.13395977
244, 63616135, 0.68795633, 0.009465636, -0.49093863, 0.5344211, -0.023368727, 0.2545274, 0.19275188
245, 63632802, 0.68770784, 0.016288431, -0.4939649, 0.5317813, -0.09807771, 0.2520979, 0.2534008
246, 63649469, 0.6875174, 0.022973327, -0.4970228, 0.5289238, -0.050934132, 0.37480733, 0.35949993
247, 63666136, 0.6874167, 0.029965283, -0.49987656, 0.5260075, -0.1894907, 0.27927917, 0.29438305
248, 63682803, 0.68726414, 0.037436534, -0.50249344, 0.52322745, -0.023946283, 0.107177496, 0.22990799
249, 63699470, 0.68688965, 0.045438383, -0.50498855, 0.5206771, 0.17397422, -0.010553025, 0.25981808
250, 63716137, 0.68614215, 0.054214057, -0.50723785, 0.5186328, 0.062234722, 0.020801652, 0.28602505
251, 63732804, 0.6849806, 0.06385656, -0.50922084, 0.51712495, -0.05419206, 0.3155046, 0.44045353
252, 63749471, 0.6839123, 0.07419565, -0.51055264, 0.5158441, 0.0025507298, 0.23713425, 0.32139206
253, 63766138, 0.68247, 0.08542539, -0.5119032, 0.514677, -0.08201338, 0.37617058, 0.14333248
254, 63782805, 0.68090856, 0.096610986, -0.51333916, 0.5133352, 0.014732409, 0.6204258, -0.16880608
255, 63799472, 0.6790934, 0.10738975, -0.5151755, 0.51175565, -0.17060274, 0.88664913, -0.20859337
256, 63816139, 0.6773017, 0.11732042, -0.5176398, 0.50945807, -0.08066404, 0.930586, 0.01960659
257, 63832806, 0.6756543, 0.12702277, -0.52001446, 0.506894, 0.04764514, 0.46217918, 0.38621235
258, 63849473, 0.67399144, 0.13753657, -0.52174574, 0.50457966, 0.07935246, -0.08535781, 0.59184647
259, 63866140, 0.6721294, 0.14905216, -0.5230175, 0.50247216, 0.1532206, -0.20131364, 0.5629797
260, 63882807, 0.6703152, 0.16073272, -0.52386963, 0.5004033, 0.09112489, 0.06306351, 0.0456419
261, 63899474, 0.6682809, 0.1726328, -0.5249221, 0.49805176, -0.35435656, 0.42731318, -0.05801487
262, 63916141, 0.66603714, 0.1841576, -0.5264069, 0.4953548, -0.39987496, 0.46996102, 0.3283949
263, 63932808, 0.6637066, 0.19504625, -0.5282735, 0.4923187, 0.065237395, 0.0978875, 0.67934513
264, 63949475, 0.66087174, 0.20696673, -0.52944297, 0.49000373, 0.23857191, -0.48873365, 0.92819786
265, 63966142, 0.6571117, 0.22165675, -0.5291509, 0.48895004, 0.27035233, -0.81012964, 0.77789116
266, 63982809, 0.6521087, 0.2376544, -0.5287075, 0.4886135, 0.28292805, -0.46039668, 0.31939602
267, 63999476, 0.6467667, 0.25251845, -0.5290224, 0.48791665, 0.13681787, 0.03235026, 0.14899921
268, 64016143, 0.6413976, 0.26513886, -0.53039235, 0.4868209, -0.14500068, 0.20806676, 0.13690567
269, 64032810, 0.63714564, 0.27531028, -0.5325185, 0.48443154, -0.031751134, 0.3174331, 0.28590393
270, 64049477, 0.63277626, 0.28510904, -0.5348688, 0.48189476, 0.3151034, -0.0596546, 0.20392513
271, 64066144, 0.6282018, 0.29472768, -0.5371825, 0.47951373, 0.30062985, 0.038409024, 0.5797701
272, 64082811, 0.6241099, 0.3037554, -0.5385402, 0.47769696, -0.12830895, 0.11387896, 0.62437916
273, 64099478, 0.62039715, 0.31294474, -0.5393382, 0.47569686, -0.50586724, -0.2572462, 0.55742455
274, 64116145, 0.6168255, 0.3223201, -0.5392904, 0.47413278, -0.5884723, -0.29592422, 0.40682602
275, 64132812, 0.6135558, 0.33152038, -0.5392323, 0.47209328, -0.41435724, -0.11792812, 0.13829899
276, 64149479, 0.61051095, 0.34052712, -0.53927326, 0.46957678, -0.21291934, 0.16649525, 0.08850956
277, 64166146, 0.60721153, 0.35033196, -0.53886974, 0.46709868, 0.17927259, -0.23249282, 0.12982178
278, 64182813, 0.6033136, 0.36116982, -0.5379397, 0.46496254, 0.8246088, -0.20775339, 0.38160515
279, 64199480, 0.5992963, 0.37107307, -0.5359524, 0.4646547, 0.5881824, -0.5404045, 0.27895546
280, 64216147, 0.59495246, 0.3805603, -0.53371835, 0.4651347, 0.05163149, -0.45604154, 0.5145321
281, 64232814, 0.59084386, 0.39004308, -0.53209597, 0.46437514, -0.089159094, -0.1633978, 0.116874695
282, 64249481, 0.5874708, 0.39736748, -0.5321582, 0.46236873, -0.32181016, 0.5350261, -0.068481445
283, 64266148, 0.5848653, 0.40266728, -0.53300965, 0.46010056, -0.5815452, 0.32541654, 0.15006542
284, 64282815, 0.58313024, 0.4063847, -0.5340155, 0.4578627, -0.38152364, -0.14264105, 0.3525257
285, 64299482, 0.5814529, 0.40974182, -0.53565985, 0.4550746, 0.09479408, -0.43236458, 0.36513805
286, 64316149, 0.57959527, 0.412935, -0.53718823, 0.45275056, 0.4502968, -0.24468097, 0.28304863
287, 64332816, 0.5769304, 0.4166514, -0.5381444, 0.45161217, 0.26857853, -0.44482365, 0.33130264
288, 64349483, 0.5743198, 0.42031673, -0.53795826, 0.45176503, -0.0851486, -0.53354776, 0.4494152
289, 64366150, 0.571833, 0.42375696, -0.5375183, 0.4522291, -0.19661295, -0.6687119, 0.41048622
290, 64382817, 0.56956226, 0.42706564, -0.5370917, 0.45248923, -0.056057945, -0.74591213, 0.48111153
291, 64399484, 0.56731784, 0.4304546, -0.53646034, 0.45284602, 0.0047007008, -0.25277886, 0.40289974
292, 64416151, 0.5654127, 0.4335131, -0.5360566, 0.4527893, -0.234544, 0.24891655, 0.33284187
293, 64432818, 0.56476384, 0.43550614, -0.5356025, 0.45222336, -0.27478236, 0.2823762, 0.3748722
294, 64449485, 0.56403095, 0.4373525, -0.5351307, 0.45191485, 0.10605578, 0.28475595, 0.15962219
295, 64466152, 0.56327575, 0.4388202, -0.5345669, 0.45210138, 0.18219681, 0.17852092, 0.026294708
296, 64482819, 0.5622889, 0.44019684, -0.53409636, 0.4525476, -0.15149932, 0.016605895, 0.010925293
297, 64499486, 0.56143016, 0.4413656, -0.534016, 0.45257, -0.24862821, -0.08870357, 0.12899017
298, 64516153, 0.5616516, 0.44128585, -0.53440845, 0.45190927, -0.28228167, 0.08959316, 0.121691704
299, 64532820, 0.56226355, 0.44111574, -0.53491235, 0.45071694, -0.08684886, -0.070837736, 0.14962196
300, 64549487, 0.56309944, 0.44084442, -0.5349743, 0.44986436, 0.5430529, 0.1997352, -0.059441566
301, 64566154, 0.5629338, 0.44142082, -0.5351509, 0.44929606, 0.8620358, 0.20243122, -0.23337936
302, 64582821, 0.5621738, 0.4427333, -0.5353129, 0.44876292, 0.6753402, 0.23689446, -0.0079574585
303, 64599488, 0.5613737, 0.44406614, -0.53517246, 0.4486149, 0.17683339, 0.23094633, 0.090312004
304, 64616155, 0.56083035, 0.44487476, -0.5355225, 0.44807523, -0.15220338, 0.19839524, 0.05101776
305, 64632822, 0.5606466, 0.4451718, -0.5362785, 0.44710502, -0.054310072, 0.13567549, 0.10691261
306, 64649489, 0.55996984, 0.4448326, -0.5374283, 0.4469103, 0.25141945, -0.03990332, 0.047351837
307, 64666156, 0.559296, 0.44549486, -0.5382731, 0.44607672, 0.17290537, 0.07234779, 0.07529545
308, 64682823, 0.55876285, 0.4461023, -0.53856874, 0.4457812, -0.088907644, -0.118194096, 0.10437584
309, 64699490, 0.55849147, 0.44678605, -0.5391887, 0.4446855, -0.21563189, -0.08475142, 0.23066616
310, 64716157, 0.5588118, 0.44719917, -0.53941065, 0.4435973, -0.028784892, 0.060596596, 0.19904995
311, 64732824, 0.5590817, 0.44749498, -0.53988475, 0.44238052, 0.15230799, 0.12629153, 0.01185894
312, 64749491, 0.5590797, 0.44781455, -0.5400182, 0.44189662, 0.24239488, 0.002459313, 0.04830551
313, 64766158, 0.5589483, 0.44820803, -0.54006886, 0.44160208, 0.031984035, -0.06333597, 0.10617924
314, 64782825, 0.5591254, 0.44847897, -0.5400652, 0.44110683, 0.017020065, -0.0688706, 0.13475132
315, 64799492, 0.55947185, 0.44859657, -0.5401958, 0.44038746, 0.10096639, 0.047481976, 0.058875084
316, 64816159, 0.55970776, 0.44880867, -0.5403219, 0.43971622, 0.2811802, 0.26771912, 0.008257866
317, 64832826, 0.5595207, 0.44918072, -0.54032105, 0.43957523, 0.23125097, 0.16327778, -0.036758423
318, 64849493, 0.55904734, 0.4496827, -0.54019284, 0.4398221, 0.10907768, 0.054999832, 0.13405609
319, 64866160, 0.55872875, 0.44990125, -0.54034704, 0.4398139, 0.096908286, 0.070913285, 0.09602928
320, 64882827, 0.5589377, 0.44951403, -0.5408625, 0.43931046, 0.0079926, 0.050549243, 0.118564606
321, 64899494, 0.5593127, 0.4488513, -0.541264, 0.43901625, -0.0056796875, 0.1183025, 0.018239975
322, 64916161, 0.55970645, 0.44803146, -0.5416356, 0.43889374, 0.040781055, 0.025668899, 0.056274414
323, 64932828, 0.5601148, 0.44720185, -0.5416456, 0.43920624, 0.15407754, -0.023437122, 0.024050713
324, 64949495, 0.56030184, 0.44672468, -0.5414956, 0.43963796, 0.22356123, -0.024003504, 0.028144836
325, 64966162, 0.560484, 0.44652626, -0.5413156, 0.4398292, 0.124616295, 0.058164775, 0.08917141
326, 64982829, 0.5603833, 0.4473731, -0.5408811, 0.43963122, 0.21754897, -0.035309907, 0.08143139
327, 64999496, 0.5601865, 0.4481591, -0.5407661, 0.4392228, 0.33545047, 0.06028189, -0.06229782
328, 65016163, 0.5595326, 0.44890833, -0.54038197, 0.43976358, 0.18030812, 0.08392375, -0.05795479
329, 65032830, 0.5589372, 0.44918433, -0.54047775, 0.4401212, -0.097815976, 0.2913952, 0.022815704
330, 65049497, 0.55865127, 0.4488619, -0.540815, 0.44039872, -0.2435471, 0.27853513, 0.10243893
331, 65066164, 0.5584903, 0.44843692, -0.5410354, 0.4407649, -0.18812571, 0.12440284, 0.15006256
332, 65082831, 0.55848736, 0.44819593, -0.54115176, 0.440871, 0.06871839, -0.2035262, 0.194026
333, 65099498, 0.558142, 0.44852728, -0.54109156, 0.44104525, 0.19026853, 0.09516511, 0.12482166
334, 65116165, 0.55767596, 0.44890407, -0.5410945, 0.44124764, -0.15394992, 0.18387696, 0.085092545
335, 65132832, 0.55765855, 0.4488513, -0.54096895, 0.44147736, -0.2674299, 0.188233, 0.25022602
336, 65149499, 0.5578675, 0.44867852, -0.54100853, 0.44134042, -0.15844543, 0.1451949, 0.1541214
337, 65166166, 0.5582832, 0.44799405, -0.5412392, 0.44122735, 0.085882396, 0.28737217, 0.09238434
338, 65182833, 0.5586372, 0.44723076, -0.5414281, 0.44132188, 0.010450795, 0.25183675, 0.023080826
339, 65199500, 0.5591832, 0.44647807, -0.5415157, 0.441285, 0.0032002586, 0.117187396, 0.13341331
340, 65216167, 0.5594974, 0.44582736, -0.5414361, 0.4416424, 0.056286372, -0.032448493, 0.08066559
341, 65232834, 0.55979466, 0.44520587, -0.5412819, 0.44208112, -0.13475193, -0.023034351, 0.20035744
342, 65249501, 0.5603287, 0.44453946, -0.5410282, 0.4423857, -0.2724985, 0.06290347, 0.2739458
343, 65266168, 0.5615664, 0.4430936, -0.54106975, 0.44221583, -0.187558, 0.3173106, 0.22199059
344, 65282835, 0.5629353, 0.4415835, -0.540982, 0.44209352, -0.099263445, -0.02520958, 0.20695877
345, 65299502, 0.5645262, 0.43954095, -0.5410024, 0.44207516, 0.19856958, 0.12873453, 0.13944817
346, 65316169, 0.565817, 0.43745324, -0.54121566, 0.44223472, 0.42707893, 0.026679847, 0.0099925995
347, 65332836, 0.5666563, 0.43571422, -0.5412873, 0.44278896, 0.3529918, -0.020170033, -0.010298729
348, 65349503, 0.5675063, 0.43390772, -0.5411057, 0.44369525, 0.03661388, -0.14942177, 0.088713646
349, 65366170, 0.56874657, 0.43181643, -0.5406687, 0.44467905, 0.003925558, -0.14986968, 0.08273888
350, 65382837, 0.57020813, 0.42925772, -0.5399924, 0.446104, -0.086722806, -0.31449255, 0.064175606
351, 65399504, 0.5716215, 0.42659026, -0.5391329, 0.4478901, -0.13912922, -0.3163106, 0.099962234
352, 65416171, 0.5732221, 0.42368948, -0.538794, 0.44900438, -0.15476663, -0.29653686, 0.2659216
353, 65432838, 0.5754233, 0.4201947, -0.5380877, 0.45031804, -0.10692524, -0.16664009, 0.48623466
354, 65449505, 0.5777837, 0.4163169, -0.53703356, 0.45215175, -0.04690777, -0.27963907, 0.4379549
355, 65466172, 0.5801194, 0.41231737, -0.53581077, 0.45427158, -0.041985568, -0.43791732, 0.4909544
356, 65482839, 0.5825507, 0.40828273, -0.53480756, 0.45598334, -0.011072162, -0.4402861, 0.54885197
357, 65499506, 0.5853314, 0.40399748, -0.53360873, 0.4576407, 0.11254905, -0.25043488, 0.49702835
358, 65516173, 0.58825344, 0.39923975, -0.5324798, 0.45938116, -0.103902906, -0.081723936, 0.3901043
359, 65532840, 0.59125364, 0.39396414, -0.5310158, 0.4617723, -0.3450546, -0.0849157, 0.6016655
360, 65549507, 0.5947156, 0.3878433, -0.5295356, 0.4642015, -0.42908072, -0.2621181, 0.63862705
361, 65566174, 0.59897804, 0.38041422, -0.5287867, 0.46571985, -0.19535926, 0.048006784, 0.5380001
362, 65582841, 0.60393184, 0.3717948, -0.528381, 0.4667426, -0.44534174, 0.23258646, 0.47202873
363, 65599508, 0.6091806, 0.36244997, -0.5275498, 0.46820968, -0.4831892, -0.23170918, 0.43553257
364, 65616175, 0.61434734, 0.3531679, -0.5265214, 0.46970764, -0.079706505, -0.8606878, 0.54857635
365, 65632842, 0.619709, 0.34342527, -0.5250124, 0.47157407, 0.33820572, -0.64993924, 0.45023918
366, 65649509, 0.6248195, 0.33362857, -0.5231816, 0.47389203, 0.39399055, -0.38609964, 0.3228321
367, 65666176, 0.62959677, 0.3238846, -0.52084297, 0.47689584, 0.13343768, -0.33003432, 0.58054733
368, 65682843, 0.63446325, 0.31392014, -0.5174728, 0.48076254, 0.0023245348, -0.45269755, 0.6741905
369, 65699510, 0.63945353, 0.30351433, -0.51385194, 0.48470038, -0.0065549645, -0.47079316, 0.7231293
370, 65716177, 0.6445253, 0.2926807, -0.51025975, 0.4884262, 0.14084736, -0.32165036, 0.7541046
371, 65732844, 0.64963126, 0.2814213, -0.50677323, 0.49189657, 0.12295716, -0.08757595, 0.6957321
372, 65749511, 0.6547582, 0.27003163, -0.50271577, 0.49563265, -0.19793212, -0.07324207, 0.5758896
373, 65766178, 0.66128117, 0.25836298, -0.49795154, 0.4979964, -0.097141415, -0.14866997, 0.6640558
374, 65782845, 0.6662957, 0.24670832, -0.49380782, 0.5013371, 0.09715684, -0.5012545, 0.48335552
375, 65799512, 0.6705812, 0.23547445, -0.48963082, 0.5051083, 0.64193434, -0.13647087, 0.69556236
376, 65816179, 0.67439985, 0.22458354, -0.48468855, 0.5097296, 0.59068996, -0.051492132, 0.63734245
377, 65832846, 0.677992, 0.21380161, -0.47953007, 0.51445776, 0.04397081, 0.15387392, 0.6489134
378, 65849513, 0.6817425, 0.20240867, -0.47465223, 0.5186167, -0.24530725, 0.28703088, 0.7198448
379, 65866180, 0.68562, 0.1908163, -0.46953723, 0.52254117, -0.09435778, 0.090755425, 0.60496426
380, 65882847, 0.6891804, 0.17912292, -0.46443483, 0.5265415, 0.14004248, 0.0022073023, 0.5425701
381, 65899514, 0.69257015, 0.16725144, -0.45929408, 0.5304927, 0.13171753, 0.2884038, 0.39701653
382, 65916181, 0.6958156, 0.1551999, -0.45411572, 0.53435266, -0.034376964, 0.5088845, 0.23105717
383, 65932848, 0.6989101, 0.14298645, -0.4489291, 0.53809136, -0.105296955, 0.41680428, 0.34574986
384, 65949515, 0.70189816, 0.13063367, -0.44387108, 0.5415279, 0.003208752, 0.13724534, 0.4999113
385, 65966182, 0.70468056, 0.11857044, -0.43850794, 0.54504776, 0.1390711, 0.11272675, 0.4674282
386, 65982849, 0.70707023, 0.10692349, -0.43310174, 0.54867303, 0.12995982, 0.27950832, 0.24478531
387, 65999516, 0.7091633, 0.09550357, -0.42777222, 0.5522477, -0.03505756, 0.44427443, 0.16449165
388, 66016183, 0.7111459, 0.08378787, -0.4225607, 0.5556022, -0.037331805, 0.38534236, 0.20614815
389, 66032850, 0.71294427, 0.07179853, -0.41749138, 0.558799, 0.048240352, 0.31249776, 0.3273945
390, 66049517, 0.7146014, 0.06005008, -0.41217247, 0.5620078, 0.15394656, 0.29117608, 0.3573637
391, 66066184, 0.7159835, 0.048896044, -0.40673253, 0.56528366, 0.3388441, 0.24244395, 0.100930214
392, 66082851, 0.717012, 0.03823054, -0.4014626, 0.56855977, 0.18506023, 0.3799727, -0.016705513
393, 66099518, 0.7178631, 0.027583567, -0.39638567, 0.5716557, -0.042928122, 0.5710516, -0.10375309
394, 66116185, 0.7186576, 0.016771259, -0.39134687, 0.5745412, -0.14778654, 0.5062971, -0.054501534
395, 66132852, 0.7192278, 0.0061653936, -0.3865778, 0.57726187, -0.011399608, 0.33748809, 0.010568619
396, 66149519, 0.7195719, -0.00394959, -0.3819429, 0.5799314, 0.13503021, 0.25569993, -0.031568527
397, 66166186, 0.71959925, -0.013820805, -0.3773763, 0.58272916, 0.071493074, 0.42547187, -0.16464138
398, 66182853, 0.7195942, -0.02391635, -0.37280294, 0.58534634, -0.07588913, 0.48424914, -0.22439957
399, 66199520, 0.71952105, -0.033972576, -0.36845225, 0.58768934, -0.17244963, 0.18937007, -0.16760159
400, 66216187, 0.718962, -0.04356719, -0.36461207, 0.59013015, 0.023475118, 0.18693902, -0.021855354
401, 66232854, 0.7183154, -0.05256162, -0.36016798, 0.59290737, 0.23236854, 0.31956142, 0.016753197
402, 66249521, 0.71773833, -0.061182432, -0.3556188, 0.5955198, 0.09903323, 0.24872203, -0.21521378
403, 66266188, 0.7171047, -0.0699158, -0.35146654, 0.5977828, -0.11622227, 0.27267042, -0.43848705
404, 66282855, 0.7161333, -0.07860513, -0.34776166, 0.60003036, -0.3818015, 0.3478077, -0.28566933
405, 66299522, 0.7151068, -0.08689397, -0.3438222, 0.6023772, -0.0834499, 0.27835333, 0.08512688
406, 66316189, 0.71418095, -0.09467149, -0.3395811, 0.6047046, 0.3634524, 0.01973826, 0.15786266
407, 66332856, 0.7132631, -0.10203247, -0.33549544, 0.6068674, 0.23177376, 0.07691265, -0.20970154
408, 66349523, 0.7121597, -0.10909928, -0.33154434, 0.6091014, -0.21442157, 0.28760228, -0.37650585
409, 66366190, 0.7108787, -0.11608322, -0.32766223, 0.6114033, -0.34211832, 0.29136986, -0.19784832
410, 66382857, 0.70961356, -0.12295246, -0.32350928, 0.61373717, 0.056761786, 0.055036712, 0.059976578
411, 66399524, 0.70824265, -0.12955695, -0.31949782, 0.61605906, 0.24274893, 0.05106198, 0.027394295
412, 66416191, 0.7069274, -0.13544843, -0.31544408, 0.6183871, 0.0048692296, 0.2228864, -0.0716486
413, 66432858, 0.70566726, -0.14128602, -0.3113535, 0.6205893, -0.22845975, 0.34118587, -0.31767273
414, 66449525, 0.7045119, -0.14756083, -0.30748174, 0.6223697, -0.377578, 0.19707495, -0.34545994
415, 66466192, 0.70307946, -0.15391773, -0.3040594, 0.6241286, -0.13386102, 0.095587045, -0.28691196
416, 66482859, 0.7016137, -0.1599269, -0.30052096, 0.6259783, 0.2058666, 0.1802204, -0.27583504
417, 66499526, 0.70018893, -0.16621083, -0.29741475, 0.62741846, 0.08244298, 0.19983019, -0.6672144
418, 66516193, 0.6985532, -0.17403704, -0.29571423, 0.6279233, -0.5160583, 0.23592843, -1.1119347
419, 66532860, 0.69649243, -0.18302251, -0.29504097, 0.6279746, -0.83313537, 0.32162666, -0.88091564
420, 66549527, 0.6942174, -0.19224574, -0.29467842, 0.62790805, -0.09423462, 0.10106306, -0.15369129
421, 66566194, 0.6920726, -0.20046173, -0.2943202, 0.6278745, 0.49435344, -0.23994184, 0.19273472
422, 66582861, 0.6900998, -0.20765227, -0.29358405, 0.62805367, 0.32897106, -0.10979314, 0.080088615
423, 66599528, 0.6883255, -0.21438673, -0.29225284, 0.62835866, -0.31377932, 0.19320482, 0.109360695
424, 66616195, 0.6867354, -0.22028188, -0.29047418, 0.6288844, -0.080593854, -0.12363329, 0.21101284
425, 66632862, 0.6852064, -0.22507954, -0.28843945, 0.629789, 0.19197997, -0.15875253, 0.19865513
426, 66649529, 0.68380344, -0.22905286, -0.2863432, 0.630837, 0.00893873, 0.05519373, -0.16319656
427, 66666196, 0.6823234, -0.23355404, -0.28443095, 0.6316538, -0.3037577, 0.14761175, -0.5243912
428, 66682863, 0.68072796, -0.23858483, -0.28284281, 0.6322078, -0.4042653, 0.030529412, -0.34852695
429, 66699530, 0.6790508, -0.24330798, -0.281238, 0.63292706, -0.05215686, -0.076911256, 0.0019741058
430, 66716197, 0.67755216, -0.24731857, -0.27955374, 0.6337242, 0.13287364, -0.13000977, -0.017762184
431, 66732864, 0.67593235, -0.25151742, -0.27848312, 0.6342726, -0.016165575, 0.062484834, -0.55175686
432, 66749531, 0.6741994, -0.25672156, -0.27817175, 0.63416874, -0.48804167, 0.10898425, -0.8468418
433, 66766198, 0.6721181, -0.26240796, -0.27836415, 0.63396597, -0.54452527, 0.0676548, -0.4930811
434, 66782865, 0.6699359, -0.26772082, -0.27870733, 0.63390356, 0.012287849, -0.10658405, 0.1242466
435, 66799532, 0.66809815, -0.27232662, -0.27897406, 0.63376385, 0.057154387, -0.07677189, 0.16096401
436, 66816199, 0.6665539, -0.27627367, -0.27921307, 0.63357633, -0.3059404, 0.100409955, -0.24083328
437, 66832866, 0.66519976, -0.27991888, -0.27917263, 0.6334173, -0.4187693, 0.003942657, -0.20796871
438, 66849533, 0.6639778, -0.2829645, -0.27874026, 0.63353646, -0.1362251, -0.14001901, 0.18879509
439, 66866200, 0.6628511, -0.28543666, -0.27811825, 0.63388073, -0.02991218, -0.17717917, 0.087257385
440, 66882867, 0.661888, -0.28739342, -0.2772564, 0.63438034, -0.123615295, 9.880391E-4, -0.047670364
441, 66899534, 0.66124123, -0.28887373, -0.27618018, 0.6348516, -0.23758008, -0.051719334, 0.024608612
442, 66916201, 0.660842, -0.28997064, -0.2748467, 0.63534594, -0.2570657, -0.08933925, -0.0030698776
443, 66932868, 0.6605143, -0.29076213, -0.2735898, 0.635867, -0.16351101, -0.16334684, -0.117650986
444, 66949535, 0.6600071, -0.29166138, -0.2726458, 0.6363871, -0.094224796, -0.1105903, -0.29614735
445, 66966202, 0.6594648, -0.29258242, -0.2719488, 0.63682455, -0.2231036, -0.10696626, -0.27632713
446, 66982869, 0.6587378, -0.29370567, -0.27157864, 0.6372181, -0.13797131, -0.10884656, -0.2704811
447, 66999536, 0.65808946, -0.29506147, -0.27130067, 0.63738, -0.14726341, -0.038788103, -0.2568884
448, 67016203, 0.65766317, -0.29606086, -0.2710093, 0.6374803, -0.29787168, -0.039633766, -0.13341522
449, 67032870, 0.65735334, -0.2966776, -0.27074516, 0.6376255, -0.09672568, -0.09931128, -0.033410072
450, 67049537, 0.65704244, -0.2974815, -0.27085447, 0.6375248, -0.119392686, -0.16807358, -0.24845314
451, 67066204, 0.6570534, -0.29801834, -0.2708396, 0.637269, -0.29130444, -0.09260656, -0.21572685
452, 67082871, 0.6568462, -0.298204, -0.27065477, 0.6374744, -0.09612979, -0.050605346, 0.22393227
453, 67099538, 0.65678245, -0.29809627, -0.27017793, 0.63779277, 0.1850485, -0.11686643, 0.30561066
454, 67116205, 0.6568551, -0.29779866, -0.2698413, 0.63799924, -0.12857382, -0.10713177, -0.08843708
455, 67132872, 0.6568135, -0.2975702, -0.2697337, 0.6381943, -0.37430474, -0.110880084, -0.2877617
456, 67149539, 0.65671694, -0.29725954, -0.26954612, 0.63851756, -0.1477433, -0.11717421, -0.089987755
457, 67166206, 0.65665275, -0.2969032, -0.26943412, 0.63879657, 0.017055603, -0.05788829, 0.048462868
458, 67182873, 0.6568557, -0.2966056, -0.26933712, 0.63876694, -0.12370135, -0.028078368, 0.03196907
459, 67199540, 0.6572041, -0.29619163, -0.26908588, 0.6387067, -0.23633154, -0.16692372, -0.04397583
460, 67216207, 0.6575133, -0.29557762, -0.26859096, 0.6388811, -0.19274148, -0.21977337, 0.14994907
461, 67232874, 0.6577361, -0.29472724, -0.26812083, 0.6392421, -0.002855825, -0.12566122, 0.23899269
462, 67249541, 0.65807563, -0.29410315, -0.267885, 0.6392789, -0.12670358, -0.055331077, -0.0049209595
463, 67266208, 0.6583462, -0.2937957, -0.26793393, 0.6391211, -0.3939351, -0.0985358, -0.25324154
464, 67282875, 0.65845495, -0.29345092, -0.26791647, 0.6391748, -0.14838031, -0.13077676, 0.0044612885
465, 67299542, 0.6585255, -0.29299787, -0.26784346, 0.6393407, 0.11589839, -0.015976036, 0.14310265
466, 67316209, 0.65880936, -0.292606, -0.2679215, 0.63919497, -0.0055916235, -0.030822884, -0.031327248
467, 67332876, 0.6589469, -0.29264778, -0.2684951, 0.63879305, -0.30829185, -0.3080934, -0.26810265
468, 67349543, 0.65849644, -0.29316407, -0.2694475, 0.63861996, -0.18396726, -0.2522393, -0.13163471
469, 67366210, 0.6578872, -0.29377168, -0.27031338, 0.6386026, 0.1628949, 0.040441763, 0.10264683
470, 67382877, 0.6575836, -0.29436642, -0.27128816, 0.6382281, 0.10544078, 0.013424858, 0.15127468
471, 67399544, 0.6573769, -0.29479167, -0.27234071, 0.6377964, 0.05835074, -0.18762058, 0.2500372
472, 67416211, 0.6572427, -0.29495585, -0.27299258, 0.6375799, 0.030667206, -0.22756614, 0.44514084
473, 67432878, 0.65698254, -0.29474097, -0.2735789, 0.63769627, -0.046495054, -0.23333254, 0.4314289
474, 67449545, 0.6569144, -0.2941673, -0.2740172, 0.63784325, -0.08042086, -0.16501, 0.16541386
475, 67466212, 0.65675503, -0.29391617, -0.27460065, 0.6378723, -0.11343171, -0.10927146, 0.047207832
476, 67482879, 0.6566486, -0.29376844, -0.27500868, 0.6378738, -0.038838506, -0.13480915, 0.08678818
477, 67499546, 0.6565621, -0.2936061, -0.27522078, 0.63794625, -0.09796283, -0.16624893, 0.19068527
478, 67516213, 0.6564945, -0.29327986, -0.27533334, 0.6381172, -0.14249767, -0.09507749, 0.28780556
479, 67532880, 0.65653723, -0.29263285, -0.2753045, 0.63838255, -0.16258086, 0.025277527, 0.23127747
480, 67549547, 0.65662575, -0.29202765, -0.27541643, 0.6385204, -0.22383302, 0.034721844, -0.011713028
481, 67566214, 0.6568059, -0.29170483, -0.27571574, 0.6383537, -0.3416218, 0.054582532, -0.17482948
482, 67582881, 0.656943, -0.2913748, -0.27600428, 0.6382385, -0.26043618, -0.060888506, -0.16396332
483, 67599548, 0.6570841, -0.29072973, -0.27612394, 0.6383356, -0.095328726, -0.0594017, 0.001914978
484, 67616215, 0.65736026, -0.28994417, -0.27624068, 0.6383581, -0.2155009, 0.0696615, -0.12506104
