Andrii_trial_3
Date:,2020/08/03
Time:,15:36:23
Type:,muscu_imu
Description:,""
Notes:,"Trial2_LateralMovement"

TRAJECTORIES
100.000000,Hz
,R_shoulder1,,,R_elbow2,,,R_wrist3
Field #,X,Y,Z,X,Y,Z,X,Y,Z
1488,495.662659,712.732544,485.693573,275.065521,656.665039,407.279449,98.504509,601.125549,347.842316
1489,495.900757,713.395264,490.694763,272.977753,657.706360,420.068481,94.219254,601.850586,366.556396
1490,496.518646,714.083862,495.614410,271.093292,658.871277,432.659210,90.274918,602.769836,385.191620
1491,497.235107,714.797119,500.284637,269.859222,660.199829,445.204376,86.863754,604.090393,404.032349
1492,497.827637,715.770630,504.605164,268.706268,661.534119,457.888306,83.832077,605.608765,422.730927
1493,498.458649,716.337524,509.462738,268.002136,662.779846,470.259399,81.323639,607.431763,441.216675
1494,499.235840,716.856812,514.068054,267.543793,664.497620,482.682404,79.126579,609.530823,459.469574
1495,500.206604,717.655334,518.026794,267.189911,666.047668,494.973328,77.400528,612.282349,478.116211
1496,501.298035,718.233093,522.474121,267.489044,667.788696,506.966614,76.339157,614.960144,496.001770
1497,502.102997,718.864197,526.925598,267.883575,669.478027,518.772583,75.886787,617.720093,513.882019
1498,502.948303,719.390747,530.762085,268.568665,671.403015,530.021484,75.992241,620.475891,531.369751
1499,504.053955,719.955139,534.682800,269.523560,673.106201,541.060608,76.812370,623.092529,548.660217
1500,504.982758,720.395447,538.891052,270.796570,675.213196,551.847778,78.210793,625.453003,565.477783
1501,505.990540,720.837830,542.528992,272.333862,676.525696,561.919922,80.312172,627.812744,581.708435
1502,507.065125,721.081238,546.203430,274.060425,677.826111,571.726624,82.641159,630.098389,597.493652
1503,508.236084,721.493042,549.763916,276.109222,679.033203,581.349548,85.197281,632.163025,612.487061
1504,509.238892,721.888062,553.426880,278.145447,680.314270,590.575134,87.887672,634.408752,626.981689
1505,510.413544,722.113953,556.778442,280.250427,681.539917,599.310974,91.048424,636.390198,640.693542
1506,511.672363,722.396118,560.252869,282.574615,682.833496,607.715149,93.957886,638.299622,653.867126
1507,512.988098,722.711182,563.459351,284.963989,683.943909,615.782043,97.205856,640.126038,666.147156
1508,514.075745,722.885620,566.543884,287.062012,685.204651,623.408875,100.411926,641.677490,677.903198
1509,515.143921,723.071655,569.469543,289.529846,686.185730,630.551270,103.803886,643.077332,689.041382
1510,516.501526,723.304688,572.354736,291.866669,687.163696,637.096069,107.162285,644.392334,699.327209
1511,517.686523,723.603210,574.917053,294.037323,688.125183,643.371216,110.643379,645.594666,709.029968
1512,518.735474,723.759155,577.405212,296.457123,688.896851,648.926636,114.102020,646.768127,717.882813
1513,519.703247,723.889832,579.485535,298.628571,689.570679,653.994263,117.591576,647.917480,725.753235
1514,520.768494,724.245056,581.507690,300.582947,690.331116,658.830811,120.655502,648.810974,733.191772
1515,521.866516,724.475159,583.285217,302.570679,690.654114,663.191772,123.502930,649.502808,739.838501
1516,522.715637,724.752258,584.836426,304.492920,691.125183,667.077820,126.091072,650.199219,745.727600
1517,523.826904,724.974915,586.322266,306.239044,691.371521,670.705261,128.554855,650.373352,750.849548
1518,524.750977,725.114319,587.624451,307.958740,691.495728,673.798340,130.422104,650.525330,755.537903
1519,525.566284,725.254822,589.017761,309.447021,691.531555,676.806335,132.189926,650.475952,759.458191
1520,526.430298,725.385498,590.206909,310.767700,691.445740,679.278137,133.982040,650.410400,762.951111
1521,527.231445,725.544128,591.189575,312.055389,691.263916,681.679565,135.072433,650.173401,765.904663
1522,527.879639,725.462036,592.330261,313.196808,690.997314,683.573120,136.327240,649.760803,768.573059
1523,528.379395,725.545044,593.112915,314.302582,690.856750,685.160828,137.278488,649.429749,770.492188
1524,528.934509,725.502747,593.904968,314.963287,690.533142,686.646606,138.172379,649.153381,772.105225
1525,529.449158,725.400330,594.538696,315.828766,690.227356,687.793945,138.786758,648.572327,773.457825
1526,530.055359,725.426514,595.018860,316.387665,689.733032,688.640198,139.150360,647.791992,774.345276
1527,530.300964,725.468506,595.367981,316.774811,689.357910,689.214050,139.493698,647.258484,774.861328
1528,530.582397,725.524048,595.670349,317.037292,689.021790,689.758118,139.930145,646.587036,775.093506
1529,530.966797,725.622070,595.943604,317.437775,688.678833,689.979248,140.039780,645.836731,774.957275
1530,531.279907,725.727905,596.139160,317.597870,688.201660,689.809082,140.104187,645.032837,774.478027
1531,531.393188,725.718750,596.169617,317.659332,687.764160,689.489197,139.824875,644.498352,773.751465
1532,531.456360,725.730469,596.187500,317.482208,687.424316,689.202209,139.642365,643.860718,772.615051
1533,531.539001,725.712463,596.068481,317.200562,687.155518,688.670044,139.124054,643.031494,771.710449
1534,531.564087,725.705750,595.858398,317.122650,686.782410,687.918945,138.693253,642.362000,770.226990
1535,531.588257,725.633118,595.621033,316.899384,686.362488,687.019592,137.879486,641.710693,768.776367
1536,531.492432,725.648560,595.430542,316.370483,685.995850,686.030640,137.380264,641.132141,766.916626
1537,531.462402,725.568665,595.248169,315.983856,685.656189,685.061707,136.546478,640.616394,764.874268
1538,531.341614,725.520630,594.964966,315.785889,685.294189,683.789368,135.761063,640.017700,762.987000
1539,531.215820,725.504944,594.664124,315.307007,685.109985,682.471008,134.788239,639.531860,760.689941
1540,531.165894,725.571289,594.254089,314.530762,685.004944,681.108398,133.581802,639.049072,758.392395
1541,531.028015,725.623047,593.774658,314.050995,684.890686,679.585815,132.808945,638.912048,755.857544
1542,530.710693,725.662109,593.145508,313.207947,684.673767,678.025513,131.757141,638.635193,753.384033
1543,530.536377,725.724854,592.549133,312.814941,684.602722,676.262695,130.675186,638.502258,750.643616
1544,530.098145,725.850647,591.709717,311.965851,684.647278,674.436768,129.540436,638.458313,747.856445
1545,529.807373,725.954895,591.063904,311.294617,684.653076,672.492920,128.557434,638.640930,744.800720
1546,529.464417,725.984009,590.306335,310.185730,684.794006,670.550171,127.108620,638.352905,741.849915
1547,529.132080,726.194214,589.291077,309.488434,684.922852,668.440552,125.861412,638.502197,738.460388
1548,528.721741,726.373901,588.241333,308.507019,684.943604,666.032776,124.588333,638.546509,735.199280
1549,528.241943,726.665649,587.253418,307.715088,685.094604,663.680481,123.335793,638.646423,731.468628
1550,527.943604,726.759949,586.266724,306.578796,685.335266,661.109741,121.789719,638.705383,727.503540
1551,527.442444,727.118896,584.808533,305.436066,685.544800,658.373901,120.223083,638.826050,723.305786
1552,526.822998,727.295898,583.627686,304.377136,685.655457,655.357910,118.774269,638.974976,719.090027
1553,526.339478,727.541748,582.276306,303.216980,685.928711,652.032104,117.028519,639.251282,714.284546
1554,525.588867,727.772339,580.807617,301.833954,686.158997,648.609375,115.427528,639.371521,709.323486
1555,524.681396,728.082275,579.176270,300.516052,686.440430,644.788208,113.417953,639.580933,703.677795
1556,523.609375,728.493591,577.221252,298.879669,686.793518,640.650391,111.446899,639.660400,697.992859
1557,522.835327,728.867920,575.111328,297.434540,687.074402,636.284790,109.456383,639.838745,691.713501
1558,521.905457,729.316833,572.576538,296.024872,687.294434,631.571716,107.451401,639.763123,684.927551
1559,521.052795,729.798584,569.815308,294.463531,687.585205,626.727661,105.345039,639.507813,678.006897
1560,520.226868,730.180542,567.051270,292.901306,687.673706,621.549988,103.171753,639.229736,670.524475
1561,519.074890,730.669250,564.167236,291.340515,687.937500,616.001221,100.848793,638.888123,662.696167
1562,518.174927,731.138367,561.216553,289.656158,687.818481,610.189392,98.842964,638.496155,654.303223
1563,517.228271,731.615967,558.067993,287.988434,687.994141,603.970032,96.870773,638.046082,645.475525
1564,516.114197,732.034485,554.837891,286.422241,688.052795,597.057800,94.907501,637.475525,636.024902
1565,515.058838,732.304626,551.561035,284.937195,688.171570,589.957092,93.211456,636.951233,626.026855
1566,514.140930,732.499756,548.132019,283.262726,688.097534,582.487244,91.560303,635.926208,615.455383
1567,513.081665,732.881897,544.976501,281.652222,687.864258,574.588013,90.087883,634.727722,604.183838
1568,512.213806,733.060059,541.567261,280.180878,687.583252,566.364319,88.678940,633.228027,592.131897
1569,511.369751,732.929260,538.134949,278.889374,686.903198,557.753113,87.530067,631.475708,579.429260
1570,510.462830,732.841248,534.539307,277.554230,685.653137,548.419556,86.640427,629.582764,566.030640
1571,509.049377,732.816772,530.990601,276.426178,684.656982,538.770264,85.900475,627.546387,551.718140
1572,507.958893,732.702271,527.095520,275.669464,683.455933,528.671143,85.535202,625.385559,536.702942
1573,506.829346,732.386719,523.067627,274.964417,682.293823,518.345459,85.417969,623.138794,520.974365
1574,505.947876,732.115417,518.838074,274.726105,681.268372,507.370880,85.583275,620.644531,504.423920
1575,505.153931,731.995422,514.314148,274.541565,680.199402,496.274109,86.209663,617.956604,487.378632
1576,504.540558,731.702454,509.459167,274.523804,678.982361,484.757904,87.320984,614.899414,469.636444
1577,503.916992,731.710571,504.678284,274.992828,677.694641,472.786560,89.132614,612.083069,451.234741
1578,503.312042,731.785950,499.429169,275.802704,676.474670,460.313354,91.622574,609.233521,432.652252
1579,502.810455,731.833984,493.940002,277.156403,675.177429,447.591034,94.612457,606.669373,413.456299
1580,502.635864,731.935669,488.220367,278.795135,674.011292,434.611115,98.413834,604.318359,394.065369
1581,502.865875,731.856018,482.662506,280.970764,672.921448,421.737610,102.567932,601.929688,374.684601
1582,503.408234,732.052490,476.687378,283.406555,671.791504,408.704651,107.095566,599.846008,355.105347
1583,503.645660,731.906311,470.784760,286.002655,670.719971,395.347290,112.509407,597.785828,335.388885
1584,504.263092,731.714722,465.433716,289.010468,669.907104,382.027557,118.654755,596.042908,315.264832
1585,504.556763,731.408203,459.710022,292.878906,668.866455,368.241058,125.080284,594.673462,295.770660
1586,504.965942,731.211609,453.792267,296.851410,667.745850,354.746552,131.958221,593.601013,275.978271
1587,505.175842,730.758423,448.112885,300.934387,666.613708,341.678284,139.403381,592.556091,256.171234
1588,505.454315,730.653931,442.290558,305.375153,665.474182,328.684814,147.587952,591.214905,236.675629
1589,505.919006,730.047791,436.701447,310.128082,664.467590,315.710083,156.119934,590.039612,217.312851
1590,506.336700,729.627686,431.281616,315.152924,663.399414,303.050842,165.214966,589.035522,198.817474
1591,506.622864,729.201050,425.736816,320.643341,662.442017,290.594879,174.924149,588.191467,180.449188
1592,507.208282,728.736023,420.303467,326.592407,661.576172,278.328766,184.814987,587.775208,162.669113
1593,507.732391,728.179810,414.877380,332.322052,660.696045,266.665710,195.103378,587.591431,145.434021
1594,508.295105,727.643433,409.529755,338.358093,660.247681,255.169281,205.864838,587.320618,128.593948
1595,509.045868,727.082581,404.033569,344.745087,659.670349,244.131714,216.305237,587.202148,112.807007
1596,509.775879,726.690552,399.109131,351.219482,659.088074,233.531311,227.287109,586.879700,97.777802
1597,510.764984,725.967224,394.048553,357.800507,658.333740,223.490005,238.590317,586.581543,83.431236
1598,511.474640,725.365540,389.629395,364.564880,657.691528,213.906189,249.922668,586.292053,69.972458
1599,512.037109,724.947937,385.270325,371.414612,656.979431,204.771713,261.314423,586.299316,57.154404
1600,512.798767,724.410339,380.669220,378.423981,656.345581,195.946472,272.687103,586.588257,45.168224
1601,513.197449,724.231262,376.458588,385.777557,655.974976,187.259033,284.377686,587.044250,33.754494
1602,514.193237,723.763977,372.265198,393.215088,655.450378,179.341599,296.084717,587.345215,22.912210
1603,514.952332,723.401917,368.279938,400.591583,655.065063,171.918381,307.922333,587.635559,12.860689
1604,515.945251,723.202820,364.823578,407.838837,654.728394,164.979248,319.992859,587.520447,3.201978
1605,517.257019,722.466431,361.849518,415.216156,653.890991,158.489502,332.004364,586.731201,-5.841429
1606,518.573242,722.109497,358.861328,422.220215,652.926147,152.663269,344.263458,585.739441,-14.399191
1607,520.149597,721.625244,356.557892,429.331451,651.834106,147.062424,356.335358,584.281189,-21.992447
1608,521.231934,721.554199,353.812347,436.410034,650.642578,141.887375,368.226257,582.901733,-29.393869
1609,521.725769,720.797058,351.978027,443.139038,649.145935,137.286148,379.861633,581.664917,-36.092770
1610,521.982849,720.343384,350.074829,449.594574,647.827881,133.042542,390.954010,580.860107,-42.295330
1611,522.247986,719.529663,347.920410,456.122620,646.725708,129.179138,401.558197,580.219666,-47.598614
1612,522.348633,718.552795,345.989929,462.275116,645.802734,125.375702,411.828735,579.736206,-52.662354
1613,522.766663,718.041321,344.023102,468.150085,645.362976,121.850151,421.463806,579.630798,-57.148048
1614,523.039001,717.129883,342.781616,473.649475,645.010742,118.937866,430.655792,579.360901,-61.127373
1615,523.867920,716.736389,341.009888,478.977997,644.472473,116.229225,439.302612,579.395630,-64.818184
1616,524.493164,716.409180,339.700256,483.891510,644.239929,113.566536,447.423492,579.271057,-68.203308
1617,525.308228,716.215332,338.188873,488.369659,643.839661,111.362213,454.955231,579.065002,-71.010262
1618,526.210693,716.224426,336.877350,492.637787,643.311035,109.299034,461.845520,578.786865,-73.533401
1619,527.283142,716.402527,335.593170,496.624573,642.942810,107.418701,468.208130,578.145874,-75.657021
1620,527.867310,716.507141,334.869965,499.595245,642.612854,106.386719,473.761414,577.704346,-77.389297
1621,528.593201,716.763733,334.295227,502.441681,642.285767,104.939789,478.405640,576.987976,-78.679893
1622,529.253479,716.881836,333.676575,504.617737,642.233826,104.273132,481.686066,576.431030,-79.305687
1623,529.607544,716.889465,333.363831,505.960083,642.564636,103.783531,484.093719,576.075623,-79.527969
1624,529.726379,716.975464,333.316345,506.676453,642.992065,103.379898,485.056061,576.354004,-79.414467
1625,529.940308,717.099304,333.191711,506.649689,643.386841,103.435738,484.243805,576.779480,-78.791313
1626,530.034729,717.422485,333.248413,506.065247,643.935791,103.687576,482.682465,577.318604,-78.238861
1627,530.067261,717.877258,333.700806,504.625305,644.404968,104.441589,479.869781,578.055420,-77.516815
1628,530.069092,718.438782,334.098846,502.597687,645.084656,105.550835,476.317993,578.845886,-76.550110
1629,530.343506,719.079163,334.521912,499.987335,645.910339,106.616982,471.995209,580.039429,-75.515068
1630,530.114563,719.960938,335.562378,497.188568,646.908081,107.735397,467.005493,581.314819,-74.134590
1631,530.139526,720.643433,336.400299,493.891174,648.145142,109.136002,461.310333,582.576843,-72.329910
1632,529.594238,721.430847,337.858337,489.904755,649.212158,111.204445,454.611542,583.853577,-69.790070
1633,529.349121,721.852356,339.047821,485.859192,650.403992,113.202095,447.437500,585.100464,-66.878014
1634,528.734314,722.567627,340.659607,481.247925,651.347107,115.750046,439.557129,586.850525,-63.945530
1635,528.351563,722.745789,342.390747,476.678528,652.630676,118.278221,431.082520,588.619812,-60.379711
1636,527.992859,723.213074,343.987305,471.476624,653.771545,121.346436,422.035004,590.635803,-56.263660
1637,527.289124,723.673584,346.206940,465.889618,654.779785,124.957611,412.498199,592.522278,-51.805859
1638,526.430786,724.285950,348.399536,460.252747,656.002747,128.513596,402.639984,594.529602,-46.999554
1639,525.833618,724.934509,350.944977,454.090485,657.150513,132.809357,391.876129,596.076050,-41.072784
1640,525.120422,725.716736,353.304993,447.917694,658.455933,137.252747,381.478699,597.968384,-35.276276
1641,524.266663,726.673279,356.015045,441.421204,659.678284,142.006729,370.505524,599.508057,-28.636929
1642,523.507324,727.597656,358.856110,434.529205,660.880737,147.229645,359.390991,600.666077,-21.608032
1643,522.738831,728.677429,361.929199,427.714905,661.849121,152.828278,347.904541,601.885620,-14.043291
1644,521.934082,729.807922,365.156067,420.877411,663.057983,158.478592,336.371185,602.958984,-5.693521
1645,520.822510,731.200195,369.019806,413.780640,664.109253,164.672562,324.450012,603.972778,3.255398
1646,519.963806,732.415039,372.182617,406.603760,664.985535,171.484619,312.945618,604.813660,12.572908
1647,519.342468,733.495850,375.897705,399.226990,665.819397,178.670044,301.240662,605.579102,22.551142
1648,518.424683,734.698425,379.854889,392.014587,666.631470,186.153137,289.434448,606.371887,33.202301
1649,517.734802,735.737610,383.388550,385.017822,667.624084,193.895554,277.629425,607.230591,44.443520
1650,516.838623,736.620605,387.555573,377.947052,668.308838,201.941818,265.938293,608.250244,55.948711
1651,516.056030,737.624756,391.140198,370.947083,669.119080,210.465042,254.434494,609.204773,67.927322
1652,515.303528,738.344971,395.316254,364.188019,669.877380,219.321259,243.328873,610.021790,80.370689
1653,514.104126,739.107117,399.602478,357.594604,670.566467,228.466644,232.410736,610.608276,93.666000
1654,513.499878,739.781799,403.627991,351.196747,671.363159,238.067444,221.880936,611.032654,107.228561
1655,512.711792,740.405334,407.945190,345.143005,672.090149,247.922333,211.864822,611.448792,121.300804
1656,511.914490,740.668213,413.241455,339.328918,672.565674,257.740417,202.224548,611.590698,135.622849
1657,511.340759,741.259399,417.544983,333.675568,673.019104,267.761566,192.998856,611.739685,150.151428
1658,510.500549,741.750488,422.541809,328.406036,673.520508,278.194244,184.194992,611.941833,164.660095
1659,509.676971,742.207703,427.421051,323.145386,673.902527,288.593475,175.832489,611.927246,179.690430
1660,508.823578,742.427734,432.127075,318.472839,674.376038,298.986145,167.725571,612.009277,194.736374
1661,507.954987,743.289001,437.413483,313.807739,674.885498,309.537018,160.223984,612.025085,209.977829
1662,507.533844,743.127014,442.055481,309.497437,675.057983,320.341095,153.050079,611.941956,225.322876
1663,506.984741,743.110291,446.774261,305.584045,675.301758,331.125977,146.244339,612.224121,240.761780
1664,506.298950,743.326843,451.936249,301.929932,675.627014,341.792480,139.979202,612.169495,256.174011
1665,505.813660,743.369507,456.670532,298.421906,675.959473,352.612213,134.265167,612.069885,271.385101
1666,505.554108,743.571960,461.612549,295.341187,676.175049,363.358276,129.099808,612.105835,286.446930
1667,505.272217,743.691528,466.271698,292.463013,676.462463,373.944458,124.131386,612.174194,301.600525
1668,505.143555,743.796570,470.802826,289.805603,676.744751,384.395477,119.725159,612.383789,316.803467
1669,505.210022,744.090942,475.311005,287.736023,677.059204,394.709991,115.491234,612.348206,331.838623
1670,505.217102,744.400635,479.757355,285.497437,677.347290,405.113556,111.710091,612.465637,346.667053
1671,505.452850,744.651306,483.832733,283.877045,677.657349,415.225433,108.386909,612.462036,361.319489
1672,505.615204,744.982971,488.035187,282.333954,677.866638,424.991119,105.451164,612.555603,375.488098
1673,506.090271,745.308472,491.796173,281.165863,678.130798,434.783112,102.941017,612.557922,389.836243
1674,506.303528,745.502930,495.750061,279.912842,678.279968,444.372955,100.508888,612.603271,404.091003
1675,506.648010,745.574524,499.611053,279.156494,678.549683,453.854248,98.571945,612.737183,417.628235
1676,507.055756,745.733154,503.204376,278.285248,678.672607,463.083344,96.844131,612.761963,431.325043
1677,507.385620,745.575134,506.877014,277.872559,678.764587,472.013458,95.637451,612.763672,444.549164
1678,507.502380,745.485168,510.393127,277.413330,678.771973,480.934235,94.542465,612.729980,457.772888
1679,507.969666,745.344971,513.817749,277.258118,678.833923,489.353973,93.776405,612.671387,470.565857
1680,508.161102,745.253052,517.130920,277.090790,678.804810,497.758850,93.274811,612.513977,482.924713
1681,508.564240,745.048767,520.461060,277.360504,678.748840,505.664520,92.963158,612.248108,495.026184
1682,508.835052,744.874390,523.498657,277.642151,679.083130,513.588135,92.999794,611.857849,506.839355
1683,509.205750,744.846313,526.219238,278.118408,678.641235,521.066833,93.194641,611.619629,518.130371
1684,509.596436,744.790588,529.008301,278.414154,678.502930,528.344543,93.526794,611.246582,529.165955
1685,509.965088,744.752075,531.643860,278.921387,678.228943,535.553772,93.894501,610.728333,540.016846
1686,510.510071,744.560303,534.153809,279.770874,678.149475,542.425659,94.436424,610.513245,550.232239
1687,510.942169,744.522888,536.747131,280.368134,677.804810,549.258911,94.910454,609.923279,560.381226
1688,511.498810,744.582092,539.143799,281.313629,677.426758,555.662170,95.640533,609.488892,570.061523
1689,512.126404,744.538818,541.413330,282.299164,677.425903,561.886658,96.475822,609.146301,579.341492
1690,512.521057,744.571106,543.825073,283.087585,677.153503,568.170532,97.352432,608.551331,588.433899
1691,513.032898,744.452515,546.094482,284.234222,676.715393,573.805176,98.509087,607.938965,597.188293
1692,513.300964,744.331665,548.679626,284.993713,676.432251,579.550232,99.742432,607.296143,605.510498
1693,513.763062,744.237061,550.989685,286.063995,676.059082,584.962158,101.036819,606.678162,613.319214
1694,514.303833,743.849854,553.113953,287.221100,675.514832,590.054016,102.611710,606.086304,621.013672
1695,514.705261,743.712769,555.263672,288.373993,675.321350,594.896606,104.011078,605.527771,628.259216
1696,515.088013,743.438293,557.319946,289.503296,674.983826,599.300659,105.495934,605.138062,635.200012
1697,515.515808,743.137024,559.053955,290.351257,674.891968,603.480469,106.870461,604.809937,641.712830
1698,515.875305,742.980652,560.861023,291.270386,674.823730,607.350830,108.264969,604.599243,647.677185
1699,516.367859,742.727295,562.353699,292.351593,674.697205,610.936890,109.647209,604.463013,653.248352
1700,516.730652,742.611511,563.566162,293.189178,674.702026,613.992432,110.814255,604.339172,658.131287
1701,517.183594,742.541138,564.709045,294.030334,674.602478,617.214233,111.982765,604.367859,662.993713
1702,517.553650,742.515015,565.690002,294.986755,674.527588,619.934814,113.088318,604.180115,667.173767
1703,517.831909,742.429626,566.459778,295.365173,674.524780,622.352600,114.017654,604.059509,670.979370
1704,517.951782,742.541382,567.025940,296.179901,674.500977,624.383240,115.115425,604.059937,674.224426
1705,518.241272,742.463867,567.470337,296.665405,674.498108,626.088257,115.895279,604.058960,677.024597
1706,518.367371,742.633606,568.028931,297.008636,674.390259,627.547363,116.481773,604.051880,679.594360
1707,518.462158,742.578491,568.296387,297.633209,674.350281,628.878967,117.107529,604.206360,681.451538
1708,518.642639,742.595703,568.459229,297.958221,674.272461,629.764465,117.544617,604.215515,683.230103
1709,518.731201,742.590515,568.583984,298.167175,674.077271,630.529480,117.879852,604.078491,684.279419
1710,518.752075,742.497986,568.669922,298.298065,673.846375,631.026306,118.014938,603.780762,684.953247
1711,518.826477,742.358154,568.788757,298.472839,673.574280,631.408203,118.228294,603.360901,685.463562
1712,518.983521,742.177246,568.770813,298.640625,673.265564,631.488098,118.477745,603.097839,685.285583
1713,519.088989,742.038208,568.725647,298.731323,672.975098,631.366943,118.453835,602.363892,685.190063
1714,519.077515,741.817688,568.611145,298.630829,672.715759,631.023376,118.430038,601.860962,684.761230
1715,519.045837,741.621033,568.396667,298.470917,672.348755,630.474731,118.358917,601.369385,683.919434
1716,518.857117,741.507813,568.251892,298.460480,672.163635,629.763977,118.208633,600.850159,683.015076
1717,518.717590,741.255493,567.714111,298.414429,671.849182,628.754578,118.278564,600.547913,681.380798
1718,518.519104,741.171448,567.277649,298.187775,671.597412,627.812256,117.836311,599.924988,680.052246
1719,518.330139,741.108704,566.692871,297.702454,671.372437,626.659607,117.425598,599.451111,678.280334
1720,518.277527,741.070435,566.132996,297.436401,671.144775,625.142395,116.990974,599.121887,676.228271
1721,518.061829,741.009033,565.522278,296.960815,671.015808,623.691162,116.549194,598.907166,674.058350
1722,517.918335,740.898743,564.493835,296.617706,670.855347,622.119995,115.887108,598.631409,671.700256
1723,517.714172,740.882629,563.691895,296.013214,670.745483,620.244873,115.182350,598.269043,669.143860
1724,517.305786,740.831848,562.823486,295.526489,670.648499,618.370667,114.576721,598.104736,666.235718
1725,516.993347,740.776367,561.823242,295.020477,670.490173,616.189575,113.745544,597.924133,663.105652
1726,516.759155,740.513367,560.569214,294.256622,670.436707,613.921814,112.963020,597.686646,659.958923
1727,516.377869,740.543762,559.573364,293.604218,670.499573,611.488708,112.307434,597.695313,656.363770
1728,515.931091,740.455078,558.254456,292.970886,670.580872,608.726318,111.293236,597.575500,652.655884
1729,515.522644,740.516357,556.798279,292.100708,670.592468,605.856323,110.455208,597.369446,648.695679
1730,515.103210,740.506226,555.286316,291.498810,670.828247,602.604797,109.707809,597.232056,644.354980
1731,514.636230,740.511169,553.550842,290.590332,670.905579,599.211304,108.887527,597.118591,639.627380
1732,514.199341,740.612976,551.765686,289.927948,671.081299,595.464905,108.140869,597.017517,634.540344
1733,513.746094,740.604248,549.829956,289.049835,671.155090,591.607971,107.158981,596.933838,629.160950
1734,513.136169,740.711243,547.856018,287.996948,671.284302,587.367004,106.292542,596.658203,623.323975
1735,512.686646,740.871643,545.711853,287.144653,671.381958,582.949158,105.385124,596.460266,617.177734
1736,512.208557,740.827637,543.475525,286.394928,671.483154,578.278442,104.428406,596.025146,610.579529
1737,511.615234,740.790466,541.216736,285.505066,671.321411,573.285522,103.657234,595.351624,603.325439
1738,511.156769,740.584534,538.580566,284.645386,671.164124,567.975281,102.951439,594.595520,595.470398
1739,510.528473,740.513062,536.206299,284.067108,671.093506,562.456604,102.187904,593.519531,587.612488
1740,509.990540,740.562073,533.367371,283.284698,670.869080,556.515198,101.803291,592.506775,579.098755
1741,509.515106,740.776978,530.541504,282.635071,670.749878,550.268372,101.299446,591.709412,570.207458
1742,509.130096,740.671997,527.723633,281.866608,670.635376,543.804871,100.767891,591.001709,560.868164
1743,508.448059,740.660645,525.024292,281.271210,670.367310,537.055481,100.185074,590.265747,551.166870
1744,508.064819,740.711426,522.087708,280.516479,670.026245,529.912781,99.547363,589.429504,541.063293
1745,507.480804,740.476929,519.023254,279.930664,669.649780,522.843018,99.245094,588.580261,530.368896
1746,506.680664,740.208923,515.884216,279.525299,669.264282,515.246338,98.938919,587.616394,519.362305
1747,505.959290,739.911011,512.597900,279.020996,668.738159,507.476166,98.923676,586.622864,508.153717
1748,505.209839,739.663330,509.195679,278.747864,668.299683,499.473114,99.201256,585.795288,496.413269
1749,504.453644,739.311707,505.491882,278.760986,667.966309,491.199005,99.550323,584.826782,484.399811
1750,504.157562,738.990356,501.526123,278.656799,667.711426,482.883270,100.257507,583.807373,471.815430
1751,503.614349,738.740906,497.755585,278.787109,666.533325,474.450195,100.964775,582.610901,459.201782
1752,503.241608,738.507996,493.670135,279.252228,665.904663,465.708710,101.955719,581.292786,446.190948
1753,502.921234,738.277588,489.597198,279.490265,664.987549,456.713318,103.170609,579.943787,433.053040
1754,502.904205,738.178711,485.701569,280.203094,664.016846,447.609650,104.802269,578.506653,419.475250
1755,502.664276,737.939636,481.418732,280.976990,663.200195,438.376984,106.871155,577.266479,405.790619
1756,502.651184,737.445984,477.708435,282.165405,662.313477,429.088776,109.334549,576.086365,391.915924
1757,502.557220,736.850464,473.842438,283.252411,661.448608,419.808380,111.796234,575.038635,378.059967
1758,502.494690,736.184753,469.876434,284.668060,660.569580,410.262451,114.660408,573.895752,364.121857
1759,502.489960,735.326355,466.050568,286.143890,659.550232,401.138580,117.547127,572.678467,349.979218
1760,502.520142,734.678711,462.629761,287.997101,658.331055,391.830811,120.938629,571.601318,335.518463
1761,502.419006,733.917969,458.982971,289.765503,657.039856,382.437256,124.484291,570.400024,321.427673
1762,502.354675,733.223755,455.121918,292.061523,655.693604,372.954956,128.466675,569.201599,307.195526
1763,502.198486,732.269714,451.697723,294.245667,654.609497,363.387482,133.126816,567.872559,293.108490
1764,501.687683,731.601624,448.062744,296.967682,653.401855,353.887085,137.626953,567.117004,279.234344
1765,501.519745,731.074280,444.346680,299.848541,652.528748,344.232056,142.771957,566.437378,265.376038
1766,501.954407,729.468994,440.199036,303.115143,651.409546,334.587158,148.539963,565.897156,251.126114
1767,502.387909,728.309570,436.407196,306.511841,650.597961,325.292145,154.467072,565.366760,237.253098
1768,502.798767,727.355164,432.840820,310.023285,649.212158,316.199463,160.613586,564.556030,223.566849
1769,503.302155,726.434875,429.231018,313.679901,647.763000,307.137970,167.230301,563.447205,209.719818
1770,503.827454,725.411804,426.016357,317.711639,646.307251,298.265747,174.292679,562.164063,195.874466
1771,504.133606,724.628357,422.538055,321.735260,644.774109,289.588013,181.692871,560.445740,182.406738
1772,504.387054,723.957397,419.186249,326.249542,643.208496,280.913361,189.390350,558.986389,169.110992
1773,504.811737,722.903320,415.675171,330.699707,642.054993,272.453522,197.208038,557.736877,156.722092
1774,505.117920,721.824524,412.132721,335.399261,640.865295,264.049194,205.495636,556.734070,144.445877
