Marta_trial 1;;;;;;;;;
Date:;29/07/2020;;;;;;;;
Time:;17:13:33;;;;;;;;
Type:;muscu_imu;;;;;;;;
Description:;;;;;;;;;
Notes:;;;;;;;;;
;;;;;;;;;
TRAJECTORIES;;;;;;;;;
100.000000;Hz;;;;;;;;
;R_shoulder1;;;R_elbow2;;;R_wrist3;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z
3418;377.062897;196.578918;313.512329;331.996216;31.750643;247.551804;340.400513;-114.959389;220.693939
3419;376.644684;197.559158;313.962860;332.931763;33.873249;253.680023;343.860199;-113.723518;233.283722
3420;375.990082;198.154861;314.701843;334.242889;36.236851;259.689636;347.379120;-112.004715;246.224731
3421;375.739166;198.695602;315.124207;335.688843;38.829659;265.714111;351.316681;-109.655434;258.949036
3422;375.395874;199.385208;315.732819;337.198822;41.523548;271.652802;355.388641;-106.872658;271.555969
3423;375.089417;199.844025;316.334381;338.816650;44.553970;277.668365;359.531342;-103.810440;284.122986
3424;374.860382;200.032333;316.792206;340.344818;47.555653;283.199890;363.778412;-99.996933;296.376312
3425;374.488586;200.093231;317.407379;342.017365;50.630974;288.487122;368.097015;-95.724289;308.121704
3426;374.271301;200.076935;318.012421;343.525330;53.627991;293.952057;372.470032;-91.144012;319.716400
3427;373.980591;200.038467;318.635956;345.236145;56.756721;299.073761;376.388855;-86.250854;330.979523
3428;373.801758;199.827042;319.532532;346.660919;59.818279;303.664581;380.698395;-81.054466;341.155853
3429;373.719849;199.379944;320.101135;348.429382;62.852070;308.079865;384.665131;-75.738724;350.997681
3430;373.559296;198.734482;320.585022;350.034088;65.911354;312.060852;388.565643;-70.089996;359.908936
3431;373.522614;198.341339;320.966583;351.576843;68.891151;316.096527;392.306976;-64.680847;368.486115
3432;373.460236;197.819046;321.522247;353.237488;72.001274;319.460297;395.596130;-59.107204;376.595276
3433;373.509552;197.175354;322.099731;354.882507;75.020195;322.585205;398.931305;-53.512680;383.754852
3434;373.432648;196.868301;322.550262;356.499359;77.996284;325.553101;401.977539;-48.044472;390.452728
3435;373.456360;196.693802;322.829834;357.943115;80.796021;328.306885;405.270386;-42.796261;396.530518
3436;373.679260;196.637238;323.200897;359.701080;83.559479;330.193939;408.229462;-37.535824;401.699951
3437;373.947937;196.710205;323.473419;360.701965;85.833397;332.601196;410.726227;-32.836941;406.718262
3438;374.275970;196.978790;323.963196;361.798370;88.223145;334.479462;413.343079;-28.063608;411.310272
3439;374.490417;197.169724;324.305634;362.996368;90.434502;336.150085;415.442505;-23.688469;415.480438
3440;374.792999;197.396622;324.277893;364.231018;92.422935;337.421143;417.318298;-19.531561;418.929108
3441;375.015961;197.559036;324.412811;364.941956;94.411003;338.613770;419.271484;-15.921831;421.424072
3442;375.289825;197.699615;324.560852;365.808807;96.274040;339.546143;420.259613;-12.636081;424.144745
3443;375.543671;197.904999;324.765472;366.788239;98.072845;340.432373;421.079376;-9.838304;426.417297
3444;375.828827;198.013123;324.740753;367.385040;99.573456;340.962280;421.709381;-7.229394;428.218445
3445;376.120392;198.216415;324.666779;367.965698;100.953110;341.303070;421.844025;-5.298538;429.497894
3446;376.454407;198.417374;324.467072;368.271515;101.968117;341.675568;421.843323;-3.750288;430.204468
3447;376.820007;198.783707;324.126099;368.475983;102.727684;341.577911;421.655884;-2.716609;430.785797
3448;376.954285;199.100449;324.048615;368.494385;103.120621;341.581024;421.442505;-2.209855;430.765381
3449;376.971222;199.481155;324.007111;368.523041;103.332230;341.308960;420.975250;-2.181462;430.464325
3450;377.022797;199.718323;323.907501;368.336487;103.414307;341.104370;420.035034;-2.570841;429.843079
3451;377.221283;200.025208;323.727936;367.895844;103.273544;340.631927;419.349792;-3.266827;428.786896
3452;377.267914;200.253723;323.605072;367.677917;103.024857;340.008240;418.239868;-4.023635;427.989227
3453;377.220459;200.527985;323.620483;367.377411;102.539375;339.444275;417.165497;-5.152281;426.643860
3454;377.129395;200.887161;323.541718;366.642487;101.770874;338.987793;416.291290;-6.782562;425.138214
3455;377.001129;201.204117;323.550781;366.192444;101.041397;338.436768;415.534454;-8.639964;423.121460
3456;376.750885;201.460632;323.581573;365.634613;100.241409;337.721771;414.533478;-10.548460;421.009399
3457;376.607513;201.573120;323.581238;365.087646;99.108025;337.091888;413.678009;-12.750050;418.991394
3458;376.248749;201.667480;323.777222;364.393066;97.979431;336.292511;413.030182;-14.979094;416.832916
3459;375.892303;201.691559;323.973206;363.868744;96.949715;335.599396;411.880310;-17.206009;414.638641
3460;375.608429;201.711914;324.026123;363.359039;95.699440;334.622162;410.872345;-19.601662;412.471497
3461;375.308533;201.757248;324.096069;362.725311;94.473892;333.518677;410.132965;-22.098362;409.700439
3462;375.089661;201.788528;324.126404;361.995514;93.010155;332.821899;408.910797;-24.724997;406.509003
3463;374.859436;201.831894;324.141571;361.288879;91.529327;331.817780;407.651642;-27.776903;403.888641
3464;374.655487;201.874634;324.198364;360.452850;89.833939;330.484467;406.352661;-30.830872;400.452728
3465;374.504578;201.892776;324.212463;359.937958;88.166016;329.003052;405.026947;-34.230141;396.593353
3466;374.422760;201.904999;324.189575;359.029022;86.190384;327.544434;403.050568;-38.197250;393.002563
3467;374.861725;202.177551;323.613312;358.329834;84.072891;325.702209;401.619293;-41.751690;387.836426
3468;374.819427;202.198853;323.545349;357.695953;81.978767;323.549805;400.023315;-45.816402;383.149139
3469;374.264648;202.000961;323.902893;356.769501;79.647163;321.437531;398.125366;-49.759010;377.576172
3470;374.279938;202.006653;323.792236;355.956116;77.438438;319.195892;396.434021;-53.863857;371.261108
3471;374.264496;202.051926;323.692108;355.473175;75.076080;316.499817;394.539856;-57.959194;365.242676
3472;374.309448;202.142197;323.497437;354.825562;72.714943;313.570862;392.436005;-62.307236;358.281708
3473;374.341034;202.295898;323.297394;353.882233;70.272156;310.342743;390.421234;-66.502724;350.578918
3474;374.463440;202.331818;323.043182;353.055817;67.662155;306.913635;388.725006;-70.653740;342.788269
3475;374.544739;202.339172;322.811920;352.389465;65.242760;303.252686;386.777649;-74.682129;334.320160
3476;374.611603;202.285706;322.590271;351.621674;62.757580;299.333466;384.674103;-78.293602;325.814728
3477;374.869965;202.101563;322.062256;350.875641;60.539795;295.266327;382.811005;-81.507271;316.981384
3478;374.936676;201.945251;321.818695;350.144196;58.331223;291.096161;381.091156;-84.654854;307.863983
3479;374.968262;201.849487;321.606354;349.609955;56.397678;286.665649;379.340942;-87.309311;298.339264
3480;375.096527;201.772598;321.272003;348.876648;54.390800;282.151947;377.532410;-89.681320;289.104553
3481;375.281403;201.657349;321.012482;348.360748;52.684093;277.433716;375.943878;-91.791985;279.138397
3482;375.567993;201.525482;320.640533;347.766876;50.955368;272.669861;374.334778;-93.751549;269.467957
3483;375.963196;201.254105;320.157410;347.179474;49.502949;267.745056;372.617554;-95.214996;259.701111
3484;376.245728;201.015915;319.850739;346.910431;48.309830;262.931396;370.880707;-96.466187;249.832047
3485;376.564270;200.792023;319.482452;346.385925;47.145428;258.099304;369.649933;-97.304947;239.743393
3486;376.874542;200.606934;319.134155;346.122345;46.189529;253.008545;368.141937;-97.788834;229.604156
3487;376.969421;200.467957;318.995331;345.828735;45.491867;247.941879;367.217957;-97.898781;219.205963
3488;377.345459;200.404053;318.410828;345.435333;44.833942;242.671890;365.325226;-97.897614;209.337631
3489;378.247192;200.580856;317.243896;345.265686;44.196350;237.517456;364.068695;-97.414162;199.004410
3490;378.227142;200.327423;317.102051;344.852478;43.706387;232.245102;362.707977;-96.610085;188.801727
3491;378.530823;200.419571;316.769653;344.660339;43.369411;226.898270;361.344055;-95.570755;178.301544
3492;378.769379;200.389618;316.513733;344.445831;43.179146;221.688477;360.346741;-93.764572;167.552414
3493;379.121857;200.295700;316.287354;344.203522;43.149410;216.420929;359.266113;-92.037514;157.532745
3494;379.489380;200.304443;315.724915;343.932861;43.163639;210.968124;358.418396;-89.840530;147.250519
3495;379.741608;200.077988;315.345886;343.935089;43.428059;205.633423;357.632721;-87.196861;137.263535
3496;380.539032;200.291046;314.495758;343.441559;43.838757;200.499634;357.458923;-84.401833;127.327614
3497;380.343689;199.995956;314.417419;343.011169;44.390808;195.831955;357.321320;-81.196899;116.841736
3498;380.612854;199.839066;314.114288;342.900482;45.220680;190.180527;356.205200;-78.354736;108.077522
3499;380.829468;199.740479;313.944916;342.905853;46.063770;185.134567;355.055298;-75.148155;99.397049
3500;380.994110;199.544586;313.773895;343.253418;46.924274;179.931427;353.596436;-71.293724;90.019028
3501;381.262238;198.949966;313.370453;343.269592;47.649208;175.179504;353.040649;-67.249115;80.756752
3502;381.350708;198.249313;312.940979;343.319061;48.244003;170.164978;352.325592;-62.974319;71.546944
3503;381.414612;197.827103;312.546936;343.585449;49.495583;165.086182;352.135742;-58.011509;62.772057
3504;381.546509;197.299271;312.239868;343.514465;51.040024;160.460236;351.772644;-53.476250;54.082554
3505;381.800568;196.559219;311.605743;343.537720;52.279663;155.742691;350.867340;-48.469318;46.056164
3506;382.077087;196.118835;311.252991;343.776093;53.778362;151.054123;350.574249;-43.511013;38.043087
3507;382.333191;195.695755;310.912628;344.101715;55.473469;146.359512;350.097137;-38.282223;30.287703
3508;382.702576;195.193619;310.128143;344.038025;57.038639;142.144547;349.484741;-33.000374;22.570154
3509;383.172150;194.581192;309.642639;344.088257;58.640442;137.967697;349.093719;-27.503017;15.410423
3510;383.277130;194.179031;309.374573;344.506775;60.609707;133.862442;348.351257;-21.808554;8.302069
3511;383.857208;193.552521;308.612946;344.802643;62.563618;129.590378;347.876862;-15.897207;1.440289
3512;384.294281;192.818573;308.183960;345.062531;64.858284;125.579674;347.608002;-9.709216;-5.301929
3513;384.951080;192.381042;307.496613;345.213440;66.969276;121.712814;347.157410;-3.581855;-11.388306
3514;385.520233;191.807785;306.852295;345.443085;69.398926;118.215904;346.243164;2.619537;-17.341917
3515;386.354156;191.350204;305.947052;345.952942;71.815323;114.559601;345.913208;9.131742;-23.167038
3516;386.844269;191.013428;305.455719;346.250793;74.462532;111.178009;345.255646;15.536572;-28.314898
3517;387.655884;190.560730;304.587982;346.603729;77.036102;108.076263;344.607758;22.120728;-33.381664
3518;388.530609;190.217789;303.873840;346.859802;79.720581;105.134354;343.956329;28.645922;-38.100018
3519;389.305328;189.898148;302.997589;347.299347;82.380203;102.052940;343.550720;35.472137;-42.675251
3520;390.066223;189.381058;302.394684;347.757996;85.269501;99.252106;343.523682;42.415745;-47.005020
3521;391.113373;188.998291;301.682434;348.230560;88.123032;96.565079;343.425964;49.288883;-51.109818
3522;391.823059;188.679413;301.212341;348.570801;90.920280;94.083237;343.128479;56.080593;-54.603210
3523;392.526581;188.348892;300.587219;349.174957;93.902000;91.752892;342.885376;62.722809;-57.667370
3524;393.251556;188.151840;300.032959;349.442780;96.427193;89.813095;343.012451;69.573959;-60.876419
3525;393.924652;187.903336;299.727875;350.116547;99.147446;87.665115;342.976776;75.740692;-63.252415
3526;395.159912;187.980072;298.301392;350.805756;101.632179;85.801636;343.184662;82.010170;-65.706573
3527;395.133453;187.457764;298.204407;351.295624;104.094933;84.356483;343.418549;87.991226;-68.101936
3528;395.440369;187.323730;297.914185;351.879974;106.438232;82.736488;343.806488;93.570061;-69.760887
3529;395.877747;187.290085;297.480774;352.324219;108.731262;81.538055;344.166840;98.752670;-71.290550
3530;396.174438;187.200256;297.246094;352.748535;111.052277;80.579880;344.608673;103.724510;-72.851677
3531;396.550781;187.159241;296.991547;353.503754;113.162758;79.417404;344.857117;107.904350;-73.642235
3532;396.705475;187.153168;296.760925;353.678192;115.034103;78.659500;345.153137;111.890984;-74.732002
3533;396.818634;187.409607;296.680420;354.203949;116.981369;77.930832;345.344452;115.586388;-75.485184
3534;397.076019;187.922638;296.310944;354.477081;118.823044;77.214233;345.842651;118.846481;-76.047493
3535;397.194000;188.311279;296.384583;354.649017;120.475388;76.923523;346.309662;121.738129;-76.597557
3536;397.303345;188.905807;296.136627;354.976593;122.020309;76.445946;346.479950;123.986000;-76.727501
3537;397.420990;189.634583;296.305542;355.195953;123.680115;76.265892;346.625732;126.170837;-77.227669
3538;397.313202;190.263611;296.319855;355.521271;125.044464;75.935936;346.913635;127.755188;-77.167534
3539;397.328674;191.208832;296.234894;355.326904;126.102180;76.064240;346.878296;129.238052;-77.161957
3540;397.178223;191.928391;296.629669;355.303467;127.104996;76.102745;346.964874;130.068024;-77.145592
3541;397.323517;193.050842;296.509491;355.195465;127.917450;76.328644;346.873718;130.575455;-76.925705
3542;397.490936;193.815369;296.597443;355.032623;128.509094;76.539215;346.818817;130.883133;-76.695908
3543;397.496887;194.848068;296.745331;354.894592;128.929474;76.595917;346.705994;130.938446;-76.412926
3544;397.325897;195.464844;297.316833;354.686798;129.129211;76.872231;346.690399;130.578140;-76.110054
3545;397.308167;196.190521;297.390503;354.392639;129.252243;77.162796;346.545532;129.884995;-75.715523
3546;397.122681;196.830734;297.677795;353.879639;129.171646;77.739761;346.208313;128.776382;-75.067093
3547;396.931274;197.219025;297.950165;353.590942;128.800980;78.246429;345.937012;127.467781;-74.575676
3548;396.768585;197.949966;298.325775;353.110474;128.154327;79.094749;345.723175;125.894524;-73.992996
3549;396.668335;198.460770;298.534912;352.941681;127.636887;79.586395;345.386292;123.551750;-73.128448
3550;396.456482;198.747528;298.810883;352.531525;126.726883;80.235657;344.665741;121.280266;-72.038353
3551;396.338409;198.944656;298.942871;352.015991;125.561699;81.237274;344.212128;118.479866;-70.869179
3552;396.122803;198.987000;299.270996;351.589111;124.435837;82.270432;343.942352;115.193619;-69.998810
3553;395.934753;199.263443;299.535706;351.256744;123.058487;83.081383;343.921265;111.768700;-69.029236
3554;395.563446;199.442322;300.121735;350.750702;121.465485;84.492065;343.373016;107.911659;-67.348564
3555;395.403442;199.836853;300.246277;350.403168;119.967537;85.746994;343.089661;103.855461;-65.829468
3556;395.295990;200.103607;300.236603;349.814026;118.197266;87.023743;342.646851;99.244598;-63.900497
3557;394.998352;200.386734;300.535278;349.515350;116.498962;88.244133;342.537537;94.456200;-62.059757
3558;394.530579;200.618973;301.055145;348.820343;114.537910;90.003853;342.467560;89.256180;-59.766350
3559;394.348663;200.997742;301.222809;348.378754;112.661324;91.882080;342.110413;83.940735;-56.980778
3560;394.108032;201.572083;301.574860;348.127777;110.591255;93.691696;342.109833;78.228729;-54.383080
3561;393.841827;202.146606;301.784790;347.841248;108.527016;95.549278;342.289368;72.147820;-51.275433
3562;393.607635;202.425858;302.216278;347.547943;106.301743;97.858871;342.112274;65.969322;-47.847260
3563;393.548553;203.005249;302.361572;347.267822;103.967567;100.340767;342.363464;59.563408;-43.815823
3564;393.321625;203.909973;302.804382;347.040131;101.880074;103.188065;342.693237;52.814762;-39.714779
3565;393.099609;204.226181;303.082245;346.789917;99.496788;106.048965;342.998291;45.858749;-34.971111
3566;392.968384;204.912964;303.270966;346.839905;97.125572;109.039246;343.321869;38.947533;-29.731419
3567;392.701721;205.761749;303.498108;346.774384;94.863266;112.493828;343.948944;31.761913;-23.988983
3568;392.570190;206.517395;303.884644;346.669250;92.583366;116.144653;344.429260;24.743156;-18.195982
3569;392.546387;207.303497;304.177551;346.721161;90.232880;120.054405;344.811249;17.430967;-11.194643
3570;392.544617;207.943542;304.286621;346.846619;88.155907;124.187004;345.636810;10.223552;-4.413579
3571;392.295410;208.725082;305.034210;346.994873;85.781364;128.510880;346.221954;2.983567;3.207197
3572;392.395996;209.344803;305.154388;347.154205;83.562622;132.941986;347.166565;-3.901820;10.938153
3573;392.390625;209.598526;305.554382;347.538483;81.506050;137.527191;348.016022;-10.643251;19.148731
3574;392.415436;210.168945;305.927765;347.592255;79.425713;142.420731;348.911255;-17.318499;27.734812
3575;392.421783;210.906784;306.263885;347.579681;77.358711;147.826157;349.603241;-23.856340;36.761372
3576;392.401550;211.095581;306.753601;347.968292;75.392929;152.931488;350.565186;-30.018185;46.060070
3577;392.364227;211.288345;306.980743;348.352936;73.425186;158.132614;351.471130;-35.853966;55.521206
3578;392.247406;211.381454;307.544800;348.619507;71.580444;163.605865;352.491669;-41.765419;65.247620
3579;391.916809;211.477859;308.081085;348.904572;69.985474;169.206619;353.372070;-46.867340;75.356033
3580;391.671143;211.529373;308.750305;349.367157;68.379745;174.647690;354.570648;-51.886299;85.355774
3581;391.900024;211.672791;308.906647;349.439117;66.989471;180.569885;355.777527;-56.523296;95.544044
3582;391.335938;211.387268;309.795227;349.609650;65.688972;186.101868;356.452911;-61.168106;106.179070
3583;391.188965;211.311066;309.982361;350.189941;64.439781;191.429825;357.163757;-65.254921;117.088974
3584;391.071533;211.156921;310.459656;350.173523;63.113419;197.337433;358.356903;-68.839523;127.353653
3585;390.827881;211.078247;310.807373;350.099823;62.322258;203.052048;359.274811;-72.251541;138.361816
3586;390.428314;210.682816;311.733765;350.318726;61.715111;208.862549;360.206848;-75.178185;149.150360
3587;390.038635;210.446838;312.457214;350.608063;61.130119;214.506119;361.126953;-77.830276;159.920715
3588;389.807770;210.323685;312.678925;350.839081;60.842297;220.151733;362.294128;-79.906998;170.510422
3589;389.546631;210.069672;313.013489;351.042053;60.556946;225.534760;363.619812;-81.523293;180.803955
3590;389.091156;209.806046;313.698700;351.315979;60.325851;230.918854;364.650421;-83.098030;191.493591
3591;388.871918;209.600708;314.085938;351.439423;60.432568;236.301025;365.667297;-84.425529;202.180801
3592;388.492188;209.315369;314.850922;351.408264;60.528126;241.531067;367.078674;-85.066299;212.136902
3593;387.911438;208.807083;315.762482;351.594299;60.815784;246.517014;368.630463;-85.356522;222.040237
3594;387.633789;208.470398;316.397522;351.936615;61.301876;251.565140;369.752869;-85.645157;232.256073
3595;387.275543;208.228149;316.928284;351.988556;61.969971;256.595337;370.934204;-85.379578;242.358932
3596;386.894012;207.991531;317.688049;352.215942;62.842548;261.476715;372.415710;-84.846733;252.397964
3597;386.639526;207.804382;318.154144;352.628723;63.749878;266.446472;373.765686;-83.753334;261.949005
3598;386.143463;207.524384;319.008423;352.877563;64.892418;271.183777;375.101471;-82.707870;271.192230
3599;385.894775;207.302948;319.564453;353.237335;66.029297;275.766235;376.598328;-81.169693;280.628113
3600;385.309540;207.153076;320.451904;353.740570;67.345634;280.137756;377.904358;-79.356178;289.684692
3601;385.040100;206.974365;320.797729;354.100037;68.676788;284.558319;379.539795;-77.255501;298.555176
3602;384.709198;206.861435;321.166534;354.731354;70.249313;288.693878;381.427216;-75.041931;307.031311
3603;384.412781;206.687561;321.758453;355.139008;71.881317;292.801453;383.190125;-72.567085;315.516510
3604;384.197052;206.523819;322.518280;355.653107;73.612099;296.550323;385.030853;-69.660088;323.786163
3605;383.921875;206.605972;323.147705;356.320068;75.445946;300.183350;386.984161;-66.635704;331.744781
3606;383.778717;206.644226;323.678009;357.094055;77.212898;303.926544;389.203339;-63.552586;339.358154
3607;383.657806;206.587372;324.004944;357.752472;79.153435;307.284302;391.135956;-60.069462;347.102814
3608;383.420990;206.479462;324.405853;358.505707;81.248329;310.818604;393.242981;-56.511936;354.477417
3609;383.280914;206.370682;324.787598;359.311737;83.419060;314.116608;395.478394;-52.683331;361.778870
3610;383.208618;206.244598;325.051117;360.314117;85.655571;317.086487;397.685669;-48.714622;368.715698
3611;383.021912;206.076599;325.336548;361.295685;87.960182;320.279480;400.265320;-44.576252;375.416779
3612;382.973389;205.882782;325.824585;362.259613;90.227165;322.905457;402.674774;-40.173409;382.146149
3613;382.981689;205.754654;326.228851;363.246704;92.501862;325.735596;405.084656;-35.818283;388.231415
3614;382.966583;205.617508;326.701721;364.282593;94.806885;328.320740;407.635559;-31.236147;394.088654
3615;382.968872;205.400497;327.221619;365.454041;97.446083;330.852142;409.560547;-26.752516;400.419708
3616;382.911987;205.299438;327.557037;366.703674;99.998260;333.217529;411.637329;-22.149284;405.901245
3617;382.872742;205.247299;327.777466;367.827759;102.477371;335.484589;413.685059;-17.773008;411.159332
3618;382.944092;205.207977;328.015869;368.726288;104.625832;337.514771;415.745361;-13.370624;415.560760
3619;383.117126;205.165283;328.207123;369.838135;106.617790;339.216949;417.134277;-9.447070;420.416473
3620;383.303955;205.144012;328.239777;370.806763;108.454445;340.552124;418.854889;-6.124665;424.316620
3621;383.450348;205.163467;328.344360;371.585114;110.112007;341.565521;419.842682;-2.880044;427.817657
3622;383.640869;205.312653;328.377197;372.056732;111.748283;342.606140;420.800049;-0.129711;430.808746
3623;383.875000;205.497406;328.369659;372.559021;113.016388;343.321838;421.516907;2.040555;433.041138
3624;384.067841;205.767181;328.332367;372.848389;113.895157;343.852875;421.711731;3.544002;434.747742
3625;384.181183;206.030029;328.300812;372.973785;114.464951;344.151154;421.721283;4.772737;436.241302
3626;384.179993;206.284958;328.277527;372.999756;114.601097;344.163727;421.765411;5.033055;436.343811
3627;384.353516;206.493713;327.880737;372.850311;114.411591;343.747040;421.227997;4.596561;436.159607
3628;384.490143;206.649353;327.550415;372.507080;113.922035;343.158295;420.553131;3.567385;435.070557
3629;384.523224;206.952576;327.317932;372.158722;113.054710;342.528442;419.877899;1.879434;433.601196
3630;384.656158;207.307266;326.900970;371.820465;111.898293;341.450897;419.185272;-0.190938;431.360352
3631;384.606842;207.523071;326.717682;371.422943;110.507927;340.357025;418.120697;-2.818007;428.527679
3632;384.639191;207.761795;326.545166;370.709625;109.127350;339.411957;417.008331;-5.470479;425.328064
3633;384.635437;208.023911;326.246155;370.058472;107.809250;337.989716;415.760345;-8.593571;421.801422
3634;384.605927;208.306793;325.857483;369.554810;106.196434;336.442749;414.506317;-12.014401;417.891418
3635;384.573456;208.543564;325.562164;368.725403;104.327583;334.730682;413.454407;-15.890968;413.574982
3636;384.393005;208.814804;325.387878;368.186554;102.486511;332.663116;412.268860;-19.827171;408.971222
3637;384.220062;209.226563;325.191589;367.366333;100.582687;330.544525;410.909149;-23.777292;404.100494
3638;383.993805;209.588333;325.130615;366.628815;98.451111;328.199860;409.663971;-27.859718;398.775574
3639;384.005127;209.990524;325.015686;366.003906;96.358620;325.938538;408.285767;-31.886213;393.264313
3640;384.000183;210.304535;324.708160;365.270294;94.383461;323.229340;406.991547;-35.990295;387.150909
3641;384.017700;210.935593;324.437103;364.620331;92.299866;320.670074;405.435364;-40.202629;380.754456
3642;383.939636;211.420502;324.195435;364.105560;90.270226;317.861206;403.952606;-44.210938;373.931427
3643;383.893219;211.954803;324.079651;363.418030;88.113174;315.087067;402.410492;-48.298344;366.755341
3644;383.768250;212.785767;323.949646;362.737793;86.046249;311.860199;400.871918;-52.367889;358.997955
3645;383.681580;213.325928;323.802460;362.149200;83.979134;308.797485;399.151978;-56.261433;350.748047
3646;383.610596;213.960922;323.683075;361.433289;81.749023;305.181793;397.489777;-60.135303;342.349670
3647;383.472015;214.647888;323.660065;360.736511;79.532875;301.164856;396.085846;-63.886150;333.265045
3648;383.468872;215.075836;323.676300;359.930084;77.376839;297.007294;394.413452;-67.608704;323.647003
3649;383.524048;215.319397;323.604218;359.225555;75.077866;292.691498;392.701508;-70.829132;313.975128
3650;383.438202;215.648956;323.569244;358.037872;72.939262;288.198029;390.683044;-74.040375;304.128479
3651;383.355225;215.878799;323.500397;357.302277;70.885628;283.356628;388.882050;-76.881355;293.814453
3652;383.341217;216.012283;323.377228;356.545563;69.036697;278.520355;386.920563;-79.225098;283.207245
3653;383.364502;216.056290;323.178223;355.825073;67.236191;273.725372;384.954224;-81.171455;272.343201
3654;383.391296;216.097260;323.009094;355.251007;65.650452;268.735565;382.886627;-82.538666;261.539063
3655;383.454498;216.093094;322.767700;354.393097;64.227692;263.624969;381.102295;-83.609352;250.152130
3656;383.605652;215.995544;322.492859;353.823395;62.886326;258.513885;379.458923;-84.304886;238.487350
3657;383.763306;215.808289;322.222382;353.142303;61.713165;253.279984;377.937164;-84.400162;227.213882
3658;383.912689;215.642761;322.148407;352.541290;60.883038;248.040939;376.095154;-84.495651;216.140289
3659;384.122498;215.494247;321.919586;351.584473;60.206600;242.505524;374.337616;-84.135345;205.303879
3660;384.279907;215.410690;321.710571;351.181335;59.787605;237.052628;372.874756;-83.282280;194.711304
3661;384.501343;215.362228;321.576935;350.393005;59.457649;231.856949;370.734985;-82.451233;184.372589
3662;384.779816;215.243210;321.482391;349.823730;59.296959;226.676376;369.037384;-81.207703;174.378326
3663;385.112213;215.088043;321.392029;349.188446;59.405319;221.768463;367.143738;-79.429832;164.140594
3664;385.437073;214.990097;321.185944;348.853790;59.524239;217.023300;365.150696;-77.194397;154.385513
3665;385.645264;214.921799;321.117859;348.761017;59.845760;212.249130;363.362335;-74.882362;144.580521
3666;385.992767;214.853729;321.082611;348.168365;60.108051;207.654663;361.958557;-72.043549;135.048904
3667;386.250427;214.838715;321.052582;348.045471;60.556938;202.790268;361.179199;-69.137321;124.784370
3668;386.703796;214.800003;320.817535;346.950256;60.841740;197.982254;360.716553;-65.666115;114.640526
3669;386.993439;214.631363;320.844238;346.527832;61.382523;192.770096;358.603638;-62.743771;106.189407
3670;387.393188;214.379654;320.853363;346.582397;62.370060;187.525192;356.330994;-59.364510;97.312370
3671;387.718109;213.916153;320.744415;345.742828;63.357658;183.061829;354.968170;-55.226402;87.900124
3672;388.147491;213.332977;320.505463;345.334747;64.235397;178.218796;353.470856;-51.105042;79.049881
3673;388.372437;212.937622;320.420776;345.214783;65.223717;173.683884;352.066620;-46.463982;70.711472
3674;388.602234;212.441940;320.203766;344.901703;66.356888;169.438522;350.924500;-41.672371;62.123203
3675;388.831909;211.853714;319.960205;344.663574;67.697449;165.109741;349.639526;-36.757095;54.047783
3676;389.231903;211.529312;319.608551;344.243469;69.059822;160.831482;348.552612;-31.603300;46.263714
3677;389.577209;211.251831;319.484619;344.162109;70.722092;156.686295;347.317841;-26.365522;38.960270
3678;390.103027;210.995117;319.184052;343.797729;72.358742;152.598434;346.544342;-20.885666;31.343845
3679;390.447601;210.358902;319.125275;343.661774;74.177422;148.705490;345.384949;-15.207884;24.592890
3680;390.653900;209.932068;318.852509;343.305817;76.191521;144.896210;344.417847;-9.516177;17.704655
3681;391.070892;209.431732;318.450409;343.241394;78.351860;141.193466;343.332031;-3.185858;11.322240
3682;391.496460;208.974533;318.105957;343.289368;80.407570;137.685059;342.551300;2.906537;5.486898
3683;391.968140;208.658920;317.800842;343.147949;82.800697;134.396729;341.542603;9.227802;-0.070487
3684;392.495544;208.371674;317.418762;343.404449;85.271362;130.940887;340.882019;15.496526;-5.642579
3685;392.936462;208.100983;317.197662;343.273407;87.455261;128.296173;340.411835;21.684591;-10.770576
3686;393.499237;207.811234;316.749786;343.597687;90.140862;125.348801;339.397980;27.757084;-15.026700
3687;394.115051;207.595856;316.264771;343.543549;92.247452;123.053734;338.523071;33.732227;-19.197987
3688;394.919983;207.205643;315.900513;343.873566;94.670486;120.271446;338.427429;39.867889;-23.306786
3689;395.445282;206.687149;315.725555;344.178619;97.108925;117.954506;337.867401;45.739441;-26.797070
3690;395.963287;206.199783;315.140778;344.205383;99.214195;116.007736;337.428802;51.561081;-30.457212
3691;396.554901;205.873276;314.686798;344.590088;101.378365;113.868835;337.074890;57.196224;-33.422863
3692;397.094055;205.585693;314.343536;345.079193;103.777061;111.766922;336.713257;62.695755;-36.467827
3693;397.602142;205.331284;313.996582;345.328125;105.780632;109.963974;336.834137;68.058228;-39.456249
3694;397.870331;205.165451;313.517578;345.763550;107.880081;108.156418;336.768311;73.314903;-41.929428
3695;398.447266;204.856964;313.121399;346.255615;109.827789;106.567291;336.694794;78.092163;-44.237190
3696;398.874542;204.701218;312.531830;346.558655;111.698326;105.062019;336.588409;82.804649;-46.021950
3697;399.015900;204.580719;312.431610;347.143982;113.581161;103.656410;337.112854;87.103752;-48.007076
3698;399.233276;204.574402;312.206299;347.284393;115.247894;102.648834;337.326294;91.144211;-49.646332
