Marta_trial;;;;;;;;;
Date:;29/07/2020;;;;;;;;
Time:;17:12:00;;;;;;;;
Type:;muscu_imu;;;;;;;;
Description:;;;;;;;;;
Notes:;;;;;;;;;
;;;;;;;;;
TRAJECTORIES;;;;;;;;;
100.000000;Hz;;;;;;;;
;R_shoulder1;;;R_elbow2;;;R_wrist3;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z
3085;499.620392;281.349945;613.170593;297.225067;270.743347;747.578369;139.950790;264.724457;792.438965
3086;500.096222;281.230713;614.791748;298.821198;269.698090;750.005615;141.786606;262.986969;796.280884
3087;500.354279;281.091980;615.683105;299.942261;268.692780;751.998413;143.309265;261.478699;799.552429
3088;500.877380;281.157074;616.611633;300.902863;267.809174;753.686218;144.727051;260.007690;802.282227
3089;500.976044;281.119995;617.090454;301.578888;267.346924;754.954102;145.939682;258.807343;804.434509
3090;501.062103;281.226349;617.424622;302.337769;266.957642;755.974365;146.792664;257.627014;806.170349
3091;500.820618;281.426178;617.296265;302.613159;266.601624;756.452332;147.512497;256.563538;807.446655
3092;500.571350;281.593842;616.958130;302.878571;266.311279;756.826050;147.932205;255.650223;808.330688
3093;500.168091;281.718201;616.222229;302.860168;266.140747;756.887695;147.888748;254.686447;808.659729
3094;499.784912;281.944794;615.529968;302.593719;265.797150;756.503357;147.813400;253.835556;808.552795
3095;499.045013;282.357849;614.441223;302.478912;265.497742;756.025452;147.695541;253.092865;807.996155
3096;498.327515;282.450531;613.535522;301.695618;265.096649;755.102966;147.199219;252.128067;807.100220
3097;497.858398;282.638031;612.187195;301.047363;264.872955;753.972046;146.550751;251.372574;805.998413
3098;497.098755;282.737274;611.103149;300.369110;264.635620;752.508118;145.800629;250.621124;804.312256
3099;496.439453;282.774200;609.823303;299.368805;264.473755;751.005615;144.697571;249.886230;802.289978
3100;495.684052;282.819122;608.558350;298.232544;264.177612;749.287598;143.485062;249.197845;800.022034
3101;494.944092;282.798706;607.228333;297.174103;263.938843;747.172974;142.067093;248.515594;797.275513
3102;494.113861;282.797394;606.027771;295.601959;263.660126;744.920410;140.390182;247.923065;794.574463
3103;493.437164;282.908264;604.828857;294.130127;263.426575;742.612305;138.729752;247.411682;791.214600
3104;492.579651;282.746368;603.398560;292.540649;263.175751;740.042480;136.708603;246.774658;787.860168
3105;491.637909;282.723480;602.195801;290.865173;262.993988;737.358093;134.792435;246.449127;783.831665
3106;490.882660;282.545990;600.861694;289.020935;262.892181;734.503235;132.743439;245.864716;779.961487
3107;489.917236;282.521301;599.418030;287.044495;262.746155;731.234192;130.304443;245.539871;775.388306
3108;489.052002;282.258484;597.902344;285.002075;262.410889;728.032715;127.914490;244.830627;770.733459
3109;488.050293;282.062195;596.398987;282.870819;262.161835;724.501099;125.414070;244.270325;765.767334
3110;487.070892;281.878082;594.782043;280.686859;261.626892;720.768005;122.730637;243.434357;760.448608
3111;486.081299;281.717682;592.950745;278.397888;260.999542;716.810547;119.962578;242.541321;754.571411
3112;485.003815;281.695587;591.293152;275.922058;260.476868;712.538147;117.386177;241.586533;748.507080
3113;484.010071;281.409851;589.351379;273.469543;259.532532;707.987183;114.610519;240.389435;742.180359
3114;482.991028;281.280701;587.106201;271.341858;258.880920;703.188110;111.843231;239.300232;735.355591
3115;481.976654;281.074280;584.560181;268.772919;258.136810;697.930542;109.225677;238.094604;728.170654
3116;481.064697;280.964630;582.180237;266.531952;257.383118;692.464172;106.508148;236.853012;720.643250
3117;479.835571;280.807770;579.513367;263.888184;256.656830;686.709412;103.835732;235.431061;712.666687
3118;478.795624;280.661316;576.695618;261.372833;255.656036;680.867798;100.946815;233.872681;704.352539
3119;477.832367;280.564331;573.789429;258.843048;254.815125;674.216248;98.194214;232.294983;695.721069
3120;476.757202;280.515564;570.565674;256.296204;253.841309;667.634827;95.685234;230.595627;686.502869
3121;475.560150;280.507782;567.355408;253.833282;252.714310;660.613953;93.084366;228.735077;676.991272
3122;474.468475;280.584961;563.882202;251.481064;251.744812;653.479065;90.676025;226.479126;667.040222
3123;473.341644;280.678070;560.511902;249.163086;250.700226;645.670105;88.630005;224.546219;656.731323
3124;472.382263;280.701050;556.804077;246.976120;249.623077;637.520386;86.616798;222.176758;646.013123
3125;471.356110;280.750946;552.992371;244.686829;248.318192;629.129211;84.326263;219.553467;634.863586
3126;470.252655;280.886688;549.059204;242.600281;247.104248;620.567261;82.488091;217.239517;623.543518
3127;469.066742;281.195251;544.788574;240.571289;245.761612;611.762390;80.955696;214.709442;611.507507
3128;468.082794;281.163300;540.633850;238.617493;244.378510;602.505615;79.589317;212.196136;599.196716
3129;467.079559;281.314056;536.303955;236.693329;243.095871;593.042358;78.418159;209.862503;586.760010
3130;466.043182;281.422119;531.837891;235.210220;241.753113;583.298950;77.377258;207.260910;573.931519
3131;465.263733;281.442993;527.271545;233.811539;240.448746;573.374512;76.688217;205.024490;560.868164
3132;464.358368;281.383514;522.495911;232.576492;239.305893;563.222595;76.135193;202.685745;547.418945
3133;463.718903;281.300232;517.913086;231.602066;238.195953;552.953308;75.591438;200.484894;533.902405
3134;463.175476;281.181274;513.447876;230.486679;237.124680;542.654419;75.407188;198.288116;519.800537
3135;462.478302;280.928741;508.657379;229.535187;235.903320;532.166199;75.211075;196.044907;505.638184
3136;461.965149;280.684875;503.771149;228.638474;234.493088;521.753418;75.660301;193.791534;490.971069
3137;461.731689;280.631165;499.279083;228.172318;233.026260;510.861786;75.898438;191.575348;476.576660
3138;461.038300;280.119385;494.750183;227.576385;231.611023;500.357025;76.611725;189.618469;461.915344
3139;460.598541;279.751831;490.224457;227.104614;229.999207;489.756592;77.661911;187.729477;447.144562
3140;460.343353;279.202850;485.711700;227.143127;228.748779;478.988342;79.009567;185.937943;432.571014
3141;459.856232;278.603210;481.151245;227.066910;227.297012;468.534912;80.636993;184.215622;418.139648
3142;459.541016;277.738129;476.787506;227.695709;225.939636;457.800049;82.626816;182.765396;403.481384
3143;459.288635;277.158569;472.523224;228.252930;224.383240;447.199188;84.953804;181.278656;388.943176
3144;459.122589;276.289490;468.179565;229.038269;222.940842;436.820648;87.425308;180.072174;374.743408
3145;459.036346;275.631134;463.485382;230.070709;221.808945;426.223694;90.453072;178.742783;360.331177
3146;459.228699;274.899902;459.335999;231.207169;220.512787;416.146423;93.400436;177.760422;346.596741
3147;459.689209;274.143799;455.041443;232.554718;219.450150;405.856079;96.793694;176.870972;332.841766
3148;460.008423;273.328156;450.715729;234.222321;218.663361;395.804077;100.445213;176.002365;319.321808
3149;460.346069;272.508301;446.678589;236.252396;217.930237;385.575317;104.869003;175.229218;305.593323
3150;460.983337;271.994354;442.697327;238.535187;216.938873;375.670471;109.252441;174.366241;292.378021
3151;461.752014;271.142487;438.618988;240.798752;216.103485;365.802887;114.406052;173.465759;279.090942
3152;462.432495;270.341614;434.824280;243.430252;214.713058;356.194305;119.690758;172.387314;265.772675
3153;463.266144;269.715424;431.297180;246.163208;213.364624;346.576996;125.300850;171.262695;252.672546
3154;464.059753;268.965179;427.558685;249.335724;211.775787;337.141418;131.055435;170.087051;239.867676
3155;464.864288;267.939880;424.125824;252.519135;210.259918;328.046967;137.090210;169.074829;227.297882
3156;465.603394;266.875275;420.754089;256.054871;208.695389;319.238464;143.242493;168.235428;215.113190
3157;466.339996;265.805481;417.669312;259.691345;207.325119;310.491089;149.658478;167.470657;203.430420
3158;467.306915;264.415253;414.430481;263.422668;206.131699;301.833099;156.628143;167.088211;191.532211
3159;468.082703;263.249268;411.476959;267.637817;204.943253;293.261200;163.544373;166.689224;180.258469
3160;468.912689;262.196960;408.654907;271.731262;203.839401;284.742676;170.805542;166.147552;169.313461
3161;469.671234;261.156158;405.598511;276.357941;202.667236;276.122986;178.447876;165.852875;158.390778
3162;470.809082;260.034119;402.835480;280.838257;201.726440;268.050140;186.129532;165.511826;147.511246
3163;471.977661;259.432068;399.864929;285.688110;201.020859;259.983154;194.234024;165.359497;137.065918
3164;473.303711;257.979736;396.862488;290.662659;200.371399;251.996002;202.276215;165.370453;126.996529
3165;474.585632;256.953644;393.967010;295.641632;199.660706;244.339462;210.674789;165.359283;116.716866
3166;475.941833;255.906281;391.019012;300.739380;199.076447;236.999405;218.960052;165.320389;107.264999
3167;477.343811;254.834702;388.571014;306.050995;198.315887;229.960114;227.654694;165.313004;97.708900
3168;478.800781;254.336899;385.870300;311.596436;197.335968;222.741226;236.848251;165.097946;88.491608
3169;480.415100;253.186508;383.605896;317.273682;196.160507;216.038315;245.555191;165.097458;79.780548
3170;481.939026;252.420715;381.175354;322.745636;195.474228;209.647415;254.513931;165.058517;71.084923
3171;483.427277;251.376312;378.636688;328.526550;194.911835;203.506836;263.363403;165.559204;62.948517
3172;484.909302;250.576660;376.088959;334.145874;194.786697;197.262177;271.758453;166.263885;55.284706
3173;486.419678;249.345963;373.470215;339.646942;194.849579;191.152145;280.238770;167.105316;48.014458
3174;487.622528;248.674850;371.114502;345.008911;195.150635;185.643326;288.406281;168.015579;41.149757
3175;488.748383;247.588089;368.528595;350.306091;195.430389;180.269150;296.936310;169.087112;34.271690
3176;490.581848;247.065948;366.002563;355.613129;195.561951;175.209747;305.366730;169.744720;27.967340
3177;491.164215;245.723984;364.425934;360.806580;195.270416;170.359482;313.673676;170.325989;22.122807
3178;492.135254;245.124619;362.626984;366.246094;194.806915;165.623901;321.939484;170.540634;16.729219
3179;493.373444;244.057358;360.980865;371.600037;193.984680;161.705414;330.218811;170.403809;11.511662
3180;494.131470;243.318878;359.745911;377.088379;193.118607;157.580856;338.415009;170.373199;6.500535
3181;495.018311;242.316681;358.033661;382.520508;192.226212;153.633453;346.592529;170.700897;1.809435
3182;495.774170;241.463394;356.390778;387.871246;191.682495;150.062195;354.336761;170.823807;-2.507810
3183;496.446930;240.203690;355.482605;392.915436;191.459641;146.900253;361.854828;171.342682;-6.330516
3184;497.286011;239.036667;353.988831;397.761810;191.554214;144.006241;369.363312;171.631409;-10.101228
3185;498.111115;237.884644;352.744843;402.649353;191.923523;140.934708;376.633179;172.259659;-13.535608
3186;498.964264;236.789825;351.724091;407.387726;192.102371;138.142776;383.738892;172.470383;-16.614815
3187;499.783569;235.909546;350.604828;411.946808;192.206039;135.733261;390.514435;172.532852;-19.411938
3188;500.651978;234.852631;349.661804;416.409912;191.928650;133.546097;397.477631;172.769363;-22.295444
3189;501.588165;234.363983;348.787933;420.934113;191.629562;131.092590;403.996460;172.934738;-24.882975
3190;502.641571;234.126434;348.048798;425.101929;191.094284;129.050278;410.358337;172.910172;-27.301876
3191;503.440582;233.956619;347.130066;428.828400;190.485153;127.616745;416.271332;172.777344;-29.432056
3192;504.468414;233.872192;346.402008;432.796814;189.931534;125.773232;422.005249;172.676270;-31.464512
3193;504.937653;233.673309;346.102844;436.171600;189.111710;124.176361;427.572998;172.467484;-33.305332
3194;505.754272;233.359680;345.447144;439.245361;188.618332;122.797394;432.372192;172.391800;-34.960438
3195;506.253693;233.106323;344.901093;442.124207;188.384796;121.379333;436.796631;172.187576;-36.387333
3196;506.882233;232.946075;344.374664;444.540161;187.859619;120.414665;441.000916;172.145935;-37.853439
3197;507.414337;232.729660;343.948090;446.880035;187.557159;119.491669;444.361633;172.247574;-38.884403
3198;507.901794;232.449005;343.275879;448.906067;187.335190;118.463608;447.188629;172.640366;-39.917797
3199;508.374512;232.041077;342.922516;450.297546;187.153366;117.916252;449.200195;172.892899;-40.330162
3200;508.533264;231.627609;342.707489;451.452637;186.945068;117.597382;449.989990;173.102722;-40.500942
3201;508.606689;231.457214;342.660767;451.937500;186.983643;117.457291;450.931213;173.572449;-40.914822
3202;508.685760;231.340225;342.646149;452.048767;187.068314;117.463814;450.843689;174.011276;-40.848869
3203;508.775940;231.297195;342.595825;451.928833;187.162292;117.496826;449.794556;174.341064;-40.276321
3204;508.727478;231.357422;342.703156;451.499817;187.407318;117.535851;448.917236;174.648483;-40.118820
3205;508.652954;231.434357;342.990509;450.332458;187.776016;118.145775;446.919983;174.740158;-39.267296
3206;508.593933;231.635391;343.316071;448.987457;188.276764;118.755615;445.262299;174.883026;-38.897850
3207;508.436432;231.956039;343.783966;447.410461;188.686279;119.178207;443.237549;175.160278;-38.266060
3208;508.150146;232.288055;344.610229;445.674072;189.492310;120.190804;440.696777;175.327271;-37.485214
3209;507.822144;232.360626;345.208557;443.763947;189.905930;121.154007;437.571564;175.567566;-36.143669
3210;507.662750;232.551971;345.547089;441.749725;190.431915;122.569794;434.373230;175.830917;-34.966621
3211;507.446808;232.962128;346.089386;439.737061;190.814438;123.427032;430.940460;176.261032;-33.526646
3212;506.966949;233.096649;346.773773;437.459656;191.276398;124.947655;427.546295;176.864960;-32.017529
3213;506.577972;232.998016;347.344421;435.291016;191.840134;126.088936;423.427765;177.342453;-30.270466
3214;506.027191;233.095474;348.355774;433.007477;192.452896;127.689598;419.783936;178.045120;-28.717297
3215;505.767029;233.243210;349.015594;430.413818;192.823502;129.375977;415.289398;178.443970;-26.848017
3216;505.477112;233.291290;349.774872;427.823883;193.607224;130.725479;411.266571;178.914261;-25.189381
3217;505.534546;233.626114;350.045776;424.897858;194.349854;132.536880;406.714996;179.230484;-23.260571
3218;504.494171;233.749756;351.310303;422.135071;195.002747;134.144714;402.127319;179.518616;-21.124149
3219;503.940948;233.871017;352.139038;418.967377;195.534302;135.997208;397.389069;179.776321;-19.123024
3220;503.675079;234.185272;352.746124;415.863892;196.276947;137.801453;392.239410;179.859085;-16.613249
3221;502.972382;234.564087;354.102142;412.380737;196.544189;140.016663;387.101105;179.959152;-14.285028
3222;502.716034;234.901382;354.704559;408.843353;196.867157;142.165771;381.546539;180.010361;-11.748284
3223;502.193542;235.717667;356.034698;405.207703;197.317978;144.420715;375.850494;179.825256;-9.033549
3224;501.805176;236.568405;356.687683;401.109344;197.750244;147.148956;369.730011;179.923599;-6.063068
3225;501.178558;237.577744;358.102936;396.622711;198.259735;150.280701;363.159698;180.126892;-2.618238
3226;500.459198;238.591843;359.605743;392.273773;199.072845;153.437180;356.153412;180.334534;1.116337
3227;500.102570;239.785904;360.936157;387.595032;199.802734;156.561096;348.696350;180.655243;5.512628
3228;499.795685;241.423279;362.181244;382.445557;200.671921;160.732056;341.251404;181.180161;9.587214
3229;499.616730;242.915833;363.700806;377.134399;201.721100;164.745728;332.825409;181.860916;14.911736
3230;498.858002;244.200745;365.652924;371.676819;202.753738;169.040176;324.140594;182.634399;20.161579
3231;498.433685;245.836090;367.352875;365.852142;203.798737;173.829346;315.256683;183.615601;25.798357
3232;498.067963;247.584518;368.970673;359.755188;205.058456;178.842285;306.204010;184.416489;32.162861
3233;497.341888;248.594574;371.456207;353.548157;206.219528;184.728226;296.577820;185.537399;39.081699
3234;496.655701;249.993652;373.239868;347.240143;207.442871;190.669388;286.837830;186.510712;46.513111
3235;495.747131;251.087708;375.899200;340.790161;208.709183;197.465714;276.990173;187.471283;54.391106
3236;494.653198;252.201767;378.648804;334.295746;209.771439;204.261536;267.295807;188.650085;62.551510
3237;493.666443;253.584488;381.282104;327.591339;210.768265;211.900330;256.897247;189.682785;71.884567
3238;492.498901;254.266922;384.383362;321.076843;211.979584;219.862244;246.491547;190.844681;81.903458
3239;491.021271;255.150345;387.831390;314.282471;213.265808;228.340973;236.030579;192.244110;92.356682
3240;489.324127;255.739761;391.491791;307.964508;214.452103;236.882782;225.603592;193.677383;103.223091
3241;487.670166;256.655548;395.004608;301.524139;215.975647;246.112640;215.060699;195.320892;114.957458
3242;485.899139;257.012482;399.193115;295.021301;217.360489;255.479828;204.812012;196.966293;127.049507
3243;483.855103;257.369843;403.383972;288.884766;218.712631;265.298309;194.696793;198.729965;139.816696
3244;481.971771;257.768494;407.427307;282.903015;220.115677;275.696960;184.921219;200.501358;152.695709
3245;480.288910;258.079315;412.158691;277.013489;221.621872;286.142029;175.171509;202.143738;166.593384
3246;478.427917;258.521057;417.070557;271.346832;222.988235;297.262451;166.010971;204.203659;180.445084
3247;476.806854;258.960205;421.700317;266.049500;224.531281;308.445892;156.897293;205.903641;195.240280
3248;475.123230;259.354401;426.687988;261.165314;226.201996;319.676758;148.000076;207.916367;210.409790
3249;473.732452;259.858063;431.770233;256.485504;227.406769;331.422363;139.661026;209.836609;225.630249
3250;472.429291;260.350616;436.800171;251.665466;228.951965;343.625854;131.829086;211.685623;241.362991
3251;471.292358;261.184998;441.845093;247.484360;230.467499;355.822784;124.496552;213.589432;257.173492
3252;470.238007;261.624512;447.200867;243.866211;232.057877;367.903076;117.344505;215.330017;273.327332
3253;469.253754;262.078705;452.399872;240.326752;233.590485;380.439484;111.125603;217.462784;289.417603
3254;468.388855;262.513153;457.704987;237.388016;234.912857;392.920319;105.174767;219.389130;306.289459
3255;467.656647;263.027832;462.953918;234.721176;236.620758;405.516418;99.497108;221.208328;322.820099
3256;467.219604;263.555420;468.453491;232.573746;237.931595;417.880676;94.497505;223.166351;339.721802
3257;466.853821;263.936646;473.688690;230.396744;239.360291;430.708191;90.004463;224.969147;356.426605
3258;466.581757;264.415466;479.134766;228.666107;240.766296;443.363495;85.950279;226.836853;373.255615
3259;466.497437;264.951294;484.303802;227.212189;242.218674;456.107391;82.419945;228.562347;389.933136
3260;466.291443;265.135803;489.532776;226.383987;243.417297;468.605072;79.525703;230.468109;406.586609
3261;466.348083;265.481873;494.829163;225.901764;244.732147;480.838409;77.151794;232.147186;423.094604
3262;466.471985;265.659912;500.035980;225.697235;245.988907;493.121857;75.016823;233.897446;439.632874
3263;466.623077;265.976257;505.049774;225.705368;247.186279;505.165955;73.403732;235.492462;455.816956
3264;466.883972;265.994446;510.228210;226.148346;248.233032;517.000183;72.356689;237.095078;471.961578
3265;467.476837;266.238861;515.140747;226.787857;249.381363;528.623230;71.759979;238.530258;487.809692
3266;468.047638;266.446472;519.961670;227.798340;250.148743;540.085388;71.551811;239.614120;503.392090
3267;468.642334;266.751282;524.608093;229.006638;251.132828;551.068237;71.752785;240.863464;518.848511
3268;469.485138;266.942688;529.093384;230.534561;252.052612;562.042053;72.419708;242.079758;533.810730
3269;470.301697;267.132629;533.669434;232.511780;252.866821;572.641479;73.357315;243.175537;548.590271
3270;471.320435;267.420654;537.710999;234.600143;253.941513;582.780334;74.708748;244.181702;562.957397
3271;472.395691;267.505005;541.771973;236.824768;254.825287;592.735901;76.257675;245.138626;577.101501
3272;473.454041;267.947540;545.834778;239.267776;255.622253;602.319702;78.133842;245.924530;590.957825
3273;474.685669;268.174469;549.598511;241.711136;256.450470;611.620117;80.506920;246.740707;604.155029
3274;475.929565;268.480469;553.178772;244.561478;257.156525;620.712585;82.891701;247.296814;617.077576
3275;477.272461;268.767853;556.641357;247.475998;257.905121;629.399475;85.726395;248.035126;629.728394
3276;478.627991;269.071564;559.972534;250.460922;258.527344;637.751160;88.694839;248.518463;642.041687
3277;479.842499;269.427917;563.186890;253.688980;259.264526;645.783081;91.751701;249.073746;653.854980
3278;481.168182;269.744110;566.276001;256.742035;259.862854;653.481506;95.080170;249.525253;665.010986
3279;482.349365;270.031982;569.142456;259.944519;260.430267;660.776367;98.392128;249.917938;675.937561
3280;483.663879;270.245789;571.881897;263.039551;260.999115;667.773804;101.895378;250.103210;686.420959
3281;484.877625;270.637451;574.532837;266.161560;261.304688;674.627380;105.361176;250.294464;696.317383
3282;486.265808;271.044525;577.171509;269.486267;261.807861;681.006714;108.999847;250.472092;706.110596
3283;487.462006;271.393707;579.546082;272.575165;262.084961;686.994446;112.507965;250.543213;715.238647
3284;488.681274;271.667328;581.931946;275.917633;262.408447;692.759216;116.248192;250.634827;723.851929
3285;490.114990;271.928925;584.426392;279.013947;262.791168;698.035034;119.935112;250.807358;731.951416
3286;491.248810;272.320251;586.529114;282.205872;263.331512;702.966492;123.400208;250.778687;739.741455
3287;492.807831;272.745392;588.687378;284.829498;263.651459;707.389282;126.925621;250.963989;746.724121
3288;494.164886;272.943695;590.617188;287.719666;263.982727;711.876526;130.198120;251.065125;753.469849
3289;495.694427;273.222656;592.929382;290.198578;264.447449;715.669556;133.307190;251.332031;759.370361
3290;496.863312;273.389954;595.002563;292.321930;264.802643;719.234314;136.087021;251.573593;764.839355
3291;497.992065;273.472656;597.201172;294.253784;265.070099;722.395691;138.604553;251.740906;769.403687
3292;498.964539;273.414429;598.943848;295.912262;265.278015;725.315796;140.874207;251.706894;773.695984
3293;499.585419;273.428864;600.897339;297.467285;265.458130;727.907166;142.781662;251.702286;777.231567
3294;500.538300;273.385193;602.337158;298.936157;265.402985;730.052002;144.434387;251.503464;780.060974
3295;501.177917;273.523834;603.796509;300.152374;265.362640;731.724426;145.611603;251.196030;782.496887
3296;502.097321;273.636169;604.939636;301.198120;265.164673;733.260498;146.624588;250.954346;784.163208
3297;502.920654;273.810059;606.243225;301.604858;265.171204;733.949463;147.514908;250.732956;785.352112
3298;503.290253;274.082642;606.829834;302.357574;265.297882;734.442749;148.190475;250.521072;785.938538
3299;503.962677;274.326935;607.329102;302.638611;265.606171;734.445129;148.588486;250.081863;786.104187
3300;504.196442;274.611237;607.406189;302.829956;265.962402;734.191467;148.842773;249.504990;785.805786
3301;504.345337;274.903595;607.282471;303.010864;266.234131;733.721436;148.930023;249.187180;785.166077
3302;504.435150;275.247498;606.940247;302.680664;266.467804;732.553101;148.638275;248.948196;783.962280
3303;504.265167;275.620605;606.180542;302.036560;266.714508;731.249207;148.083282;248.576019;782.353943
3304;504.156494;275.869446;605.419128;301.380920;267.112671;729.674683;147.507721;248.488831;780.530457
3305;503.847198;275.898590;604.258362;300.667145;267.556427;727.823547;146.559875;248.301208;778.060364
3306;503.392426;275.917236;603.309326;299.344940;267.838684;725.620850;145.228180;248.086014;775.139587
3307;502.719208;275.872986;602.155090;298.051910;267.954498;723.275635;143.718155;247.904739;772.019714
3308;502.358429;275.896667;600.557983;296.870300;267.855438;720.713989;142.085526;247.417831;768.675903
3309;501.512085;275.967987;599.213196;295.437744;267.586639;718.136414;140.316208;246.600571;764.781921
3310;500.837097;275.889496;597.422302;293.801300;266.849121;715.401428;138.275574;245.611328;760.921082
3311;500.308228;275.880096;595.988342;292.311890;266.190704;712.490784;136.370590;244.606140;756.614929
3312;499.487244;275.685822;594.435730;290.802063;265.455536;709.482727;134.256912;243.592926;752.325256
3313;498.902802;275.569672;592.928650;289.155182;264.913574;706.232544;132.272202;242.546585;747.841858
3314;497.898254;275.195099;591.583801;287.435364;264.406677;702.853210;130.206619;241.849533;743.194763
3315;497.185974;274.818176;590.025757;285.467987;263.893890;699.524475;128.188461;241.061157;738.497437
3316;495.993195;274.413788;588.788452;283.635742;263.662781;696.045349;126.111671;240.210846;733.468262
3317;495.160828;273.995117;587.267639;281.653564;263.278259;692.284119;124.038010;239.424316;728.613708
3318;494.097748;273.729248;585.747620;279.852203;262.518250;688.621460;121.912071;238.306015;723.343750
3319;493.315643;273.450775;584.133545;277.991425;261.942505;684.739624;119.721962;237.234253;718.134155
3320;492.240051;273.152100;582.281433;276.154602;261.048431;680.839478;117.708267;235.982788;712.667297
3321;491.384552;272.898346;580.433289;274.249725;260.216736;676.888123;115.556297;234.886505;707.059998
3322;490.391632;272.550262;578.406799;272.409851;259.359467;672.595154;113.352608;233.774384;701.363953
3323;489.468170;272.134613;576.642944;270.385956;258.346588;668.368774;111.455696;232.531708;695.246094
3324;488.491058;271.940094;574.487305;268.544373;257.484406;663.964966;109.395584;230.954010;689.243896
3325;487.356506;271.721161;572.546631;266.627502;256.543030;659.509583;107.404709;229.355545;682.915222
3326;486.603516;271.488556;570.613159;264.857910;255.350708;654.834839;105.424957;227.758286;676.473328
3327;485.490967;271.086060;568.366272;263.111633;254.437088;649.931946;103.544327;226.126221;669.691528
3328;484.592072;270.650055;566.067322;261.415802;253.190460;644.911682;101.853363;224.545425;662.725586
3329;483.586884;270.268646;563.960022;259.494751;252.156570;639.619019;100.000908;222.838943;655.636047
3330;482.400116;269.935883;561.668640;257.769592;251.001846;634.133728;98.274292;221.395905;647.873535
3331;481.513672;269.578522;559.429565;255.954285;249.940323;628.331970;96.560524;219.728653;639.933289
3332;480.386566;269.206482;556.807129;253.976959;248.654251;622.171204;94.630028;217.889389;631.552979
3333;479.355896;268.738922;554.323730;252.029221;247.494125;615.939026;92.938553;216.091721;622.866394
3334;478.256866;268.329407;551.545349;250.245544;246.214981;609.140686;91.241325;214.305283;613.934692
3335;477.114136;268.078461;548.531677;248.699005;244.923599;602.539978;89.961853;212.406387;604.548279
3336;476.112854;267.576263;545.496399;246.962845;243.476471;595.487793;88.607903;210.281387;594.737671
3337;475.137939;267.323334;542.257813;245.637543;242.101227;588.080566;87.480927;208.397232;584.578674
3338;474.203278;266.841187;538.712524;244.333908;240.822327;580.488831;86.423706;206.452835;574.280518
3339;473.389801;266.627777;534.792053;243.072403;239.518433;572.602112;85.579315;204.516296;563.432129
3340;472.853149;266.272827;531.062134;242.070465;238.307907;564.590149;84.898544;202.453674;552.524475
3341;472.237946;265.997650;526.967407;241.072067;237.101059;556.244812;84.346771;200.264511;541.160400
3342;471.615936;265.792084;522.897156;240.232391;235.667953;547.701050;84.036163;198.187057;529.601379
3343;471.243896;265.764923;518.623535;239.451904;234.291885;538.976196;84.004860;195.701584;517.760986
3344;470.785889;265.577789;514.287964;238.844818;232.725540;530.153992;84.190292;193.345398;505.856415
3345;470.358429;265.517365;509.753479;238.436508;231.185837;521.651306;84.560272;190.797043;493.813538
3346;470.231842;265.445526;505.012299;238.231979;229.391006;512.595032;85.363571;188.443100;481.858582
3347;469.946411;265.159760;500.920685;238.483200;227.554459;503.782532;86.110443;186.135132;469.820801
3348;469.768707;264.996887;496.353363;238.495712;225.925964;494.939362;87.260429;183.758148;457.680084
3349;469.811371;264.943695;491.632263;238.850540;224.262772;485.917786;88.606293;181.534714;445.758514
3350;469.684631;264.510803;487.479401;239.297943;222.706055;476.982971;90.322662;179.336029;433.591003
3351;469.595795;264.331268;482.907837;240.003510;221.209351;467.893982;92.020378;177.047592;421.531464
3352;469.665100;264.340302;478.555817;240.402054;219.802826;458.988037;94.183350;174.760468;409.333221
3353;469.634338;264.048950;474.457916;241.336349;218.297714;450.220795;96.162964;172.580505;397.426392
3354;469.898010;263.907227;470.403351;242.305511;216.879074;441.419189;98.690178;170.487793;385.253357
3355;470.075470;263.706543;466.292725;243.276672;215.249603;432.713654;101.269051;168.363434;373.359467
3356;470.022308;263.416107;462.580353;244.418137;213.513657;424.243774;104.047493;166.377380;361.606293
3357;470.099274;262.884094;458.849670;245.529266;211.865479;415.726135;106.911095;164.425507;349.961731
3358;470.180542;262.415924;455.305908;246.846725;210.335556;407.338348;110.032333;162.715088;338.450470
3359;470.320953;262.074951;451.864899;248.243118;208.754684;399.099792;113.497215;160.903091;326.961700
3360;470.582703;261.502625;448.434479;249.905731;207.160828;391.076019;116.831238;159.425186;315.779572
3361;470.984833;260.939484;445.271088;251.493576;205.757843;382.931824;120.475471;157.892288;304.614471
3362;471.117767;260.287659;442.114014;253.459290;204.336044;375.049133;124.032623;156.536880;293.723145
3363;471.289307;259.482971;439.371674;255.255585;202.856110;367.405273;128.328873;155.298157;282.863129
3364;471.530182;258.804596;436.323456;257.456940;201.501205;359.684052;132.295853;154.378555;272.248840
3365;471.983704;257.967010;433.436798;259.496826;200.516663;352.143768;136.541626;153.556839;261.708008
3366;472.072632;257.354919;430.558228;261.676086;199.266754;344.589233;140.667831;152.793884;251.556610
3367;472.543335;256.521332;427.991425;263.714478;198.351593;337.184631;145.289581;152.261536;241.157486
3368;473.299042;256.030548;425.065369;265.856232;197.306931;330.095215;149.635956;151.748901;231.375427
3369;473.551666;255.158707;422.489532;268.497101;196.318970;322.931732;154.508575;151.372055;221.319809
3370;473.927185;254.436539;420.219879;270.879333;195.369141;315.899658;159.439911;150.946838;211.773483
