Marta_trial 2
Date:,2020/07/29
Time:,17:14:48
Type:,muscu_imu
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
,R_shoulder1,,,R_elbow2,,,R_wrist3
Field #,X,Y,Z,X,Y,Z,X,Y,Z
3252,349.585297,294.316284,532.884338,207.333237,142.023071,608.051392,151.720886,22.682047,638.257568
3253,350.344299,297.778717,532.798462,203.800873,148.231400,610.129883,145.082352,30.656107,641.068970
3254,351.046204,300.697540,532.621338,200.549271,153.768799,611.829468,138.810547,37.510509,643.469421
3255,351.625244,303.201874,532.424866,198.099197,158.436005,612.640381,133.447525,43.805538,644.687927
3256,352.042419,305.089203,532.561829,195.869614,162.567474,613.106140,128.418610,49.181652,645.560547
3257,352.648926,306.272644,532.498291,194.167328,165.955688,613.386292,124.573730,53.792934,645.789734
3258,352.865662,307.452148,532.504883,193.036453,169.156372,612.908875,121.529434,57.770729,645.610535
3259,353.316345,308.336090,532.452881,192.008102,171.973801,612.264160,119.344437,60.934391,645.448608
3260,353.678314,309.020325,532.284668,191.476532,174.542648,611.351135,117.948105,63.730686,645.015137
3261,354.273468,309.627563,532.309753,191.248535,176.848389,610.427551,116.834160,66.114037,644.667847
3262,354.605042,309.787933,532.419189,191.155991,179.027542,609.308655,116.505547,68.263046,644.376892
3263,354.770660,309.542175,532.469727,191.261627,180.782715,608.223145,116.586899,70.280022,644.365417
3264,354.713013,309.087982,532.289917,191.813828,182.485596,607.145020,116.891388,72.095993,644.460022
3265,354.352905,308.509766,531.947205,192.466660,184.110931,606.340393,117.347504,73.950317,645.182800
3266,354.213470,308.355927,531.530518,193.073776,185.726517,606.062805,118.015236,75.807426,646.154663
3267,353.887421,308.320251,530.991333,193.690079,187.422256,605.964233,118.444054,77.713631,647.530518
3268,353.941437,308.365021,530.133484,194.366608,189.022354,606.513306,118.921028,79.611305,649.655762
3269,354.317810,309.093933,529.328064,194.952774,190.684097,607.461670,119.140358,81.709946,651.900757
3270,354.553955,310.025940,528.688965,195.459366,192.327148,609.009827,119.302925,84.155884,655.134705
3271,354.929108,311.066589,528.193481,195.817642,194.256348,610.918335,119.045021,86.817886,658.546387
3272,355.376801,312.263855,527.974915,195.895187,196.543411,613.328491,118.699585,90.067497,662.692078
3273,355.843689,313.517273,527.781921,195.834793,199.110962,616.199524,118.072571,93.589073,667.261169
3274,356.298859,314.684753,528.073669,195.465561,202.063705,619.916565,117.482719,97.764763,671.951843
3275,356.896484,315.676483,528.592651,195.501877,205.453491,623.363098,116.779297,102.434845,677.366150
3276,357.337097,316.666199,529.556152,195.414139,208.970322,627.240479,116.015602,107.544487,682.813782
3277,358.236694,317.779114,530.868896,195.366898,212.916702,631.573853,115.172256,113.189072,688.969543
3278,358.851410,318.502991,532.555908,195.573059,217.100739,635.753906,114.286484,119.386421,695.411621
3279,359.813965,319.378601,534.581909,195.869278,221.705185,640.012695,113.665535,126.221985,701.605225
3280,360.508850,320.123138,536.656921,195.882187,226.622238,644.628357,112.926430,133.328079,708.273010
3281,361.698761,320.944336,539.137573,196.542618,231.655319,649.156372,112.235023,141.142792,714.703674
3282,362.641815,321.941254,541.559265,196.930695,237.151672,653.478394,111.610390,149.072449,721.223999
3283,363.965363,323.221863,544.145752,197.427795,242.674286,657.955750,111.061096,157.494568,727.534546
3284,365.378754,324.202850,546.303101,198.257629,248.429749,662.260132,110.540779,166.346695,733.795898
3285,366.764984,325.591248,548.585327,198.907516,254.383011,666.528564,110.180107,175.557175,739.440430
3286,368.588562,327.130066,550.598328,199.791473,260.753967,670.471497,109.645172,185.226135,745.672607
3287,370.352783,328.681427,552.425842,200.715698,267.447632,674.287292,109.202179,195.057404,750.651917
3288,372.134521,330.660492,554.011536,201.542755,274.396729,677.656677,108.757774,205.510666,755.502502
3289,373.985229,332.553223,555.417664,202.244354,281.506927,680.735535,108.286285,216.013733,759.699158
3290,376.228668,334.556427,556.440918,202.952835,288.637146,683.542419,107.700752,226.791824,763.693542
3291,377.880798,336.754028,557.457764,203.692398,295.840973,685.905273,107.019447,237.814850,767.000793
3292,379.912140,338.789154,558.039612,204.298523,303.112335,688.101929,106.403046,249.265533,769.559143
3293,381.680939,340.701447,558.648743,204.855560,310.497955,689.692444,105.658218,260.586639,771.673889
3294,383.635040,342.510864,559.098999,205.480591,318.031342,690.563782,105.014214,272.256042,773.160034
3295,385.555756,344.223846,559.344543,205.915161,325.602936,691.313049,104.379700,284.002686,774.025818
3296,387.243683,346.032440,559.434082,206.560745,333.356995,691.089844,103.614792,295.784515,774.106934
3297,388.483948,347.648102,559.423767,207.118881,341.060760,690.518005,102.932877,307.628754,773.480835
3298,390.217529,349.288361,559.111938,207.447571,348.756927,689.093872,102.211700,319.364014,772.169189
3299,391.401917,350.685059,558.403259,207.913193,356.465424,687.111816,101.507271,331.265228,769.946350
3300,392.517853,352.174713,557.399353,207.859283,363.948883,684.444336,100.650002,342.946808,766.802307
3301,393.700409,353.513672,555.985840,208.058319,371.191803,681.270752,99.889008,354.382965,762.766357
3302,394.739502,354.778839,554.235779,208.046799,378.133423,677.539307,99.124649,365.451538,757.859924
3303,395.572571,356.191833,552.436523,207.829498,384.788605,672.857788,98.308479,376.043060,752.082397
3304,396.574707,357.317963,549.719482,207.457932,391.261780,667.564697,97.582954,386.063080,745.072571
3305,397.222992,358.220032,547.161743,206.999207,397.200348,661.616028,96.403831,395.501312,737.352722
3306,397.980164,359.447205,544.430420,206.381027,402.882385,654.831787,95.252045,404.515625,728.845032
3307,398.467804,360.124725,540.971252,205.647659,408.086304,647.297546,93.754562,412.779297,719.622070
3308,398.814240,360.565613,537.468201,204.373932,412.908356,639.603638,91.799995,420.560303,709.369934
3309,398.814117,361.227936,533.621887,202.988251,417.339661,631.151489,89.919823,427.761719,698.231384
3310,398.613373,361.787598,529.433472,201.370361,421.187683,621.952698,87.554214,434.333618,686.236206
3311,398.364502,362.278870,525.145386,199.717056,424.757965,612.221680,84.928497,440.351898,673.467773
3312,398.040985,362.496643,520.328186,198.053802,427.850189,601.578796,82.490433,445.626282,659.592407
3313,397.693115,362.464539,515.098938,196.153183,430.663239,589.932251,79.824760,450.158844,644.847717
3314,397.113861,362.573120,509.845367,194.273148,432.846924,577.848328,77.230309,453.901428,629.336670
3315,396.513184,362.539337,503.753265,192.449173,434.430298,564.698486,74.545006,456.754974,613.205688
3316,395.941254,361.986664,497.499542,190.305817,435.649170,551.069031,71.832603,458.467529,596.223022
3317,394.992767,361.497498,490.689240,188.232056,435.794983,536.902039,69.052673,459.020844,579.008850
3318,393.972382,360.442932,483.681213,186.211334,435.277893,522.652649,66.336174,458.596375,561.072937
3319,393.390778,359.370331,476.248413,184.026077,433.779999,508.113281,63.790066,457.211060,542.654785
3320,392.214325,357.674530,469.061096,182.203125,431.112091,493.470520,61.426846,454.892853,523.849182
3321,391.329620,355.724518,461.589386,180.127243,427.782074,478.670319,58.876244,451.671295,504.843475
3322,390.317749,353.278656,453.890503,178.399155,423.628479,463.545563,56.390137,447.468781,485.423279
3323,389.376831,350.677551,446.534912,176.433929,418.716309,448.546906,54.144936,442.058868,465.914581
3324,388.284973,347.711578,438.939362,174.621979,413.199127,433.188690,51.804302,435.536407,446.539795
3325,387.042480,344.427307,431.341248,172.568527,406.675720,418.062561,49.984009,427.418365,427.415558
3326,385.812286,340.669464,423.995941,170.555786,399.273010,403.166321,48.123119,418.068420,408.449188
3327,384.598999,336.991180,416.660126,168.854279,390.745361,388.723145,46.475143,407.241730,390.082642
3328,383.248077,332.591583,409.912598,167.273148,380.984039,374.763153,45.466225,395.017426,372.298798
3329,381.852600,327.792786,403.023010,165.552933,369.987640,361.450806,44.930473,381.175903,355.218597
3330,380.316956,322.774902,396.620056,164.200790,357.778931,348.763153,44.820835,365.900696,338.931152
3331,378.766785,317.265198,390.613068,163.094879,344.161438,336.939514,45.378712,349.027771,323.484344
3332,377.301819,311.121002,384.903473,162.406525,329.622040,325.593109,46.633186,330.672363,309.142242
3333,375.794922,304.804596,379.856140,162.328171,313.834442,315.022064,48.166477,310.893127,295.868347
3334,374.316681,297.841522,374.924561,162.553421,297.304230,305.267151,50.002945,289.941711,283.653961
3335,373.344391,290.515106,370.500793,163.412704,280.075317,296.240540,52.182442,267.864899,272.490601
3336,372.245422,282.632629,366.410858,164.705658,262.114227,287.955048,54.947224,244.490082,262.773926
3337,371.279388,274.508240,362.758545,166.577652,243.225006,280.971771,58.271805,220.154861,254.359283
3338,370.766754,266.053406,359.528473,168.842041,223.868469,275.407532,61.947247,195.059128,247.526764
3339,370.558777,257.602203,356.742126,171.558777,203.698212,271.393250,66.383125,169.094223,242.063858
3340,370.596954,249.026520,354.587616,175.152847,183.258591,268.647949,71.980347,142.475784,238.689911
3341,370.662354,239.990341,353.113953,179.046951,162.238342,267.578064,78.650688,115.211563,236.875137
3342,370.912659,230.789963,352.227844,184.138535,140.862137,267.407990,86.341057,87.510902,237.164581
3343,371.398010,221.369980,351.761536,189.816940,119.327591,268.727478,95.678192,59.313179,238.971527
3344,372.110901,211.787918,352.237366,196.613434,97.653992,271.134979,105.824486,31.490160,243.630463
3345,372.788635,202.284683,352.872314,203.671967,76.506599,275.939514,117.609375,3.825168,249.510101
3346,373.791138,192.910095,354.156555,211.897827,55.103256,281.552490,130.673172,-23.415342,257.393372
3347,375.391968,183.632919,355.875122,221.431061,34.151405,288.127014,145.429657,-50.183689,266.495056
3348,376.632050,174.533234,358.485657,231.892471,13.821902,296.026733,161.455215,-76.147171,277.024567
3349,378.446655,165.652924,361.412842,243.407440,-5.790931,304.686554,178.994415,-100.873932,288.759705
3350,380.360474,156.772751,364.704010,256.060883,-24.320021,314.170288,198.179749,-124.731560,301.420502
3351,382.637268,148.235977,368.498810,269.477356,-42.039906,324.565094,218.304840,-146.798721,315.064880
3352,385.077393,139.754837,372.307983,283.992310,-58.109440,334.960876,239.778152,-167.275879,329.229340
3353,388.019775,131.340988,376.514984,299.251190,-73.125641,345.546234,262.648834,-185.773117,343.871338
3354,390.780884,123.378464,381.270386,315.212463,-86.724808,356.361237,286.384186,-202.205276,358.649414
3355,394.360443,115.653954,385.712006,331.985168,-99.082207,367.108215,311.354248,-216.476364,373.177826
3356,397.769501,108.008942,390.868591,349.045441,-110.032204,377.873840,336.840271,-228.648544,387.798157
3357,401.496338,100.729080,395.722321,366.570953,-119.458527,388.377014,362.396545,-238.562302,401.878845
3358,405.690918,94.033951,400.763519,384.025391,-127.517662,398.775909,388.329468,-246.324127,415.634430
3359,410.270050,87.856331,405.749420,401.685852,-134.147293,408.531128,414.034729,-252.120987,428.217499
3360,414.821747,81.924866,410.652618,419.205017,-139.507767,417.994690,439.704773,-255.949051,440.220581
3361,419.342712,76.408684,415.764313,436.623199,-143.570847,427.173828,465.029755,-257.932922,451.240295
3362,424.347229,71.135368,420.208923,453.887146,-146.490662,435.784973,489.904724,-258.279633,461.679016
3363,429.219147,66.589439,425.222443,470.670319,-148.083359,443.653229,514.267273,-257.074036,471.016998
3364,434.193939,62.620380,429.752258,486.988220,-148.811768,451.085175,538.147644,-254.194000,479.544861
3365,439.192688,59.183998,434.433289,502.963196,-148.330933,457.706635,561.119507,-250.049896,487.240906
3366,444.023743,56.049599,438.616730,518.076294,-146.793076,463.849396,583.060059,-244.393097,493.701813
3367,448.711243,53.431293,442.275116,532.794495,-144.322418,469.116028,604.054932,-237.684540,499.023438
3368,453.217804,51.157913,445.713287,546.618286,-141.081314,473.762146,623.698181,-229.930435,503.629486
3369,457.337128,49.167885,448.684296,559.565369,-136.921692,477.433716,641.812866,-221.508606,507.149292
3370,460.962067,47.575081,451.115601,571.409546,-132.118393,480.501099,658.643066,-212.366623,509.998657
3371,464.365417,46.328686,453.289612,581.985291,-126.645691,482.687225,673.845825,-202.431122,511.540863
3372,467.113220,45.125031,454.881409,591.503784,-120.684402,484.011200,687.557129,-192.115311,512.145813
3373,469.515289,44.235962,456.162781,599.476746,-114.884926,484.458191,699.427063,-181.495255,512.066284
3374,471.574341,43.440067,457.154572,606.646973,-108.560242,484.569519,709.891296,-170.798538,511.346191
3375,473.282349,43.070095,457.844543,612.629456,-102.672371,483.376434,718.570190,-160.242386,509.383209
3376,474.611542,42.902756,458.333618,616.645630,-97.080124,481.925140,725.464600,-150.081085,506.679016
3377,475.442352,43.099613,458.579926,620.130737,-91.639168,479.530823,730.965088,-140.484451,503.036285
3378,475.885437,43.435661,458.527191,622.091125,-86.588829,477.039490,734.933105,-131.358398,498.733917
3379,475.690735,44.032284,458.001526,622.530273,-82.314827,474.038483,737.365967,-123.661507,494.258942
3380,474.988831,45.016006,456.867493,622.059387,-78.263252,470.879730,738.039734,-117.018806,489.394440
3381,473.268738,46.309647,455.489685,620.447327,-75.076775,467.603729,737.650452,-111.853645,484.493256
3382,470.779022,47.890839,454.262268,617.800049,-72.544655,464.254883,735.881226,-108.465126,479.575897
3383,467.502472,49.838745,452.861053,614.394775,-70.887032,460.911255,733.027588,-106.991112,474.683319
3384,463.611908,52.153702,451.699127,610.317627,-69.966881,458.146881,729.436401,-107.644958,470.259521
3385,459.232300,54.493019,450.607086,605.901794,-70.178368,455.993805,725.107544,-110.346924,466.487091
3386,454.708679,57.361439,450.273956,601.335266,-71.480179,454.643066,720.556213,-114.633804,463.609039
3387,450.281769,60.460476,450.049225,596.637512,-73.967834,454.388580,715.709900,-120.648026,461.001251
3388,446.429535,63.807682,450.335052,592.421021,-77.150299,455.390015,710.694031,-127.771118,460.514130
3389,443.262878,67.112862,451.180603,587.888611,-81.165733,457.323364,705.700867,-136.002609,460.975830
3390,440.661713,70.200729,452.556030,583.423096,-85.685593,460.292053,700.221497,-144.868286,462.541870
3391,438.792755,73.213745,454.791046,578.785278,-90.059647,464.114349,695.065186,-153.255188,465.168549
3392,437.758148,75.387794,457.875275,574.168091,-93.887169,468.594177,689.970154,-160.898026,468.585022
3393,437.179321,77.272583,461.185150,570.046387,-97.090233,473.353821,685.528320,-167.535980,473.209656
3394,437.078766,78.533012,465.086609,566.484802,-99.192070,478.335144,681.231506,-172.894516,478.208435
3395,436.964661,79.359589,468.876312,563.543640,-100.510818,483.524353,677.260925,-176.701889,483.992371
3396,437.326843,79.878532,472.482086,561.026855,-100.998657,488.528625,673.652344,-178.831253,489.916901
3397,437.877655,80.245087,476.281403,558.963928,-100.820625,493.333405,670.379578,-179.419937,496.068665
3398,438.078491,80.503944,479.688599,557.105713,-100.090935,498.161774,667.799133,-178.797989,502.200104
3399,438.316010,80.881546,482.801056,555.759766,-98.471870,502.604889,665.627686,-177.036728,508.528076
3400,438.422150,81.650642,485.560394,554.350586,-96.244049,506.893127,663.546326,-174.850128,514.462646
3401,438.392303,82.571724,488.252441,553.293457,-93.853699,511.001465,661.784180,-172.092682,520.247131
3402,438.235626,83.698380,490.337708,552.015198,-91.341347,514.848511,660.259155,-169.164398,525.748108
3403,437.436310,84.862144,492.258850,550.305969,-88.895279,518.511353,657.989014,-166.428375,530.752563
3404,436.346039,86.419838,494.199493,548.346680,-86.510681,521.966980,655.775574,-163.679443,535.517822
3405,435.255463,88.288582,495.439209,546.129333,-84.378838,525.298645,653.054382,-161.359863,539.644409
3406,433.898651,90.195526,496.726227,543.487610,-82.351494,528.391785,649.948242,-159.225037,543.720398
3407,432.546814,92.590683,498.094818,540.418274,-80.439194,531.362427,646.024109,-157.668167,547.604858
3408,430.733582,95.116356,499.541687,537.017334,-78.468803,534.325500,641.895447,-156.590927,550.990173
3409,428.756134,97.841591,501.190399,533.148682,-76.629738,537.485168,636.497803,-156.099945,554.514343
3410,426.566742,100.816116,502.968231,528.649170,-74.962784,540.576355,631.217590,-155.731476,557.864136
3411,424.458527,103.940552,505.165924,523.700684,-73.274292,543.954895,624.795227,-155.855621,561.107239
3412,422.308685,107.124527,507.659088,518.398987,-71.725166,547.523560,617.803284,-156.519913,564.624329
3413,419.974884,110.702621,510.491211,512.515991,-70.262268,551.376587,609.842590,-157.531967,568.241089
3414,417.513794,114.566200,513.920654,506.310608,-68.793068,555.801025,601.372620,-158.398499,572.109619
3415,415.564423,118.625320,517.429443,499.497162,-67.332169,560.606995,592.041870,-159.770065,576.543396
3416,412.942230,122.702179,521.736267,492.384308,-65.641640,566.097656,582.235657,-161.063553,581.346802
3417,410.691711,127.137436,526.169556,485.290619,-63.833672,572.207886,571.883118,-162.218140,587.055359
3418,408.397125,131.876602,531.153320,477.721619,-61.572948,578.758423,561.003845,-163.326202,593.145935
3419,406.021973,136.657288,536.393555,470.032928,-59.089401,586.345886,549.665283,-164.191086,600.346985
3420,403.978424,142.009415,541.880615,462.505890,-56.290871,594.541138,537.877197,-164.857391,608.555725
3421,402.236847,147.561752,547.775818,454.879272,-53.187965,603.618286,525.635864,-165.085312,617.841492
3422,400.469757,153.191391,554.102722,447.079529,-49.738518,613.361633,512.782166,-164.888428,628.164246
3423,399.127533,159.006592,560.279114,439.405457,-45.871014,623.950012,499.624908,-163.982529,639.494202
3424,398.231628,165.105072,566.829834,431.678619,-41.730534,635.232361,486.425781,-162.118912,652.197937
3425,397.387451,171.162491,573.588684,424.004333,-37.088039,647.191772,472.913361,-159.672989,665.810120
3426,396.938354,177.150177,580.523743,416.638489,-31.888414,659.777283,459.434387,-156.343140,680.189514
3427,397.146973,183.412018,587.265381,409.486023,-25.845304,672.783020,446.182129,-152.026016,695.691345
3428,397.768921,189.460526,593.914734,402.688385,-19.465925,685.788086,433.199310,-146.410355,712.044495
3429,398.406372,195.363678,600.705566,395.968872,-12.376300,699.265076,419.907196,-139.782410,729.000183
3430,399.555206,201.491333,607.231079,389.567047,-4.396409,713.009888,407.019196,-132.046722,746.902832
3431,401.081818,207.223297,613.215515,383.331757,4.313308,726.734131,394.490387,-122.806236,764.870850
3432,402.595795,213.243118,619.724060,377.424713,13.669499,740.539734,381.845642,-112.237717,783.530029
3433,404.457458,218.803329,625.151184,371.901215,23.815058,754.112488,370.397522,-100.788193,801.338501
3434,406.349457,224.418167,630.436279,366.476776,34.527096,767.232056,359.042511,-87.765518,819.202454
3435,408.209625,230.030289,635.416748,361.536133,46.089066,780.133728,348.644958,-74.011246,836.526489
3436,410.403961,235.743149,639.979370,357.341400,57.823860,791.851868,338.546631,-59.086212,852.908875
3437,412.012878,241.699921,644.813599,353.653931,70.003540,803.065857,329.092438,-43.547035,868.665039
3438,414.146484,247.217896,648.496155,350.223389,82.625893,813.600830,320.548096,-27.207212,883.554871
3439,416.297028,252.829788,651.867004,347.433563,95.684525,823.205322,312.562836,-10.317310,897.089844
3440,418.270386,258.473083,654.972778,344.874084,108.650185,832.007874,305.477875,6.978367,909.760986
3441,420.150482,264.477722,657.682190,342.910614,121.975334,839.968689,298.969543,24.860823,921.363342
3442,422.084229,269.850983,659.814392,341.003754,135.448303,847.071289,293.274109,43.110352,931.921753
3443,424.038452,275.263855,661.694641,339.526703,148.961884,852.911255,288.877350,61.266350,941.116211
3444,425.958710,281.156982,663.060974,338.035950,162.995773,858.343018,284.291046,79.753830,949.495422
3445,427.860382,286.596588,663.962524,336.898468,177.022247,862.722290,280.241516,98.323753,956.869629
3446,429.376709,292.286835,664.633972,336.058319,191.029617,866.202820,276.687042,116.807701,963.072754
3447,430.915771,297.785004,664.865051,335.269653,204.822449,868.869568,273.973328,135.282639,968.246155
3448,432.547394,303.345947,664.457031,334.424896,218.633514,870.754150,271.159088,153.528992,972.676819
3449,433.855072,308.905060,664.102112,333.811462,232.247314,871.883484,269.005463,171.429626,975.513367
3450,435.372864,314.277008,663.073914,333.130707,245.583817,871.981812,267.332458,189.481079,977.768860
3451,436.656830,319.775543,661.666931,332.411072,258.958130,871.595215,265.927765,207.429794,978.904663
3452,437.717285,325.227814,659.922729,331.711273,271.872253,870.490540,263.958221,224.153656,979.454529
3453,438.598633,330.568390,657.994324,331.001495,284.582275,868.847839,262.236511,241.334351,978.960754
3454,439.390198,336.005371,655.770386,329.947601,296.820801,866.666992,260.820465,257.814758,977.467896
3455,439.979126,341.054779,653.421204,328.705597,308.707581,864.040039,258.981812,274.162933,975.724487
3456,440.532623,346.524750,650.447937,327.536224,320.322540,860.757202,257.361877,289.979614,972.908875
3457,440.702026,351.728119,647.408691,325.893127,331.672546,856.981445,255.783981,305.357208,969.257874
3458,441.324860,355.622131,644.292480,324.303619,343.223663,852.483154,253.712662,320.116272,964.829590
3459,441.697144,360.086304,640.591370,322.569641,353.548340,847.453979,251.952271,334.636505,959.854065
3460,441.853485,364.193817,637.076721,321.074738,364.133240,841.862305,249.983002,349.082001,954.210632
3461,441.916901,368.054901,632.851013,319.170166,374.497345,835.815186,247.763031,363.147339,947.826843
3462,441.812653,371.950592,628.780884,317.021759,384.825012,829.372375,245.004898,377.122192,941.091492
3463,441.590149,375.333527,624.347351,314.910797,394.738525,822.352661,241.670731,390.922119,933.636169
3464,440.923218,378.722260,619.524963,312.557495,404.324524,815.003784,238.742233,404.006531,926.069885
3465,440.285706,381.824890,614.971558,309.691040,413.829346,807.239563,235.596146,417.181061,917.924500
3466,439.319275,384.541992,610.197510,307.081451,423.037445,799.054871,232.547394,429.709351,909.490295
3467,437.961914,387.187592,604.893066,303.946930,432.111328,790.195007,229.029739,441.954468,900.323547
3468,436.455994,389.543732,599.659668,300.804291,441.148987,781.013977,225.497208,453.954468,890.797607
3469,435.119110,390.985229,594.621521,297.279114,449.533386,771.334229,221.743851,465.401642,880.779114
3470,432.504333,393.256287,588.774170,293.732178,457.218536,761.352905,217.793015,476.829010,869.821045
3471,429.929596,394.923279,583.168457,289.927185,464.678955,751.051575,213.943039,487.499634,858.384033
3472,427.545258,396.059448,577.323059,285.447784,471.224396,740.060730,209.386139,498.026764,846.157593
3473,425.089020,396.799561,571.308044,281.424164,477.076141,729.133423,205.124680,507.615082,833.670471
3474,422.516968,397.210266,565.221313,276.984497,482.141235,718.081421,200.302658,516.346985,820.327820
3475,419.851105,397.319794,559.324036,272.645477,486.361359,707.220764,195.319733,524.059265,807.050598
3476,417.428741,397.191437,553.323486,267.900940,490.101257,696.267151,189.991745,530.472412,793.531128
3477,414.948303,397.073334,547.351807,262.983459,492.860443,685.739136,184.308563,535.097595,780.130249
3478,412.417542,396.535706,541.398071,258.241333,494.336884,675.509705,178.901413,538.396973,767.039063
3479,409.841278,395.991638,535.800903,253.090256,495.148804,665.562927,173.403122,540.312317,754.091370
3480,407.714386,395.231445,530.398682,247.943192,495.499603,656.164612,167.581894,540.962036,741.202393
3481,405.474304,394.133820,525.225464,242.926315,494.493317,647.126831,161.131668,540.692200,728.589661
3482,403.218719,393.047333,520.996094,237.971252,492.881531,638.568237,154.539246,539.854065,716.467651
3483,401.187744,391.660706,517.459412,232.844666,490.937103,630.409973,147.125137,537.940369,703.781250
3484,398.668823,390.107574,514.340271,227.388489,488.204956,622.136780,139.829330,535.292053,691.843750
3485,396.045349,388.202087,511.901917,222.124725,484.724701,614.387024,132.292023,531.246826,680.443542
3486,393.025146,386.111359,509.788788,217.004654,480.371368,607.276184,125.421349,525.733459,669.728638
3487,389.845276,383.717377,507.969910,212.183807,475.378998,600.628662,118.958984,518.763611,660.724915
3488,386.145264,380.885712,505.942078,207.216415,469.436371,595.291382,112.832626,510.354614,652.520020
3489,382.820892,377.897644,504.004395,202.220871,463.088898,590.709229,108.026352,501.505371,646.140869
3490,379.351074,374.462189,501.860931,197.590424,456.198090,587.613953,103.376724,491.721527,641.352112
3491,375.809326,370.688721,499.639740,192.878662,448.854797,585.525452,98.589661,481.724609,637.591064
3492,372.802734,366.723969,497.575592,188.647797,441.032806,584.324280,93.736740,471.455048,634.873169
3493,369.701782,362.492798,495.868805,184.443069,433.108612,583.835449,88.685577,460.855316,633.686768
3494,366.690369,358.319031,494.147400,179.998657,424.595612,583.655640,83.266220,450.020874,632.878845
3495,363.735138,353.657928,492.904449,175.824463,416.039185,583.857300,78.238220,438.482697,633.614319
3496,360.741302,348.738403,492.011414,171.918411,406.799072,584.905762,73.604790,426.422455,635.440918
3497,358.045044,343.566528,491.572021,168.013031,397.384644,586.546082,69.131531,413.543610,637.937988
3498,355.078888,338.300385,491.331573,164.481064,387.580475,588.681458,65.117958,401.201416,641.625000
3499,352.421814,333.052460,492.184113,161.320831,377.302582,591.981628,62.017437,387.478424,645.634338
3500,349.702606,327.671997,493.284393,158.881912,366.479523,596.243591,59.856892,374.017883,651.258301
3501,347.298065,322.183533,495.081940,157.029114,355.736420,600.906738,58.204880,359.645752,657.194336
3502,345.042847,316.827301,497.406158,155.397873,344.587860,606.087463,57.134148,344.682068,664.211365
3503,342.928284,311.098755,500.247009,154.589111,333.186829,611.934570,56.437199,329.746521,670.835327
3504,340.999451,305.639099,503.539307,153.674973,321.509705,617.579468,56.542156,314.475647,678.445313
3505,339.460052,299.966095,507.228577,153.773499,310.172546,624.093750,57.337036,298.811798,686.445984
3506,338.141083,294.433258,511.013641,154.231094,298.508484,630.984741,58.968563,283.311646,694.690857
3507,337.229279,288.683502,514.549133,155.248138,286.863403,637.768738,61.343662,267.819977,703.143250
3508,336.494049,282.982880,518.205383,156.443024,275.574615,644.707825,63.690830,251.472656,711.688416
3509,336.170013,276.983124,521.941284,158.461578,262.797119,651.652222,67.684921,235.908295,720.406250
3510,335.849365,271.378448,525.521484,161.040573,251.076370,658.807495,72.435173,220.193329,729.659485
3511,335.792023,265.656921,529.172302,164.667892,239.760376,666.591431,77.602592,204.401611,738.886841
3512,336.124329,259.814178,532.670715,168.449921,227.969742,673.720886,83.715340,188.846451,747.393616
3513,336.463928,254.161621,535.884644,172.785446,216.193756,680.576538,90.482658,173.598099,755.951111
3514,337.006592,248.404144,539.015015,177.402847,204.563095,687.338257,97.996361,158.747055,763.934204
3515,337.872650,242.692032,541.970459,182.694946,192.928009,693.735107,106.227890,143.653473,772.727661
3516,338.645782,236.977600,544.614319,188.293274,181.425690,700.079651,115.206963,128.830841,780.211975
3517,339.457855,231.261169,547.509644,194.558334,169.943054,705.593750,124.315727,114.552803,787.869995
3518,341.034515,225.131989,549.840027,201.048752,158.652069,711.001648,134.341675,100.241684,794.759705
3519,342.311371,219.532806,552.298279,207.879379,147.733185,716.039124,144.519104,86.298630,801.096985
3520,343.891937,213.634827,554.583313,215.034714,136.660812,720.544922,155.785355,72.622971,806.678040
3521,345.682373,207.903305,556.536072,222.469177,125.896233,724.695679,167.292114,59.024467,811.731262
3522,347.307861,202.392990,558.748535,230.231003,115.033363,728.420593,179.596176,45.778347,816.400452
3523,349.547913,196.523666,560.567078,238.834351,104.429108,731.627197,192.425842,33.037930,820.208557
3524,351.932220,190.911423,561.914551,247.666367,93.962578,734.209106,205.517639,20.542557,823.533569
3525,354.531738,185.291840,563.122131,256.732086,83.545738,735.977417,219.306610,8.401374,825.778320
3526,357.126862,179.763107,564.120850,266.196167,73.443237,737.257019,233.292084,-3.525796,827.712769
3527,360.127411,174.272049,564.660645,276.049744,63.636326,737.915161,247.465591,-14.932687,828.738708
3528,363.539490,168.602371,564.396484,286.151703,53.902664,737.927979,262.199219,-25.974236,828.978760
3529,367.278259,163.085907,563.815613,296.392914,44.496510,737.293762,277.221863,-36.659695,828.556885
3530,370.830933,157.356445,562.947449,307.054260,35.331543,735.987427,292.446411,-46.951729,827.645813
3531,374.408813,151.911423,561.755859,317.468048,26.396194,734.027588,308.085236,-56.812847,825.297424
3532,378.288330,146.615601,559.905273,328.290833,17.881783,731.110718,323.507874,-66.331093,822.583862
3533,382.320618,141.590347,557.675293,339.202271,9.452663,727.680115,339.148041,-75.139359,819.023926
3534,386.338776,136.239807,555.026489,349.877869,1.248801,723.714661,354.810638,-83.649597,814.670288
3535,390.226288,131.307465,551.956299,360.717010,-6.594180,718.811523,370.482727,-91.792908,809.311218
3536,393.883545,126.080589,548.520508,371.641205,-14.096106,713.549927,385.896393,-99.196899,803.567749
