DeviceTag:,Xsens DOT 3,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.3.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.1.1,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2020-08-03 15:35:33.438 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2020,,,,,,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
86, 3043012280, 0.89019203, -0.0045082793, 0.1484552, -0.43069798, -0.23327108, -0.36360604, 0.3873768, 0
87, 3043028947, 0.8912542, -0.0051359814, 0.15275694, -0.42697394, -0.05476168, -0.30407372, 0.9271898, 0
88, 3043045614, 0.89204305, -0.005831947, 0.15608013, -0.42410648, 0.3071018, 0.2510652, 1.1052723, 0
89, 3043062281, 0.8924588, -0.00804323, 0.15864389, -0.42223996, 0.24225217, 0.6912889, 0.8415642, 0
90, 3043078948, 0.89276624, -0.011568904, 0.1602704, -0.42089197, -0.20048799, 0.39467353, 0.29661465, 0
91, 3043095615, 0.8930227, -0.014903042, 0.16113105, -0.41991326, -0.12544474, 0.3297949, -0.23517704, 0
92, 3043112282, 0.89308864, -0.019222945, 0.16242895, -0.41909635, 0.34196565, 0.43120039, -0.363307, 0
93, 3043128949, 0.89285904, -0.025523083, 0.16394538, -0.4186584, 0.22128566, 0.23329146, -0.48949528, 0
94, 3043145616, 0.89269984, -0.03328751, 0.16436101, -0.41828978, 0.11655877, 0.1402317, -0.5244589, 0
95, 3043162283, 0.892498, -0.042668007, 0.16341415, -0.4182401, 0.023915552, -0.26907313, -0.01708126, 0
96, 3043178950, 0.8920708, -0.051786445, 0.1615205, -0.41885656, 0.16032651, -0.84266394, 0.55568886, 0
97, 3043195617, 0.8918216, -0.057277445, 0.15981962, -0.41932458, 0.069772474, -1.8386183, 1.5817099, 0
98, 3043212284, 0.8921979, -0.06052715, 0.1589962, -0.41837963, 0.15205039, -0.7916983, 0.6287117, 0
99, 3043228951, 0.8925559, -0.064654745, 0.15950882, -0.41680032, 0.6942115, -0.35264727, 0.3674965, 0
100, 3043245618, 0.8923063, -0.070582405, 0.16183205, -0.41547555, 0.77483034, -0.32462138, 0.18427086, 0
101, 3043262285, 0.89141357, -0.07832728, 0.16508317, -0.41472405, 0.46057168, -0.21657053, 0.1812439, 0
102, 3043278952, 0.8902808, -0.087012306, 0.16799766, -0.41425562, -0.01407584, -0.42180774, 0.092983246, 0
103, 3043295619, 0.88936055, -0.09443436, 0.17002939, -0.41377723, -0.3507324, -0.35253105, 0.16990757, 0
104, 3043312286, 0.8889159, -0.100972675, 0.17248322, -0.41217047, 0.20401995, -0.09523367, 0.16066551, 0
105, 3043328953, 0.88877004, -0.10769109, 0.17726235, -0.40874264, 0.6370762, -0.71140987, 0.57581997, 0
106, 3043345620, 0.88818574, -0.11240147, 0.1838486, -0.40582463, 0.42454845, -1.9899236, 0.9708891, 0
107, 3043362287, 0.8876416, -0.11290428, 0.19129978, -0.4034247, 0.021004407, -2.745788, 1.5392284, 0
108, 3043378954, 0.88833016, -0.10632876, 0.19741984, -0.400738, -0.2581977, -2.0438645, 1.6399097, 0
109, 3043395621, 0.8890744, -0.0972726, 0.20202628, -0.399089, 0.9450984, 0.054480836, -0.08283901, 0
110, 3043412288, 0.8891644, -0.09349699, 0.20709659, -0.3971873, 1.3016136, 0.335714, -0.43418884, 0
111, 3043428955, 0.8885011, -0.09287255, 0.21205959, -0.39619827, 1.0598562, -0.042180415, 0.19492531, 0
112, 3043445622, 0.8872127, -0.09320927, 0.21599698, -0.39687878, 0.93648565, -0.1503603, 0.763875, 0
113, 3043462289, 0.8858165, -0.09364754, 0.21863487, -0.39844686, 1.0138535, -0.36642557, 1.0338554, 0
114, 3043478956, 0.8845346, -0.09398511, 0.22010492, -0.40040085, 1.1408587, -0.16461875, 0.80473614, 0
115, 3043495623, 0.88351876, -0.094819695, 0.22154826, -0.40164912, 1.4986203, -0.46135712, 0.570076, 0
116, 3043512290, 0.8824273, -0.096051715, 0.22449629, -0.40211892, 1.9081923, -0.9356392, 0.37708473, 0
117, 3043528957, 0.8810231, -0.09838223, 0.22855134, -0.40234992, 1.5525148, -0.5761526, 0.08555126, 0
118, 3043545624, 0.8793785, -0.10162134, 0.23255682, -0.40284696, 1.2710632, -0.614784, 0.14729881, 0
119, 3043562291, 0.8775119, -0.10518072, 0.23658898, -0.40365487, 1.6209843, -0.64021003, 0.20571613, 0
120, 3043578958, 0.87520355, -0.10952724, 0.24099179, -0.4049043, 1.794924, -0.6425488, 0.48327827, 0
121, 3043595625, 0.872597, -0.11317866, 0.24543096, -0.40685457, 1.4886843, -0.87882334, 0.5246706, 0
122, 3043612292, 0.87011504, -0.11422147, 0.24964178, -0.40930957, 1.357602, -0.78547, 0.28234768, 0
123, 3043628959, 0.86792356, -0.113072, 0.2535759, -0.41185507, 1.3034065, -0.35012913, 0.0058279037, 0
124, 3043645626, 0.8657823, -0.1123533, 0.25746778, -0.4141375, 1.4019337, 0.05654062, -0.320446, 0
125, 3043662293, 0.8638165, -0.11244224, 0.2608367, -0.41610584, 1.023572, -0.15054503, -0.19911957, 0
126, 3043678960, 0.86199886, -0.11159589, 0.263298, -0.41854566, 0.8354914, -0.4908405, -0.14678192, 0
127, 3043695627, 0.86034554, -0.10850257, 0.26456845, -0.42194578, 0.7439117, -0.5746376, -0.0051937103, 0
