DeviceTag:,Xsens DOT 5,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.3.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.1.1,,,,,,,,,,,,,,,,,
Measurement Mode:,Inertial Mode - High Fidelity,,,,,,,,,,,,,,,,,
StartTime:,2020-08-04 10:48:43.908 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2020,,,,,,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,dQ_W,dQ_X,dQ_Y,dQ_Z,dV[1],dV[2],dV[3],Status
539, 1238436695, 0.9999643217150972, 4.053720307386349E-5, 0.008400676641631856, -8.844690856615185E-4, -0.14727413562743924, -0.009127645235260893, 0.07568630518094847, 0
540, 1238453362, 0.9999661669582871, -8.31405508538649E-5, 0.008187360036314708, -7.906718888038844E-4, -0.14739251271270748, -0.01091892684424104, 0.07452910474600645, 0
541, 1238470029, 0.9999675344968789, -9.403724819297202E-4, 0.007947226462097834, -9.419359790066585E-4, -0.1477817525528402, -0.012781565948871924, 0.07119777783491608, 0
542, 1238486696, 0.9999663549658314, -0.002681304674573441, 0.0075975550033157155, -0.0015416548130268715, -0.14701108616397612, -0.015451881871592842, 0.07252508260131987, 0
543, 1238503363, 0.9999620675187658, -0.0046044156886909035, 0.007053528124962961, -0.002215992046753657, -0.1491331195345893, -0.01572849845009934, 0.07914730634750405, 0
544, 1238520030, 0.999962779288583, -0.005187753364429566, 0.00646118636422749, -0.002404230282045325, -0.14992680584049367, -0.015607789626883008, 0.0849146353015637, 0
545, 1238536697, 0.9999696472941025, -0.00400517990021735, 0.006342120883681579, -0.0021072558391834893, -0.15232483627186977, -0.01586655901298329, 0.08575427681021532, 0
546, 1238553364, 0.9999754816853775, -0.0017806309391942207, 0.006527105234586495, -0.0018061779569501016, -0.15675396571398775, -0.01656393165567101, 0.07820770705056143, 0
547, 1238570031, 0.9999702068944843, -5.702113045325044E-4, 0.007566903521402214, -0.0014149747587546768, -0.16011289080598978, -0.014942275503860987, 0.07088246785575902, 0
548, 1238586698, 0.9999682160459348, -0.0012545438495100494, 0.007742016586223755, -0.001433246949722411, -0.16084543126559941, -0.013777705501217225, 0.07086474160619499, 0
549, 1238603365, 0.999971475356133, -0.0026910103170939698, 0.0068943652130005195, -0.0015081995430838437, -0.16436644145617707, -0.011050370965268752, 0.0713112863264502, 0
550, 1238620032, 0.9999749763964645, -0.0031598472794958365, 0.006180587043083053, -0.0013646574161018318, -0.16447539549226936, -0.011090989581949911, 0.06876498484545755, 0
551, 1238636699, 0.9999775898066874, -0.0023178309611027875, 0.006182151011776272, -0.0011084010609116112, -0.16228032660944644, -0.012966148042495644, 0.06245301698006501, 0
552, 1238653366, 0.9999767292393129, -0.0015051682347789752, 0.006628850491497752, -5.77745265893527E-4, -0.16235836187844788, -0.016074335596971086, 0.057045227938244375, 0
553, 1238670033, 0.9999731962538246, -0.0015680887971362134, 0.0071043908671077904, -8.218891905113005E-4, -0.16102959770439262, -0.020860968520561966, 0.05455793427353316, 0
554, 1238686700, 0.9999725687296953, -0.0023640159376346337, 0.006921930706954572, -0.0011662298528123186, -0.16551393911633186, -0.016441409446429904, 0.05453416398091268, 0
555, 1238703367, 0.9999743166682475, -0.002903696782591725, 0.0064426496007140574, -0.0011944936118585064, -0.16594684398421897, -0.013414064716147103, 0.051973623227569675, 0
556, 1238720034, 0.9999755188642115, -0.002661187097732373, 0.00639932160966017, -9.635550933210293E-4, -0.16595979278257011, -0.013574533236277312, 0.04850527858134779, 0
557, 1238736701, 0.9999737520438364, -0.002293602383513199, 0.006845449628146427, -6.119075639467315E-4, -0.1679968586871723, -0.014429109120075641, 0.04515393724565973, 0
558, 1238753368, 0.999969686171153, -0.0026973170663725093, 0.007264626921791196, -7.59220057933857E-4, -0.1677587328302313, -0.017321490847439752, 0.05167092696748235, 0
559, 1238770035, 0.9999734261135571, -0.0030277506752315886, 0.006560425776575064, -9.698485412600045E-4, -0.17014067658332765, -0.017024360345801688, 0.056821540943417397, 0
560, 1238786702, 0.9999777121498876, -0.0032063562831088077, 0.005787835258864894, -8.918777261594027E-4, -0.17069234498620578, -0.016898926253589595, 0.05495611274161654, 0
561, 1238803369, 0.9999802010486706, -0.0031475501346948515, 0.005424982509789622, -5.099054602136778E-4, -0.16933988650009638, -0.015147347004676775, 0.04968043238399508, 0
562, 1238820036, 0.9999810344515342, -0.0023954164342608053, 0.005673739956209346, -3.7312938091740855E-5, -0.1674663935954226, -0.016442068410948578, 0.04444552860866767, 0
563, 1238836703, 0.9999781733435291, -0.0018050180576543312, 0.0063533679921258255, 1.7164354631555442E-4, -0.1682918845992913, -0.020532349170346954, 0.041836599611065076, 0
564, 1238853370, 0.9999772978263742, -0.001899693696313584, 0.006464812170956292, 3.4631160325974963E-5, -0.1692114026064513, -0.020783005280938276, 0.044758837044467564, 0
565, 1238870037, 0.9999811390403278, -0.0020770318948708233, 0.00577678626410566, -1.9037482805728953E-4, -0.17168604687932443, -0.018267626096401306, 0.04517076839049297, 0
566, 1238886704, 0.9999838973637295, -0.002249362131096083, 0.005207698302751474, -1.5893909782555699E-4, -0.17346352480563654, -0.014370754687277852, 0.04184130060041866, 0
567, 1238903371, 0.9999831525429382, -0.001969821850798817, 0.005451631983460493, 3.068238575660576E-4, -0.17449319740280156, -0.015470775930396856, 0.042438066777913536, 0
568, 1238920038, 0.9999842649524303, -0.0012153841812605898, 0.005419855575925892, 7.860371338263145E-4, -0.17239769988406772, -0.01915286190158845, 0.040894206870120825, 0
569, 1238936705, 0.999984066728965, -0.001332741804305454, 0.005438137459529202, 7.188521790401429E-4, -0.17105915061349797, -0.020786721884725523, 0.03848402787337987, 0
570, 1238953372, 0.9999854400753369, -0.0018335093081320586, 0.005056473147407815, 4.358443087793054E-4, -0.17135000077528237, -0.019784219773343555, 0.0353124654634049, 0
571, 1238970039, 0.9999869691067192, -0.0021739372022248626, 0.004595197770940863, 4.687976578858916E-4, -0.16925463938207513, -0.01640685682538326, 0.03303556124039228, 0
572, 1238986706, 0.9999876558046088, -0.0019360186191770407, 0.004514224520833555, 7.495647303515235E-4, -0.16876430467622738, -0.01865925984475546, 0.03200583306514074, 0
573, 1239003373, 0.9999882995059083, -0.0013011654523905486, 0.004573007277366148, 8.918655663358866E-4, -0.16954827802056055, -0.018869614103774593, 0.031707628703846316, 0
574, 1239020040, 0.9999885353433889, -6.265529393083558E-4, 0.004617811062074429, 0.0011011058953866795, -0.16985664353492774, -0.018425690626207487, 0.029806966465476523, 0
575, 1239036707, 0.9999889439746544, 1.612097958993003E-4, 0.004559945550485668, 0.0011370296538314314, -0.17054702418259382, -0.017274725628389026, 0.028679051429059937, 0
576, 1239053374, 0.9999890575978175, 3.4159336700807785E-4, 0.004492737441425921, 0.0012582960235475865, -0.1729164843208174, -0.017317339540331003, 0.021699769747036912, 0
577, 1239070041, 0.9999880132242229, -3.335684816131307E-4, 0.004660474912204726, 0.001463596095999012, -0.17125467891352986, -0.016351564746347278, 0.0192484534218354, 0
578, 1239086708, 0.9999885179325685, -0.0010461228082164625, 0.004431614765271875, 0.0014934592955392484, -0.17068334955260062, -0.017651938680654015, 0.023783870608144506, 0
579, 1239103375, 0.9999910553702718, -0.001319659767316017, 0.003789977403517109, 0.001335570600684226, -0.17154904396484408, -0.021416836136543962, 0.028246030722077778, 0
580, 1239120042, 0.999993817477619, -0.001601735862080067, 0.002914449958213661, 0.0011425542471261985, -0.17077703346456424, -0.022128626571388133, 0.02742812941363286, 0
581, 1239136709, 0.9999956273692788, -0.0017378437735295488, 0.0022765699051335297, 7.364582868685175E-4, -0.16906059131615367, -0.021793424581175398, 0.022011895715602137, 0
582, 1239153376, 0.9999962565218269, -0.0017994808158631886, 0.002002461720805871, 4.888334916649667E-4, -0.16815927166460548, -0.020159254068986426, 0.017774512861901903, 0
583, 1239170043, 0.9999960302364589, -0.001806954840767927, 0.0021414741850718792, 2.975127581666959E-4, -0.1669418445894148, -0.021691472712664094, 0.01848838050837502, 0
584, 1239186710, 0.9999957638705461, -0.0019408331689667185, 0.0020947106402494646, 5.63555593341078E-4, -0.16831967409443302, -0.02203729209917798, 0.01963760512092204, 0
585, 1239203377, 0.99999591598637, -0.0020105424777674824, 0.0018652436545021356, 8.04111705584934E-4, -0.16696704319207248, -0.023849064738864306, 0.01826999723347375, 0
586, 1239220044, 0.999996161588447, -0.0022025156246706645, 0.001491463494796841, 7.754159783801562E-4, -0.16785723762457283, -0.023133484756275895, 0.015949599613421503, 0
587, 1239236711, 0.9999962803255649, -0.0022908259930933816, 0.0011673622035269229, 9.103388322515006E-4, -0.1683257889845797, -0.0221666484407885, 0.013358289647998886, 0
588, 1239253378, 0.9999968246336729, -0.0019473002786223742, 0.0012395713223725682, 0.0010110425969451359, -0.16687140566902622, -0.0238037159231954, 0.013045827933180015, 0
589, 1239270045, 0.9999973517071385, -0.001562800327567157, 0.0012904389518580417, 0.00109041329646567, -0.16379339875343737, -0.025572083232614142, 0.011660166015273865, 0
590, 1239286712, 0.9999973279712964, -0.0017806032828386748, 0.001173058680539352, 8.929924684740187E-4, -0.16228678761985246, -0.028085435752155555, 0.010304040023588534, 0
591, 1239303379, 0.999997122284053, -0.002202241991245066, 7.979129095498917E-4, 5.185449001991195E-4, -0.16206164681450105, -0.02729384156681646, 0.008135295852099739, 0
592, 1239320046, 0.9999966065416406, -0.002539322557073953, 5.185697274960322E-4, 2.642566784376438E-4, -0.16292505942178623, -0.025662508885061164, 0.006845844171169638, 0
593, 1239336713, 0.9999968909295185, -0.0024453045215940133, 3.779725489416741E-4, 3.094411827062605E-4, -0.16274210699833003, -0.02677328159545081, 0.010336070207001932, 0
594, 1239353380, 0.9999984891947885, -0.001673096698357801, 3.8239843210119423E-4, 2.759112494896826E-4, -0.1627121531224601, -0.028842577272332557, 0.011915589129200183, 0
595, 1239370047, 0.9999994714694614, -8.566069690527783E-4, 5.013830236231255E-4, 2.681424285194551E-4, -0.16279157676180273, -0.0269740374739352, 0.008137119933423323, 0
596, 1239386714, 0.9999996285841821, -6.523654786252941E-4, 5.42793879587722E-4, 1.504180324021498E-4, -0.16321416595566704, -0.024077633799599804, 0.0039000623602323953, 0
597, 1239403381, 0.9999994854612443, -9.24940868979901E-4, 4.160385693208202E-4, 2.1761079821977506E-5, -0.16303963841836322, -0.021056538240954097, 0.0013538166867534535, 0
598, 1239420048, 0.9999992821613838, -0.001122543435166462, 4.1313722050351226E-4, 6.993275678388033E-5, -0.16300291658292837, -0.021473563442930728, 0.002153920594405598, 0
599, 1239436715, 0.9999994707263393, -9.635313871448753E-4, 3.607064316005771E-4, 6.721414679042304E-6, -0.16300113861679047, -0.022356271852489097, 0.0034973127945235327, 0
600, 1239453382, 0.9999996980319047, -7.358027013978918E-4, 2.480188297220299E-4, -3.189269587235144E-5, -0.1630138494048162, -0.022366331958904334, 0.0025915370663634196, 0
601, 1239470049, 0.9999998257222795, -5.709042687963434E-4, 1.430507946600379E-4, -4.647791605305596E-5, -0.16256350104948786, -0.02064136296221735, 0.001475116367930851, 0
602, 1239486716, 0.9999999213605241, -3.9170359901329055E-4, 6.140160864087642E-5, -8.779449320150956E-6, -0.16242873577695321, -0.02008845893386278, 0.0017661059260047907, 0
603, 1239503383, 0.9999999717654243, -1.8916715573716325E-4, 7.705877657859796E-5, 1.2143674342152135E-4, -0.16310945697771068, -0.01966031171506157, 0.0011380583604486127, 0
604, 1239520050, 0.9999999753857538, 9.014253796975347E-5, 1.838375050721708E-4, 8.547857205812304E-5, -0.16246703746697988, -0.019318750122919826, -0.001177798421213072, 0
605, 1239536717, 0.9999999502795885, 9.21849916201839E-5, 2.963382921500335E-4, 5.591390067637148E-5, -0.1625673516852592, -0.018962092283119424, -0.0032937093749330765, 0
606, 1239553384, 0.9999999411091902, -1.8165536025327444E-4, 2.819605176956897E-4, -7.267195157292794E-5, -0.16349030515837143, -0.017976294717175295, -0.002654613830276334, 0
607, 1239570051, 0.9999998756172166, -4.828462507890513E-4, 9.580554311228175E-5, -8.028914754713846E-5, -0.16394826349836455, -0.017341982328758766, -0.0010120060145716314, 0
608, 1239586718, 0.999999980213016, -1.7196045181967767E-4, 9.870733410183298E-5, 1.6137927652842832E-5, -0.16338894261967635, -0.017132422415745877, -5.521030865766607E-4, 0
609, 1239603385, 0.9999999117872265, 3.1975897279644394E-4, 2.577688791325916E-4, 8.794852852236913E-5, -0.16265715617465765, -0.017170720863007166, -0.0017282322954641632, 0
610, 1239620052, 0.9999998831801402, 3.177217225760892E-4, 3.6372162829317883E-4, 1.9979746094300754E-5, -0.16170096056169414, -0.018180510996257213, -0.003476781008857052, 0
611, 1239636719, 0.9999999186463883, 7.04311070008623E-6, 3.8385795168321973E-4, -1.2373635091524063E-4, -0.1621680139857357, -0.018420252914888788, -0.004142893602439454, 0
612, 1239653386, 0.9999998888378333, -2.0140124005962878E-4, 3.730061632866711E-4, -2.0646613208241682E-4, -0.1627391358688739, -0.01722425381595306, -0.0031786995714858796, 0
613, 1239670053, 0.999999921379258, -1.472926416855036E-4, 3.495976552713165E-4, -1.1544624268909621E-4, -0.1635169504196914, -0.015598158804934176, -0.001692670027755236, 0
614, 1239686720, 0.9999999275047001, 8.443246243733382E-5, 3.698340225192776E-4, 3.293249913560725E-5, -0.1642908702848736, -0.015880838933285943, -8.633947096208516E-4, 0
615, 1239703387, 0.9999999351730783, 1.3652728328071573E-4, 3.188558105921558E-4, 9.66701195970754E-5, -0.16411749217608693, -0.015618971275263852, -7.657275207734598E-4, 0
616, 1239720054, 0.999999969474602, 1.6702388046062333E-4, 1.6986195590157352E-4, 6.557998357312189E-5, -0.16309745404991263, -0.0161299657033061, -7.836245094605676E-4, 0
617, 1239736721, 0.9999999665794964, 2.2012727074276206E-4, 7.146981344408054E-5, 1.152261102182889E-4, -0.1627847198289345, -0.015934888077485547, -0.002325425425149949, 0
618, 1239753388, 0.9999999593559692, 2.1629971451896102E-4, 1.365077960303607E-4, 1.2596870626190027E-4, -0.16308752340439675, -0.016066471826380255, -0.0028690531137419706, 0
619, 1239770055, 0.9999999223843989, 2.1393482529268038E-4, 2.527226222239221E-4, 2.1352836534670186E-4, -0.16345978933885794, -0.01574707450403628, -0.0023241007292622295, 0
620, 1239786722, 0.9999998793496389, 2.563550129617703E-4, 3.6489175126908085E-4, 2.0600200209575092E-4, -0.16344431933537779, -0.016233148646026697, -9.789835086400772E-4, 0
621, 1239803389, 0.9999999015521827, 2.482292197144159E-4, 3.111959541757803E-4, 1.960483550851461E-4, -0.16337890463366891, -0.01600685506763182, -7.761678883195233E-4, 0
622, 1239820056, 0.9999999603807342, 1.827500840924784E-4, 1.5361574411404402E-4, 1.4914134191790218E-4, -0.16386151403609944, -0.015207343242704573, -5.4313068503474E-4, 0
623, 1239836723, 0.9999999486622975, 2.550392654918493E-4, 4.2685570950218306E-5, 1.8923085756955563E-4, -0.16398548778119887, -0.015299170149748693, -0.0016299748557349475, 0
624, 1239853390, 0.999999938486413, 3.017665780060824E-4, 8.863957018895309E-5, 1.5526470619660337E-4, -0.16400599147998618, -0.01559420755290504, -0.00274441016210826, 0
625, 1239870057, 0.9999999693342456, 1.1976848273238805E-4, 1.3870199867349609E-4, 1.665796316755175E-4, -0.16498055310535517, -0.015053515593689878, -0.001526352968235542, 0
626, 1239886724, 0.9999999477906144, 1.8338770014102168E-4, 7.535260586255534E-5, 2.551660337494627E-4, -0.16410590189257612, -0.015920822046902778, 5.300766024265019E-4, 0
627, 1239903391, 0.9999998636813381, 4.297543855996122E-4, 4.616918602123877E-5, 2.9294518199238234E-4, -0.1638003923416683, -0.01639454326783722, 3.8018888192765943E-4, 0
628, 1239920058, 0.9999999026131284, 3.7005065619877264E-4, -3.289450429372343E-5, 2.3823139429976492E-4, -0.16414959543605312, -0.015615881631028897, -5.779272066632896E-4, 0
629, 1239936725, 0.9999999546992047, 1.2925533727407845E-4, -2.0163749239260342E-4, 1.8231008765146053E-4, -0.1643342240902943, -0.014746786104072367, -8.874043751844612E-4, 0
630, 1239953392, 0.9999999581156906, 1.0675323757300403E-5, -1.9377915715368402E-4, 2.147191015540728E-4, -0.16470065471447898, -0.014760489071828947, 5.5096943101212714E-5, 0
631, 1239970059, 0.9999999354924046, 1.7668478027801915E-4, -1.2085971145014975E-4, 2.884278159338561E-4, -0.16543385882095027, -0.015928877074832686, 0.003085653848274167, 0
632, 1239986726, 0.9999997679041288, 5.19424215443598E-4, -2.541352569496725E-4, 3.6028522578464284E-4, -0.16540413746952048, -0.017013069870564432, 0.004757736923867842, 0
633, 1240003393, 0.9999996243750382, 6.65897134151619E-4, -3.7292270932087757E-4, 4.1080341044667795E-4, -0.16508292459421012, -0.017581368065606246, 0.0035876272541325027, 0
634, 1240020060, 0.9999996949712595, 5.018322256830909E-4, -4.769237775565372E-4, 3.6161514851412724E-4, -0.16513877827696796, -0.01725415768506775, 0.0032837752077662236, 0
635, 1240036727, 0.9999998140874525, 1.3951736533929227E-4, -5.539328877317008E-4, 2.133502311960356E-4, -0.16557476843323748, -0.018000236374787242, 0.005395523745856584, 0
636, 1240053394, 0.999999717324448, -2.1890850960017139E-4, -7.156831494033457E-4, 7.230296087312738E-5, -0.1664200933152196, -0.01835854040998516, 0.009205531438891995, 0
637, 1240070061, 0.9999996161278705, -1.7550896188420206E-4, -8.512391714803891E-4, -1.1105218997399525E-4, -0.16786447759948042, -0.019516575351529064, 0.013969492846685791, 0
638, 1240086728, 0.9999994889039449, 2.3672493357058955E-4, -9.594583731708518E-4, -2.1352467083428361E-4, -0.17050481661555533, -0.01814897671492393, 0.016464425691517542, 0
639, 1240103395, 0.9999991576348535, 5.056841911627724E-4, -0.0011862473824837962, -1.4775056634755426E-4, -0.17189480523766276, -0.015720785428033096, 0.01959629821732388, 0
640, 1240120062, 0.9999985321028035, 5.389820189942718E-4, -0.0016250235256054515, -6.774335826320588E-5, -0.17324991654137936, -0.014881334278507623, 0.02223895998176814, 0
641, 1240136729, 0.9999977343435862, 1.8368591404670231E-4, -0.0021197078693824256, -6.637565692220461E-5, -0.1736019675135802, -0.016197844970500964, 0.024531055758257383, 0
642, 1240153396, 0.9999965858527006, -2.267501866844157E-5, -0.0026124408059766684, -5.405387349527446E-5, -0.17320951235120635, -0.016924512651136054, 0.02614474033306481, 0
643, 1240170063, 0.9999956940288421, 1.6652078925455394E-4, -0.0029249792473303175, 1.6938419030436416E-4, -0.17268438849509749, -0.018338068673800455, 0.026622214993129084, 0
644, 1240186730, 0.9999951066948668, 8.005033922673238E-4, -0.0030010125947853576, 3.737700454892884E-4, -0.17197942673746944, -0.020797553005469628, 0.027068401870371392, 0
645, 1240203397, 0.9999937446150376, 0.001380034553942533, -0.003228044694272958, 4.3123413177641184E-4, -0.17125173083033293, -0.022360138607614575, 0.027323687145629966, 0
646, 1240220064, 0.9999925220713265, 0.0014667461398267245, -0.003551217949502972, 4.396683566621623E-4, -0.17077345976113434, -0.023482429589677514, 0.02640378956552003, 0
647, 1240236731, 0.9999915975566096, 0.0012433017055155787, -0.003899047289220692, 2.3758637421272824E-4, -0.17000131008058045, -0.024738169079776995, 0.027725391044204448, 0
648, 1240253398, 0.9999902317768625, 0.0011314148785501743, -0.00427259220358911, -3.4743217822374994E-5, -0.17020351608083611, -0.024652235129595374, 0.029625479975035937, 0
649, 1240270065, 0.9999886282569155, 0.0014558544283603675, -0.004539547587881165, -1.278766331694048E-4, -0.17139429753706792, -0.024016161358063552, 0.030346935686764165, 0
650, 1240286732, 0.9999871115245071, 0.00192378665898367, -0.004696757676308228, -1.276600710502368E-4, -0.17346573764608672, -0.022915805240091774, 0.029902484217465636, 0
651, 1240303399, 0.9999853096897764, 0.002314219556014435, -0.004901336434487259, -4.115391325827667E-5, -0.17312643915517267, -0.02155981503893677, 0.029354080437169333, 0
652, 1240320066, 0.9999838631094585, 0.0025391459331045446, -0.005081941961340265, -1.1158662013871501E-5, -0.1745213284273216, -0.02141556839736909, 0.028610452935146052, 0
653, 1240336733, 0.9999827301790533, 0.0025083324988202232, -0.005314838411892453, -1.0216535472007406E-5, -0.1749651986360909, -0.019980732409787753, 0.0282724434029889, 0
654, 1240353400, 0.999980972404113, 0.0026789222034337007, -0.005555644199942867, 1.1411869289881804E-4, -0.17569096744285617, -0.019675889978726813, 0.027271535887773493, 0
655, 1240370067, 0.9999802914344353, 0.003059164856744165, -0.0054766426034149615, 2.542417654311652E-4, -0.1745824569515659, -0.019724296521582935, 0.02681001232861409, 0
656, 1240386734, 0.9999792344262525, 0.0032477085748742612, -0.005560132035952904, 2.608391100766827E-4, -0.17420481960611522, -0.020395618972711003, 0.027318924729104077, 0
657, 1240403401, 0.9999798302551529, 0.0024910778090089097, -0.005841937771523975, 7.333006702550661E-5, -0.17698646848087685, -0.02001176563962222, 0.02880995768903709, 0
658, 1240420068, 0.9999795308026422, 0.0011574077014890743, -0.006292473584789738, -5.620787080605483E-5, -0.178018870744032, -0.0195147084522291, 0.03572033690661944, 0
659, 1240436735, 0.9999767540054176, 1.534310206352807E-4, -0.006813023737474167, -2.249783610322326E-4, -0.17384553401447828, -0.021233638195783423, 0.045201159908538846, 0
660, 1240453402, 0.9999716927205142, -7.226029036939974E-5, -0.007514303621119379, -3.7917965342910975E-4, -0.17048495916990528, -0.02310381297629943, 0.05013968986286162, 0
661, 1240470069, 0.9999684063868164, 7.81212647445878E-5, -0.007925143305336113, -6.101056210763707E-4, -0.16759459880592378, -0.025939197027882287, 0.05354028628121207, 0
662, 1240486736, 0.9999662508288668, 8.116441898541882E-4, -0.0081343024230936, -8.194882907371498E-4, -0.16867783963218208, -0.02637550727918146, 0.05529620418266028, 0
663, 1240503403, 0.9999658370139433, 0.0019416445287469691, -0.007988350677425706, -8.608571207570915E-4, -0.1696396230967946, -0.02636450686064473, 0.055517763260624936, 0
664, 1240520070, 0.9999661802525002, 0.0028781614764561564, -0.007660084126805245, -8.231943330591351E-4, -0.17087770953107154, -0.026307672755103133, 0.05506072955693738, 0
665, 1240536737, 0.9999653292332967, 0.00315875080955233, -0.00764134697487695, -9.86124270620212E-4, -0.17047151238370772, -0.024551130747376353, 0.05857195049932125, 0
666, 1240553404, 0.9999604871582406, 0.0031603623290465954, -0.00824729901875776, -0.0010091041068544526, -0.1722413702002688, -0.024334363623554248, 0.06117714226158552, 0
667, 1240570071, 0.9999562844604251, 0.003359676489567656, -0.008661219292607937, -0.0010606707086714547, -0.171747391120407, -0.023819606423024386, 0.060758087519352924, 0
668, 1240586738, 0.999954691935597, 0.003628338070285439, -0.00873380647792066, -0.0010816021630925543, -0.17115521632827818, -0.02367739055760882, 0.06002308860871831, 0
669, 1240603405, 0.9999541423840405, 0.003710933755500939, -0.00874036193293648, -0.0012442559792275878, -0.16987668241260362, -0.022299252017735798, 0.0606805727384328, 0
670, 1240620072, 0.9999532654657888, 0.0037915134245998378, -0.008805480601285833, -0.001246924872318228, -0.16970155659208824, -0.019546270076389524, 0.0628545755338919, 0
671, 1240636739, 0.9999512087552643, 0.004078524654260424, -0.00891464753980037, -0.0012144154031603629, -0.1695155308804469, -0.018182353046666027, 0.06459917064089167, 0
672, 1240653406, 0.9999489911746631, 0.00423355413993573, -0.009108980187742978, -0.0010576143234281993, -0.16997829427641278, -0.017738817406726757, 0.0671321936916296, 0
673, 1240670073, 0.999946188978956, 0.004224567172979213, -0.009432849656398012, -8.908007761161408E-4, -0.1704640887696608, -0.016262083093967004, 0.07038039890739718, 0
674, 1240686740, 0.9999447148157563, 0.004372710656894208, -0.009535727156740394, -7.187636182531959E-4, -0.16956682949833357, -0.01580448033482356, 0.07078799514057513, 0
675, 1240703407, 0.999945501883445, 0.004733889424763493, -0.009291356659082374, -5.042275408657927E-4, -0.16676401472335783, -0.013390167903502333, 0.06902873841924187, 0
676, 1240720074, 0.9999480346665286, 0.004682176857586776, -0.009051066779498353, -2.88750020414022E-4, -0.16594967031049698, -0.01145691219522446, 0.06979876147633562, 0
677, 1240736741, 0.9999491569863216, 0.004484200962829074, -0.009031563173421353, -7.906145889879924E-5, -0.16495998944686352, -0.009680958436481158, 0.07374787531647842, 0
678, 1240753408, 0.9999474861626226, 0.004772307751094447, -0.00906639364482681, 2.2472662830128054E-4, -0.16331468222050827, -0.009128772168619941, 0.07759133170199962, 0
679, 1240770075, 0.9999444653296449, 0.004921696232858458, -0.00930781681727977, 4.557509167617616E-4, -0.16104508028520992, -0.0077785480136411626, 0.0779543718215698, 0
680, 1240786742, 0.9999452238499562, 0.00441117490051076, -0.009472837891521925, 5.968064501629608E-4, -0.15860351844885912, -0.005165835435535697, 0.07690901075401835, 0
681, 1240803409, 0.9999463186186167, 0.0038360978483453143, -0.009595618914911341, 7.5387798317976E-4, -0.15664386622059318, -0.004917094363188912, 0.07896603567424423, 0
682, 1240820076, 0.9999469768032311, 0.0036609980992076546, -0.009573817917203855, 9.91304940122402E-4, -0.1545333754038984, -0.004008527594166037, 0.08069285717983293, 0
683, 1240836743, 0.9999470348232807, 0.003831096380205852, -0.009461019871698841, 0.0013188448132357008, -0.15220190977689108, -0.004306031648708667, 0.08395174004671846, 0
684, 1240853410, 0.999946824311904, 0.004148567227992561, -0.009303275804928625, 0.0016084146823577075, -0.15047049743711668, -0.005486733500078661, 0.08450322203903987, 0
685, 1240870077, 0.9999469799000189, 0.00421088923562039, -0.009237522109693308, 0.0017245248474240529, -0.14716828760928502, -0.004645154196417414, 0.08432118445129776, 0
686, 1240886744, 0.9999478713190257, 0.004204817966678508, -0.009114681952130778, 0.0018699527608273536, -0.14276589689673866, -0.003835383148771453, 0.08465677898544557, 0
687, 1240903411, 0.999950997478893, 0.0041372608648461776, -0.0087772612148051, 0.0019609689110378363, -0.13800459543257063, -0.0026675245425053346, 0.08470584073571616, 0
688, 1240920078, 0.999954185176017, 0.003934398428864578, -0.008501340909521428, 0.0019685681880309697, -0.1344680025538177, -0.0017626227125553287, 0.08656135775575594, 0
689, 1240936745, 0.9999566247895046, 0.003645238378514923, -0.00835961963715437, 0.0018914376192535611, -0.13325298626197624, -0.001419482630610311, 0.08780296051614846, 0
690, 1240953412, 0.9999587171008857, 0.00330989050615825, -0.008242028400002656, 0.0019177295538195388, -0.13155547724648486, -6.632093184552239E-4, 0.09084370353145158, 0
691, 1240970079, 0.9999591100339578, 0.0033603131740509787, -0.008162887033745072, 0.001963117607709203, -0.12812380295613435, 0.0013816041075978627, 0.09392945533582586, 0
692, 1240986746, 0.9999613882190796, 0.003374111971691199, -0.00786174366976883, 0.0020075920512966916, -0.12487603947651882, 0.0019355323286818988, 0.09487559504573849, 0
693, 1241003413, 0.9999640253871346, 0.003077638760393353, -0.007656709609818013, 0.001962363159503142, -0.12269388549522726, 0.0031862429068441472, 0.09740394559022084, 0
694, 1241020080, 0.9999658114935672, 0.0029024047311893703, -0.007442123184894956, 0.0021369822855552695, -0.12066428092352716, 0.003312964844087993, 0.10034818897118257, 0
695, 1241036747, 0.9999671572005498, 0.0030146779515820878, -0.0072337681289026965, 0.0020661161042621755, -0.11683447791118581, 0.003725205703228448, 0.1034557201513801, 0
696, 1241053414, 0.9999673387094031, 0.002948593093968395, -0.007256716248339124, 0.001991828931216827, -0.11473732128029637, 0.004991115284378313, 0.10548317270739649, 0
697, 1241070081, 0.9999678223788969, 0.0028955536447924125, -0.007189182333451616, 0.0020701771116131283, -0.1122616127517888, 0.005652942892041616, 0.10782843279408433, 0
698, 1241086748, 0.9999685306885536, 0.003057652274835409, -0.007012055502894688, 0.002102254210540458, -0.1096208068399386, 0.005511166028279924, 0.10995189506494646, 0
699, 1241103415, 0.9999714165511745, 0.0026898368806703085, -0.006805429819356391, 0.0019018367875997951, -0.10679183829170633, 0.005850262709363551, 0.10979887326396162, 0
