DeviceTag:,Xsens DOT 2,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.3.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.1.1,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2020-08-03 15:46:12.324 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2020,,,,,,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
90, 348406205, 0.02476102, -0.44023007, 0.21280648, -0.8719517, 0.14626162, -0.02135438, 0.15707111, 0
91, 348422872, 0.025143303, -0.44030422, 0.2128749, -0.8718866, 0.122304305, 0.0033644848, 0.16766357, 0
92, 348439539, 0.024832603, -0.44012138, 0.21317036, -0.87191564, 0.17702952, -0.025479415, 0.17646027, 0
93, 348456206, 0.024504289, -0.43997377, 0.21350096, -0.87191856, 0.20205693, -0.08990151, 0.12004185, 0
94, 348472873, 0.02429975, -0.43992278, 0.21382691, -0.87187004, 0.1859229, -0.08250563, 0.13337898, 0
95, 348489540, 0.024198469, -0.43993866, 0.21405195, -0.87180966, 0.1361861, -0.0022417232, 0.17038345, 0
96, 348506207, 0.024253875, -0.4400113, 0.21403128, -0.8717766, 0.044445887, -0.005207314, 0.21673489, 0
97, 348522874, 0.024229806, -0.44006258, 0.21397205, -0.871766, -0.038072675, -0.026652051, 0.20928478, 0
98, 348539541, 0.024254303, -0.44015008, 0.21398996, -0.87171656, -0.10966335, -0.07304412, 0.15089893, 0
99, 348556208, 0.024867298, -0.4404162, 0.21387677, -0.87159276, -0.14456166, -0.06539359, 0.1202631, 0
100, 348572875, 0.024954781, -0.44055414, 0.21396819, -0.871498, -0.0671286, -0.077907324, 0.13599873, 0
101, 348589542, 0.025143042, -0.44073707, 0.213958, -0.8714026, -0.020113071, -0.12031031, 0.1301632, 0
102, 348606209, 0.025081512, -0.44084528, 0.21407741, -0.87132025, -0.004363937, -0.15513271, 0.07626438, 0
103, 348622876, 0.02502427, -0.44096074, 0.21431187, -0.871206, -0.055764485, -0.16781797, 0.043748856, 0
104, 348639543, 0.025084637, -0.44110137, 0.21451575, -0.8710827, -0.1116311, -0.10911529, 0.083293915, 0
105, 348656210, 0.024951879, -0.4412043, 0.2147374, -0.8709799, -0.1314683, -0.13106121, 0.06315613, 0
106, 348672877, 0.024924418, -0.4413324, 0.2148542, -0.87088686, -0.12754714, -0.1504988, 0.07088947, 0
107, 348689544, 0.024841832, -0.44150603, 0.21503429, -0.87075686, -0.09615702, -0.12705874, 0.089447975, 0
108, 348706211, 0.024603497, -0.4416248, 0.21520391, -0.8706615, -0.075422086, -0.11953836, 0.09033489, 0
109, 348722878, 0.024585731, -0.4416855, 0.215014, -0.8706781, 0.029945815, 0.03653961, 0.26540756, 0
110, 348739545, 0.024727453, -0.44165638, 0.21418624, -0.87089306, 0.07054805, 0.051716894, 0.32854462, 0
