DeviceTag:,Xsens DOT 5,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.3.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.1.1,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Orientation (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2020-08-10 11:49:33.339 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2020,,,,,,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z
196, 350167130, 0.9594889, 0.1289064, 0.077977374, 0.23808347
197, 350183797, 0.95942557, 0.12884013, 0.07813903, 0.23832156
198, 350200464, 0.9595628, 0.1285868, 0.07820422, 0.2378845
199, 350217131, 0.9594575, 0.12819812, 0.07837698, 0.23846099
200, 350233798, 0.9594358, 0.12798332, 0.07854094, 0.23860973
201, 350250465, 0.95942104, 0.12803084, 0.07879363, 0.23856035
202, 350267132, 0.9593601, 0.1281963, 0.07910718, 0.23861293
203, 350283799, 0.9591896, 0.1281965, 0.07951252, 0.23916338
204, 350300466, 0.95923215, 0.12785779, 0.07967756, 0.23911905
205, 350317133, 0.95922095, 0.1273453, 0.07976239, 0.23940848
206, 350333800, 0.9591992, 0.12705639, 0.079842925, 0.23962249
207, 350350467, 0.95916927, 0.12699987, 0.08003428, 0.23970777
208, 350367134, 0.95911956, 0.12712261, 0.08032112, 0.2397456
209, 350383801, 0.9591027, 0.12733272, 0.08063345, 0.23959756
210, 350400468, 0.95897466, 0.12743, 0.08107146, 0.23990963
211, 350417135, 0.95884085, 0.12732042, 0.08155832, 0.24033771
212, 350433802, 0.9587367, 0.12719716, 0.08220298, 0.24059863
213, 350450469, 0.95873773, 0.12743036, 0.0830473, 0.24018106
214, 350467136, 0.95860994, 0.12783726, 0.08424673, 0.24005683
215, 350483803, 0.9585069, 0.12796262, 0.08564822, 0.23990501
216, 350500470, 0.95841914, 0.12741882, 0.087216325, 0.23998009
217, 350517137, 0.95843613, 0.12645648, 0.08894858, 0.23978513
218, 350533804, 0.9585129, 0.12516578, 0.09092536, 0.23941426
219, 350550471, 0.9585623, 0.12357805, 0.093136385, 0.2391915
220, 350567138, 0.958457, 0.1217363, 0.09557085, 0.23959711
221, 350583805, 0.95846665, 0.11950196, 0.09813272, 0.23964803
222, 350600472, 0.95853144, 0.11701835, 0.10091833, 0.23945746
223, 350617139, 0.95858234, 0.11432587, 0.10388653, 0.23928489
224, 350633806, 0.95870775, 0.111514606, 0.10699513, 0.23873848
225, 350650473, 0.95870847, 0.108619854, 0.11039422, 0.23852253
226, 350667140, 0.95872116, 0.10558537, 0.11404191, 0.23811817
227, 350683807, 0.95859164, 0.102449134, 0.11801798, 0.23807126
228, 350700474, 0.9586542, 0.09964115, 0.121985294, 0.23700947
229, 350717141, 0.95847446, 0.09731966, 0.12620504, 0.23649076
230, 350733808, 0.9583277, 0.095302075, 0.13067143, 0.23547938
231, 350750475, 0.95799243, 0.093313485, 0.13555662, 0.23487777
232, 350767142, 0.95752835, 0.09152117, 0.14066955, 0.23446852
233, 350783809, 0.95702493, 0.08987329, 0.1459331, 0.23394419
234, 350800476, 0.95646137, 0.088345505, 0.15144916, 0.23332366
235, 350817143, 0.9558006, 0.08675053, 0.15747342, 0.23264101
236, 350833810, 0.95494497, 0.08570426, 0.16412173, 0.23194624
237, 350850477, 0.9538677, 0.086747855, 0.1715189, 0.23063502
238, 350867144, 0.95265484, 0.089082725, 0.17950782, 0.22867009
239, 350883811, 0.9514006, 0.09054811, 0.18733153, 0.2270355
240, 350900478, 0.9501264, 0.08955707, 0.19439822, 0.22682343
241, 350917145, 0.9491139, 0.08590173, 0.20075491, 0.22693895
242, 350933812, 0.94824755, 0.08056775, 0.20663974, 0.22723486
243, 350950479, 0.9473951, 0.075124994, 0.21260445, 0.2271528
244, 350967146, 0.94640636, 0.069941096, 0.21871786, 0.227125
245, 350983813, 0.9453971, 0.0654463, 0.2247525, 0.22677661
246, 351000480, 0.94423383, 0.062266767, 0.23090652, 0.22633535
247, 351017147, 0.94288296, 0.05980729, 0.23741286, 0.22589856
248, 351033814, 0.9415475, 0.057331394, 0.2438742, 0.22522618
249, 351050481, 0.9401524, 0.054292396, 0.25018913, 0.22488065
250, 351067148, 0.9387341, 0.051132496, 0.25646695, 0.22447379
251, 351083815, 0.93729264, 0.04817014, 0.2629327, 0.22367053
252, 351100482, 0.9356425, 0.045734562, 0.26979282, 0.22292058
253, 351117149, 0.9337564, 0.04491557, 0.27699447, 0.2221612
254, 351133816, 0.931832, 0.045153063, 0.28452778, 0.2206677
255, 351150483, 0.929945, 0.044804588, 0.2920251, 0.218898
256, 351167150, 0.9279365, 0.043384906, 0.2993693, 0.21778387
257, 351183817, 0.9257273, 0.041888274, 0.30674967, 0.21720761
258, 351200484, 0.9234896, 0.040821534, 0.3141754, 0.21632063
259, 351217151, 0.9214326, 0.039513364, 0.3212607, 0.21492395
260, 351233818, 0.9192871, 0.036671296, 0.32812998, 0.21423683
261, 351250485, 0.91697884, 0.033158597, 0.33482614, 0.21434127
262, 351267152, 0.9147203, 0.02978215, 0.34144315, 0.21404758
263, 351283819, 0.9125773, 0.026794553, 0.34807512, 0.21290553
264, 351300486, 0.9103944, 0.023648102, 0.35476163, 0.21158245
265, 351317153, 0.90805775, 0.020562228, 0.3614624, 0.21060279
266, 351333820, 0.9056409, 0.018037636, 0.36829835, 0.2093937
267, 351350487, 0.9031659, 0.015840054, 0.37523744, 0.2079366
268, 351367154, 0.90074503, 0.013590432, 0.38201556, 0.2062473
269, 351383821, 0.8982583, 0.010710014, 0.38860923, 0.20493954
270, 351400488, 0.8956913, 0.0074479333, 0.39505962, 0.20398456
271, 351417155, 0.8929687, 0.0037774865, 0.4016028, 0.20324367
272, 351433822, 0.8901457, -5.0461444E-5, 0.40818334, 0.2025508
273, 351450489, 0.8874605, -0.0035821875, 0.4146138, 0.20123838
274, 351467156, 0.88482076, -0.00757734, 0.42100012, 0.19948392
275, 351483823, 0.882132, -0.012405169, 0.4272009, 0.1979617
276, 351500490, 0.87927485, -0.018111352, 0.43333778, 0.19689168
277, 351517157, 0.8761787, -0.024338644, 0.43958688, 0.19616833
