DeviceTag:;Xsens DOT 2;;;;;;;;;;;
FirmwareVersion:;1.3.0;;;;;;;;;;;
AppVersion:;2020.1.1;;;;;;;;;;;
Measurement Mode:;Inertial Mode - High Fidelity (with mag);;;;;;;;;;;
StartTime:;2020-07-29 17:14:08.108 +0200;;;;;;;;;;;
© Xsens Technologies B. V. 2005-2020;;;;;;;;;;;;
PacketCounter;SampleTimeFine;dQ_W;dQ_X;dQ_Y;dQ_Z;dV[1];dV[2];dV[3];Mag_X;Mag_Y;Mag_Z;Status
32;2308553723; 0.9999999969412303; -2.3109173439811448E-5; 5.745882812623061E-6; 7.45016110346719E-5; -0.16188842916509716; 0.006713605675663266; 0.030427725931146052; 0.500732421875; -0.179931640625; -0.201171875;0
33;2308570390; 0.9999999960199728; 2.0062990241764833E-5; 2.7320928473373654E-5; 8.252937448122168E-5; -0.16219654250417964; 0.006530369109828869; 0.03008281723230514; 0.500732421875; -0.181884765625; -0.19970703125;0
34;2308587057; 0.9999999944102502; 4.989936371180281E-5; 1.5277596853310874E-5; 9.195731662942075E-5; -0.1619398644642743; 0.006722674439687194; 0.03002589780823165; 0.497802734375; -0.180908203125; -0.198486328125;0
35;2308603724; 0.9999999865199497; 1.1280020610257568E-4; 1.1232814895473927E-5; 1.1878567936868258E-4; -0.1622797309636662; 0.006546179985990247; 0.029890936432859158; 0.49853515625; -0.181640625; -0.199951171875;0
36;2308620391; 0.9999999804405735; 1.6804485266172509E-4; -7.508333017162278E-6; 1.0403559528898709E-4; -0.16282861399014373; 0.006310941010797079; 0.0299226706262258; 0.498779296875; -0.18310546875; -0.199951171875;0
37;2308637058; 0.9999999704685648; 2.2030559161234642E-4; -1.4522260729669945E-5; 1.0157469980726087E-4; -0.16270065278942247; 0.006686985517094561; 0.03031968247696546; 0.50048828125; -0.1796875; -0.196533203125;0
38;2308653725; 0.9999999799695081; 1.7788049154765506E-4; -3.488813339583286E-5; 8.486655674316834E-5; -0.16228293428776255; 0.0066137375737083046; 0.03031641980448852; 0.501220703125; -0.184814453125; -0.201171875;0
39;2308670392; 0.999999982684675; 1.6715682631751605E-4; -2.4601188900821167E-5; 7.800016946724055E-5; -0.16237722474165941; 0.006374286673062501; 0.030177655564536297; 0.50341796875; -0.18408203125; -0.203369140625;0
40;2308687059; 0.9999999785089098; 2.0002525609144617E-4; 6.844326421191067E-7; 5.451246132542886E-5; -0.16205167209254168; 0.006248363824566845; 0.030065403077692822; 0.500732421875; -0.183349609375; -0.1982421875;0
41;2308703726; 0.9999999667777199; 2.5044610782329335E-4; 5.423500478570972E-6; 6.0760939895432304E-5; -0.16170529133874156; 0.006189102715769647; 0.03023504745024493; 0.5; -0.181884765625; -0.199462890625;0
42;2308720393; 0.9999999488590439; 3.117178716661173E-4; 2.739085537165759E-5; 6.605769552819885E-5; -0.16174301146136905; 0.0061600851125478764; 0.03026836646428214; 0.498779296875; -0.180908203125; -0.20166015625;0
43;2308737060; 0.9999999283204027; 3.738520282183244E-4; 3.478542795258902E-5; 4.882442482290195E-5; -0.16190252398515864; 0.006803485654240715; 0.030360619972385573; 0.5009765625; -0.18603515625; -0.200439453125;0
44;2308753727; 0.9999999214057429; 3.8971712998123187E-4; 5.113762264595014E-5; 5.190385529474373E-5; -0.1616859831692641; 0.007333005804781169; 0.030485272743401945; 0.4990234375; -0.1845703125; -0.1982421875;0
45;2308770394; 0.9999999376034551; 3.4635148804887383E-4; 5.5039042174664585E-5; 4.24786579612535E-5; -0.16196930545983287; 0.007529398813374333; 0.03074003088433201; 0.4990234375; -0.187255859375; -0.200439453125;0
46;2308787061; 0.9999999511723009; 3.0329715981439187E-4; 6.643386312282265E-5; 3.539449659634153E-5; -0.16151050898301378; 0.007829878710898304; 0.030688442130714786; 0.50244140625; -0.1875; -0.197265625;0
47;2308803728; 0.9999999722381387; 2.1656966475644412E-4; 9.207747447472805E-5; 1.195996000641353E-5; -0.16213998546201874; 0.008086830903896808; 0.031058658378886012; 0.50146484375; -0.18994140625; -0.202880859375;0
48;2308820395; 0.9999999922849774; 8.94611158763492E-5; 8.56272208625917E-5; -9.733081608065408E-6; -0.16229076070534768; 0.00848322467922849; 0.031042166812472717; 0.50146484375; -0.187255859375; -0.19775390625;0
49;2308837062; 0.9999999963010888; -1.746111539630002E-5; 8.339637495778651E-5; -1.174634002720776E-5; -0.16226724528610156; 0.007935617701027; 0.03127007577750218; 0.501220703125; -0.189208984375; -0.201171875;0
50;2308853729; 0.999999991542038; -1.1188734265310529E-4; 6.349738743849019E-5; -1.91109428413494E-5; -0.16216402550222297; 0.007847670136117077; 0.03139565215914157; 0.5029296875; -0.186767578125; -0.198974609375;0
51;2308870396; 0.9999999827304796; -1.7810552138330937E-4; 4.7701602623984394E-5; -2.3281341167469275E-5; -0.16185844927071041; 0.007082353540045418; 0.031360184180781; 0.501953125; -0.18798828125; -0.19775390625;0
52;2308887063; 0.9999999892778924; -1.429027588497056E-4; 2.979931697649069E-5; 1.1619700538367805E-5; -0.16150225374932936; 0.006494416244707979; 0.030991306485444382; 0.501220703125; -0.18701171875; -0.199951171875;0
53;2308903730; 0.9999999966312244; 1.3879869792010613E-5; 4.953951701542128E-5; 6.395886536741947E-5; -0.16183682976317826; 0.00615270603179361; 0.031027865879129233; 0.503662109375; -0.187744140625; -0.198486328125;0
54;2308920397; 0.9999999619353716; 2.5839027290772143E-4; 6.733320508676631E-5; 6.94979255582151E-5; -0.16231217932830128; 0.005789646818572747; 0.03134050586294798; 0.50244140625; -0.187744140625; -0.195068359375;0
55;2308937064; 0.9999999432690767; 3.2682835121050635E-4; 8.067632621733269E-5; -1.1679149420573688E-5; -0.1620033605398034; 0.008878151726757315; 0.030556561217619196; 0.49951171875; -0.1865234375; -0.198974609375;0
56;2308953731; 0.9999999921962252; -9.283687736652557E-5; -9.71513884661865E-6; -8.303300392381585E-5; -0.16300384674139803; 0.010244930287407819; 0.030667216821809576; 0.503662109375; -0.187744140625; -0.198486328125;0
57;2308970398; 0.9999999692691189; -2.3760016739959866E-4; -2.1948098071732092E-5; -6.727705836101495E-5; -0.16162772242541787; 0.006761662311976134; 0.03130413703641087; 0.50439453125; -0.1875; -0.200927734375;0
58;2308987065; 0.9999999890665247; -1.3991700272153462E-4; -9.539913248261119E-6; -4.6895340213293224E-5; -0.16127599226841993; 0.00866867209418428; 0.030968872466059255; 0.5029296875; -0.1875; -0.197265625;0
59;2309003732; 0.9999999414102587; -3.2526369122654053E-4; -3.0149685515920222E-5; 1.0234259447844397E-4; -0.16181825933305613; 0.008893633086956593; 0.030652736412366946; 0.500244140625; -0.187744140625; -0.19775390625;0
60;2309020399; 0.9999998975654129; -4.3334863905436505E-4; -1.0676956412876937E-4; 7.53550316076046E-5; -0.16145749318501632; 0.006984623380286936; 0.030940935080608002; 0.50341796875; -0.183349609375; -0.197021484375;0
61;2309037066; 0.9999999322231043; -3.5787251212557325E-4; -8.639222810565006E-5; 4.1754809075866825E-6; -0.16213998558399295; 0.005504906461527091; 0.030655301400446172; 0.5029296875; -0.185546875; -0.1953125;0
62;2309053733; 0.9999999856244338; -1.5096929225671962E-4; -7.026156906531773E-5; -3.1979944463134125E-5; -0.16184502316999763; 0.006163928414651673; 0.02997204159499539; 0.5009765625; -0.185302734375; -0.197021484375;0
63;2309070400; 0.9999999801831938; -1.8994191295654272E-4; -5.960673214720596E-5; -1.649026562688949E-6; -0.1630699936905639; 0.007331328029353504; 0.03002877761148808; 0.5; -0.1865234375; -0.19580078125;0
64;2309087067; 0.9999999741048147; -1.8812409369250993E-4; -1.2806000595495806E-4; -5.747440754988453E-7; -0.16264098318795203; 0.006159095184666112; 0.02977070624385856; 0.50146484375; -0.185302734375; -0.197265625;0
65;2309103734; 0.9999999874439744; -9.792864605182028E-5; -1.2262052197865164E-4; 2.2050827281128175E-5; -0.1626753504283589; 0.0064271676859554774; 0.02935514129335511; 0.50341796875; -0.185302734375; -0.19580078125;0
66;2309120401; 0.999999992324714; -3.4642077335472754E-5; -1.1636683797516986E-4; 2.468314230791302E-5; -0.16197694172295712; 0.006217295995676435; 0.029521152116460416; 0.502685546875; -0.186279296875; -0.195068359375;0
67;2309137068; 0.9999999915524846; 6.145291176756773E-5; -1.1109702162224318E-4; 2.785717591774484E-5; -0.16162925806695233; 0.0063542127704192125; 0.02983829724634477; 0.50146484375; -0.185302734375; -0.197265625;0
68;2309153735; 0.9999999855319813; 1.422870094006934E-4; -8.651300279953306E-5; 3.472671246529391E-5; -0.16105448472913464; 0.006703970335414894; 0.02986411687915547; 0.50341796875; -0.18798828125; -0.196533203125;0
69;2309170402; 0.9999999829669037; 1.6700646302875155E-4; -6.0160428779697586E-5; 5.055448988022793E-5; -0.16145918283378424; 0.007470456605450745; 0.029629552431089487; 0.501708984375; -0.1884765625; -0.19677734375;0
70;2309187069; 0.9999999865828102; 1.4399895579414457E-4; -5.733427860351616E-5; 5.302320804201344E-5; -0.1618663792698268; 0.008060640975232167; 0.02939638563690692; 0.50341796875; -0.1865234375; -0.1962890625;0
71;2309203736; 0.9999999939799544; 9.112281578935177E-5; -4.0403226117596495E-5; 4.58726797495368E-5; -0.16238378363658862; 0.007921069355554491; 0.029925125059939793; 0.503173828125; -0.1884765625; -0.198486328125;0
72;2309220403; 0.9999999987930981; -1.2219812645319905E-5; -4.612495493589234E-5; 1.1703357577497187E-5; -0.1627018218835852; 0.00807149586818335; 0.03011880073594408; 0.50244140625; -0.18603515625; -0.19580078125;0
73;2309237070; 0.9999999720412863; -2.3266033216320925E-4; -3.622646788518577E-5; -2.1777039574122362E-5; -0.1627649709101712; 0.008262985673336824; 0.030211433812006062; 0.501953125; -0.186279296875; -0.197021484375;0
74;2309253737; 0.9999999191190653; -3.9849084451407113E-4; -2.6098321056178614E-5; -4.780990867925272E-5; -0.1621542916114133; 0.007313895289910992; 0.03002487161914178; 0.500732421875; -0.185791015625; -0.19287109375;0
