DeviceTag:,Xsens DOT 5,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.3.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.1.1,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Orientation (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2020-08-10 12:00:17.523 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2020,,,,,,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z
114, 992973374, 0.9379817, 0.12673345, 0.22915453, 0.22719409
115, 992990041, 0.9373919, 0.12579335, 0.23291993, 0.22632033
116, 993006708, 0.936698, 0.12491331, 0.23671106, 0.22574624
117, 993023375, 0.9359566, 0.12392846, 0.24054855, 0.2253073
118, 993040042, 0.9353146, 0.12251099, 0.24431089, 0.22469988
119, 993056709, 0.93470496, 0.12090526, 0.24787092, 0.22420724
120, 993073376, 0.93400997, 0.119145185, 0.25136724, 0.22415362
121, 993090043, 0.9333428, 0.11681703, 0.25477555, 0.22430906
122, 993106710, 0.9327587, 0.11451794, 0.25805214, 0.2241786
123, 993123377, 0.93216383, 0.112535246, 0.26128823, 0.22390865
124, 993140044, 0.9315081, 0.11062904, 0.2645379, 0.22377132
125, 993156711, 0.93091315, 0.10854587, 0.26758647, 0.22364323
126, 993173378, 0.93038, 0.10649876, 0.27044624, 0.22340557
127, 993190045, 0.9298537, 0.104310006, 0.27330354, 0.22315273
128, 993206712, 0.92933077, 0.10213868, 0.27609885, 0.22289385
129, 993223379, 0.92877746, 0.10016889, 0.27888268, 0.22262822
130, 993240046, 0.9282047, 0.09820716, 0.28168598, 0.2223613
131, 993256713, 0.9276137, 0.09617366, 0.2845233, 0.22210376
132, 993273380, 0.92703193, 0.09432073, 0.2873809, 0.22164786
133, 993290047, 0.92640215, 0.09259531, 0.2903725, 0.22110891
134, 993306714, 0.92567044, 0.09103269, 0.29347396, 0.22072716
135, 993323381, 0.92489207, 0.08927201, 0.29667455, 0.22043046
136, 993340048, 0.9241279, 0.08713789, 0.2999185, 0.22009952
137, 993356715, 0.92334425, 0.08486571, 0.30320328, 0.21977499
138, 993373382, 0.92253774, 0.08231584, 0.30651543, 0.21953766
139, 993390049, 0.9217466, 0.07927637, 0.30974534, 0.21944618
140, 993406716, 0.9209264, 0.07629095, 0.31305748, 0.21924733
141, 993423383, 0.92003274, 0.073638916, 0.31657287, 0.21885803
142, 993440050, 0.9190257, 0.07130081, 0.32021236, 0.21856843
143, 993456717, 0.91800237, 0.06904554, 0.32379714, 0.21831147
144, 993473384, 0.9170144, 0.066548124, 0.32726842, 0.21806295
145, 993490051, 0.9160241, 0.06397153, 0.33069625, 0.21782465
146, 993506718, 0.91501284, 0.061511017, 0.33408958, 0.21760532
147, 993523385, 0.91400373, 0.059126567, 0.33746117, 0.21730487
148, 993540052, 0.9130192, 0.056692142, 0.3408023, 0.21687745
149, 993556719, 0.91203845, 0.05406293, 0.3441643, 0.21636611
150, 993573386, 0.91106087, 0.051462267, 0.34749556, 0.21579295
151, 993590053, 0.9100033, 0.049291603, 0.35104027, 0.21502353
152, 993606720, 0.9088507, 0.04745317, 0.3548666, 0.2140286
153, 993623387, 0.907616, 0.045989554, 0.35875568, 0.21310271
154, 993640054, 0.9062648, 0.044752937, 0.36277893, 0.21230383
155, 993656721, 0.9048808, 0.043194667, 0.36678752, 0.21164079
156, 993673388, 0.9035426, 0.041289125, 0.3705114, 0.2112522
157, 993690055, 0.9021756, 0.039340552, 0.37418514, 0.21099116
158, 993706722, 0.90077853, 0.03685286, 0.37781098, 0.21094738
159, 993723389, 0.89940333, 0.033607494, 0.38127473, 0.21112533
160, 993740056, 0.8980203, 0.029969325, 0.38468444, 0.21137477
161, 993756723, 0.89669126, 0.026385542, 0.38803637, 0.21136881
162, 993773390, 0.8952969, 0.022860106, 0.39157647, 0.21116108
163, 993790057, 0.89382154, 0.019735688, 0.39535555, 0.2106837
164, 993806724, 0.8922197, 0.016584618, 0.3995178, 0.20989168
165, 993823391, 0.8905116, 0.013416495, 0.4038424, 0.20909439
166, 993840058, 0.8887877, 0.010702936, 0.4082013, 0.20811932
167, 993856725, 0.88703626, 0.008358584, 0.4126129, 0.20699668
168, 993873392, 0.8852012, 0.006060161, 0.41691938, 0.20630206
169, 993890059, 0.88324094, 0.003078284, 0.421104, 0.2062705
170, 993906726, 0.8813345, -8.1882026E-4, 0.4249371, 0.20658576
171, 993923393, 0.879521, -0.0053942334, 0.42851868, 0.20684667
172, 993940060, 0.87766427, -0.010057142, 0.432104, 0.20710073
173, 993956727, 0.87570685, -0.014347132, 0.4358492, 0.20728582
174, 993973394, 0.8736868, -0.018017855, 0.43984, 0.20709313
175, 993990061, 0.8716935, -0.021222316, 0.44396654, 0.2063829
176, 994006728, 0.8696466, -0.024664445, 0.44820845, 0.20546447
177, 994023395, 0.86749154, -0.028516779, 0.45252442, 0.20461375
178, 994040062, 0.86518836, -0.032069027, 0.45695838, 0.20398453
179, 994056729, 0.8626779, -0.034902137, 0.46172792, 0.20341088
180, 994073396, 0.86018664, -0.036959887, 0.46657062, 0.20254615
181, 994090063, 0.8576957, -0.03926182, 0.4713933, 0.20150697
182, 994106730, 0.85498834, -0.04275203, 0.47617978, 0.20104751
183, 994123397, 0.85207146, -0.0469759, 0.48091567, 0.20121531
184, 994140064, 0.8487904, -0.05161697, 0.48590785, 0.20195065
185, 994156731, 0.84524167, -0.056082975, 0.49121186, 0.20281109
186, 994173398, 0.8418862, -0.059986956, 0.49641475, 0.20298186
187, 994190065, 0.8384201, -0.065459445, 0.50126463, 0.20371804
188, 994206732, 0.8344265, -0.07337392, 0.50573057, 0.20636192
189, 994223399, 0.82994986, -0.08217569, 0.510286, 0.20985365
190, 994240066, 0.82557994, -0.089563705, 0.5150897, 0.21231729
191, 994256733, 0.8214605, -0.094863355, 0.5204358, 0.21295555
192, 994273400, 0.81742203, -0.09883153, 0.52613723, 0.21268198
193, 994290067, 0.81323993, -0.10266328, 0.53198916, 0.2123412
194, 994306734, 0.8090896, -0.106821805, 0.5376021, 0.21200767
195, 994323401, 0.80504507, -0.11129555, 0.5429991, 0.21134803
196, 994340068, 0.8010481, -0.1160062, 0.548177, 0.21063383
197, 994356735, 0.79699296, -0.120792955, 0.55312824, 0.21038258
198, 994373402, 0.79276884, -0.1258743, 0.55797964, 0.2105513
199, 994390069, 0.78870624, -0.13130745, 0.56233263, 0.21090971
200, 994406736, 0.7850475, -0.13636181, 0.5663405, 0.21062896
201, 994423403, 0.781673, -0.1403928, 0.5704035, 0.20956458
