DeviceTag:,Xsens DOT 5,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.3.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.1.1,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Complete (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2020-08-04 10:32:16.198 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2020,,,,,,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
235, 245774258, 0.5500131, 0.028845815, 0.8293101, 0.09433112, -0.07601586, 0.0032618362, -0.036512375
236, 245790925, 0.54937285, 0.02704717, 0.8296583, 0.095526576, 0.20309281, 0.015232296, -0.23473549
237, 245807592, 0.5490053, 0.024795804, 0.8298148, 0.09688136, 0.22470517, 0.08640075, -0.2281475
238, 245824259, 0.54878783, 0.02207183, 0.82981986, 0.098711014, -0.22359788, 0.12999016, -0.12743759
239, 245840926, 0.54782, 0.018904977, 0.83015233, 0.10189762, -0.5473895, 0.09025975, 0.0034761429
240, 245857593, 0.54612976, 0.015434799, 0.83086574, 0.105670676, -0.32997128, -0.07620451, -0.11515713
241, 245874260, 0.54436886, 0.012097819, 0.83165175, 0.10895782, -0.011606581, -0.06409431, -0.17146969
242, 245890927, 0.54276854, 0.009515396, 0.83242774, 0.11124624, 0.288865, 0.033648178, -0.0657444
243, 245907594, 0.54152495, 0.008206593, 0.83305734, 0.11268896, 0.55554366, 0.012992791, -0.087210655
244, 245924261, 0.5408917, 0.0079989, 0.8333672, 0.11345212, 0.7147006, -0.14645287, 0.08351421
245, 245940928, 0.5411393, 0.008019598, 0.83314925, 0.11387034, 0.5285692, -0.3205584, 0.12078476
246, 245957595, 0.541791, 0.00770189, 0.8326778, 0.11424025, 0.17963378, -0.24808106, 0.19504833
247, 245974262, 0.542185, 0.007236168, 0.8323218, 0.11499331, 0.06328322, -0.15618081, 0.19563293
248, 245990929, 0.54202807, 0.007259732, 0.83230966, 0.115816996, 0.29467458, -0.17078544, 0.08202934
249, 246007596, 0.54183507, 0.0078734895, 0.8324104, 0.115956314, 0.6198707, -0.20400773, -0.16789913
250, 246024263, 0.5419696, 0.00879417, 0.8323726, 0.11553301, 0.81688887, -0.22100101, -0.27198792
251, 246040930, 0.54235375, 0.009748274, 0.8322032, 0.11487247, 0.81993, -0.2591553, -0.35474396
252, 246057597, 0.54298234, 0.010739655, 0.8319107, 0.113928944, 0.7748613, -0.32948717, -0.37640667
253, 246074264, 0.54380226, 0.011807694, 0.83148587, 0.11300937, 0.5932159, -0.47194603, -0.2559414
254, 246090931, 0.5446135, 0.012460927, 0.830972, 0.11281297, 0.34068605, -0.6060435, 0.028605461
255, 246107598, 0.5451043, 0.01230207, 0.8306174, 0.11306953, 0.31867763, -0.48658457, 0.12113762
256, 246124265, 0.545191, 0.012642269, 0.83061475, 0.11263312, 0.6653292, -0.027420167, -0.039423943
257, 246140932, 0.5452367, 0.013967585, 0.83078974, 0.11095251, 1.4894332, 0.46172825, 0.057613373
258, 246157599, 0.5457723, 0.017314184, 0.8306848, 0.108607754, 2.204422, 1.103451, 0.17354679
259, 246174266, 0.54713345, 0.023424208, 0.8299333, 0.10633612, 2.8403723, 1.4877687, 0.44009686
260, 246190933, 0.5495975, 0.03289815, 0.8280766, 0.10559253, 3.5444927, 1.1344986, 0.34581566
261, 246207600, 0.55345917, 0.041306645, 0.82549703, 0.1026229, 4.2312856, -0.16271079, 0.7722273
262, 246224267, 0.5592563, 0.04945398, 0.82156014, 0.099124976, 4.004179, -0.23178625, 0.37463665
263, 246240934, 0.5674897, 0.056190643, 0.815974, 0.094787896, 3.2982252, -0.637515, 0.61464405
264, 246257601, 0.5762827, 0.060338967, 0.80987275, 0.091453075, 2.562624, -0.8578118, 0.9462538
265, 246274268, 0.5841163, 0.06049875, 0.80438215, 0.09009879, 1.8619648, -0.6668811, 1.1487331
266, 246290935, 0.59023166, 0.056714695, 0.800109, 0.09075135, 1.6701925, -0.19003096, 1.497817
267, 246307602, 0.5950316, 0.050736696, 0.7967004, 0.09290644, 2.0961657, 0.21927509, 1.3710327
268, 246324269, 0.5996591, 0.04474815, 0.7933047, 0.09525881, 2.7212822, 0.24698846, 1.1797323
269, 246340936, 0.60513234, 0.039814603, 0.7892148, 0.096797876, 2.9251592, 0.091023, 1.000309
270, 246357603, 0.61193836, 0.035871778, 0.78405327, 0.09749535, 2.8430123, -0.09811009, 0.9836092
271, 246374270, 0.61986685, 0.032165326, 0.77792615, 0.09778415, 2.4526608, -0.053642552, 1.2723656
272, 246390937, 0.62816626, 0.028300783, 0.771333, 0.098243155, 2.0391977, 0.03170959, 1.6522198
273, 246407604, 0.63623697, 0.024450501, 0.7646903, 0.09926727, 1.6242074, -0.0029273492, 1.7090359
274, 246424271, 0.64435905, 0.02051344, 0.75779426, 0.10064156, 1.2385, -0.075907834, 1.6807709
275, 246440938, 0.6528105, 0.016406586, 0.75041085, 0.10223955, 0.8806151, -0.0030570845, 1.9968262
276, 246457605, 0.6613199, 0.012434024, 0.7427652, 0.10393069, 0.71847343, 0.0027500056, 2.0917006
277, 246474272, 0.6699836, 0.008687282, 0.73476624, 0.10566552, 0.6320079, 0.016970836, 1.9793234
278, 246490939, 0.67896044, 0.004978012, 0.7262549, 0.10743357, 0.36586747, -0.04021973, 1.8087711
279, 246507606, 0.68807954, 0.0012516105, 0.7174269, 0.10882975, 0.17116399, -0.032116447, 1.9349136
280, 246524273, 0.6971629, -0.0022785785, 0.7084768, 0.10963325, 0.14877023, 0.0034414963, 1.8266182
281, 246540940, 0.7064967, -0.0059204455, 0.69910806, 0.10988839, 0.095319785, -0.06108056, 1.4997845
282, 246557607, 0.7159117, -0.01017276, 0.68935466, 0.11025971, -0.31546843, 0.3233743, 1.6000853
283, 246574274, 0.7251503, -0.014254558, 0.6793948, 0.111251056, -0.36546424, 0.6150098, 1.5547314
284, 246590941, 0.7342576, -0.017421499, 0.6693143, 0.1121645, -0.36184826, 0.5131871, 1.4469872
285, 246607608, 0.74299294, -0.01988697, 0.6594063, 0.112913184, -0.6540919, 0.49827582, 1.3796062
286, 246624275, 0.7512788, -0.02237899, 0.6497099, 0.113826916, -0.85411096, 0.37209943, 1.5013962
287, 246640942, 0.759359, -0.025580574, 0.6398958, 0.115121365, -0.65913075, 0.14094977, 1.4838495
288, 246657609, 0.7676091, -0.029054733, 0.62959725, 0.116358444, -0.63729, -0.05410613, 1.5711622
289, 246674276, 0.7755826, -0.032334086, 0.6194073, 0.11730667, -0.73721635, -0.14176388, 1.5990906
290, 246690943, 0.783235, -0.035913683, 0.6093475, 0.118105784, -0.8004151, -0.1378132, 1.5127926
291, 246707610, 0.7907791, -0.040103246, 0.59905106, 0.11915575, -1.0414407, -0.021708556, 1.2423248
292, 246724277, 0.79821134, -0.043863177, 0.58862704, 0.120220736, -1.2255234, -0.0994964, 1.2061796
293, 246740944, 0.8056879, -0.045987096, 0.57811385, 0.12056972, -1.2503852, -0.21489963, 1.1438465
294, 246757611, 0.8131906, -0.046442684, 0.5676015, 0.119970106, -1.278849, -0.30788207, 0.89918613
295, 246774278, 0.82057273, -0.04600141, 0.5571518, 0.11885502, -1.5020982, -0.28000873, 0.5719347
296, 246790945, 0.8274451, -0.045154773, 0.5471913, 0.11780335, -1.8344378, -0.23977031, 0.39759636
297, 246807612, 0.8336799, -0.04429771, 0.5378345, 0.11725913, -1.8385715, -0.15000127, 0.59288883
298, 246824279, 0.8396665, -0.044163037, 0.52844477, 0.11728715, -1.3421125, -0.29469523, 0.55360794
299, 246840946, 0.8458337, -0.04562226, 0.5183345, 0.11753063, -1.0712533, -0.34373248, 0.45763683
300, 246857613, 0.85231876, -0.048494108, 0.50720394, 0.11809175, -1.1796875, -0.27275994, 0.2535801
301, 246874280, 0.85900956, -0.051193103, 0.4954656, 0.11830369, -1.4441167, -0.23326088, 0.22627926
302, 246890947, 0.8654747, -0.052412987, 0.4840452, 0.11792686, -1.763595, -0.20985076, 0.09002876
303, 246907614, 0.8712786, -0.052810833, 0.47357294, 0.11753092, -1.8457743, -0.1093916, -0.10069656
304, 246924281, 0.8764514, -0.05385376, 0.4637274, 0.11785528, -1.8079431, 0.02406958, -0.49377632
305, 246940948, 0.8813572, -0.055633042, 0.4538316, 0.118959375, -1.7127655, 0.033817567, -0.49649715
306, 246957615, 0.8861577, -0.056194898, 0.44401437, 0.12007512, -1.2918061, -0.17402436, 0.23524189
307, 246974282, 0.89108866, -0.05507988, 0.43401602, 0.120654345, -0.8212782, -0.30277857, 0.42990303
308, 246990949, 0.89614683, -0.053877138, 0.42357424, 0.120843895, -0.76579875, -0.30198243, 0.32099533
309, 247007616, 0.90095747, -0.054731607, 0.41294697, 0.12146976, -1.2226899, -0.07567721, 0.019572258
310, 247024283, 0.9052352, -0.05674657, 0.4027563, 0.12294974, -1.5780998, -0.1114877, -0.090592384
311, 247040950, 0.90898633, -0.057678513, 0.39358416, 0.124534845, -1.4205275, -0.35832047, -0.18300343
312, 247057617, 0.91252244, -0.057005152, 0.3850569, 0.12563705, -1.0606583, -0.44139835, -0.2524767
313, 247074284, 0.91628534, -0.056589015, 0.3758183, 0.12641019, -0.8792566, -0.4517005, -0.2604723
314, 247090951, 0.92026365, -0.057481717, 0.3656848, 0.1268278, -0.99649763, -0.5225748, -0.077545166
315, 247107618, 0.9239771, -0.059365295, 0.35576195, 0.12718415, -1.1664495, -0.36738098, -0.096116066
316, 247124285, 0.9273429, -0.061592657, 0.3463788, 0.12752897, -1.1341773, -0.38507968, -0.20274544
317, 247140952, 0.93036735, -0.064073734, 0.33753544, 0.12798853, -1.1560137, -0.33286238, -0.45211887
318, 247157619, 0.93323445, -0.067048155, 0.3287843, 0.12837054, -1.1705984, -0.19198349, -0.66404724
319, 247174286, 0.93592626, -0.069996715, 0.32011327, 0.1291128, -1.1102166, -0.09111159, -0.6694584
320, 247190953, 0.9385184, -0.07152177, 0.3116426, 0.13018051, -0.91853744, -0.1294415, -0.6263275
321, 247207620, 0.9410519, -0.0704808, 0.30372292, 0.1311728, -0.91684073, -0.3577507, -0.34157085
322, 247224287, 0.94360965, -0.068012826, 0.29599586, 0.13176468, -1.0026145, -0.44979042, -0.323287
323, 247240954, 0.9460502, -0.06634045, 0.28834972, 0.1320701, -1.0872298, -0.4511466, -0.75447273
324, 247257621, 0.9482697, -0.06647856, 0.28093553, 0.13206221, -1.0864837, -0.53257936, -1.1581345
325, 247274288, 0.9502795, -0.06804032, 0.27402052, 0.13134848, -0.99327904, -0.5460019, -1.4990559
326, 247290955, 0.9520718, -0.07083954, 0.26770204, 0.12991026, -0.9423022, -0.04091824, -1.8581791
327, 247307622, 0.95343345, -0.074468955, 0.26236352, 0.12878118, -1.0110989, 0.5244072, -1.7568045
328, 247324289, 0.9544083, -0.07833134, 0.2577685, 0.12854826, -0.7831248, 0.7900902, -1.5687637
329, 247340956, 0.9553719, -0.08091857, 0.25317875, 0.12890837, -0.55120957, 0.8676057, -1.0422583
330, 247357623, 0.95651495, -0.080691606, 0.24831408, 0.13003218, -0.26755595, 0.6842564, -0.56715775
331, 247374290, 0.958079, -0.077874705, 0.24234152, 0.13149457, -0.104827575, 0.3471762, -0.45678997
332, 247390957, 0.9599462, -0.0745489, 0.23520641, 0.13275445, -0.15266135, -0.0019315431, -0.88681126
333, 247407624, 0.96168727, -0.07283329, 0.22791825, 0.1338144, -0.31103382, -0.049046732, -1.481082
334, 247424291, 0.96314883, -0.072809145, 0.22117803, 0.13462447, -0.3695989, -0.03728168, -1.6803303
335, 247440958, 0.96424055, -0.07323605, 0.21579556, 0.13531068, -0.5858358, -0.086334564, -1.4130678
336, 247457625, 0.965045, -0.073730305, 0.21153894, 0.13602765, -0.34929296, -0.109771624, -1.2051935
337, 247474292, 0.96579164, -0.0747727, 0.20728733, 0.13670306, 0.09640729, -0.01276326, -1.1853771
338, 247490959, 0.96655756, -0.0760316, 0.20281482, 0.13730302, 0.03680532, 0.16929509, -0.98520374
339, 247507626, 0.9673535, -0.076569155, 0.19822672, 0.13809651, -0.08486631, 0.19117342, -0.7809429
340, 247524293, 0.9682161, -0.07631632, 0.19351949, 0.13886607, -0.15358223, 0.013792761, -0.9862032
341, 247540960, 0.96903217, -0.07640825, 0.18903407, 0.13930106, 0.03039385, 0.01766747, -1.5631943
342, 247557627, 0.96961635, -0.07743905, 0.18514076, 0.13989383, -0.21463166, 0.22346102, -1.5931625
343, 247574294, 0.9700143, -0.07815548, 0.18205553, 0.14078355, -0.2298586, 0.23353139, -1.0347767
344, 247590961, 0.97040457, -0.07833839, 0.17914091, 0.14172825, -0.046731755, 0.09103085, -0.57611275
345, 247607628, 0.9708556, -0.079041526, 0.17570235, 0.14255083, 0.18260404, -0.048524216, -0.63483906
346, 247624295, 0.9712637, -0.08076403, 0.1719398, 0.14339064, 0.13599266, -0.18341188, -0.9214382
347, 247640962, 0.9716304, -0.0821425, 0.16841531, 0.14430417, -0.10815099, -0.31640476, -0.96835613
348, 247657629, 0.97198725, -0.082026444, 0.16559054, 0.1452327, -0.06554495, -0.49658957, -0.9827604
349, 247674296, 0.9723024, -0.08118935, 0.16341922, 0.14605011, 0.14124644, -0.63139576, -1.0812187
350, 247690963, 0.97262794, -0.080952115, 0.16135494, 0.14630957, 0.22120373, -0.45688903, -0.958745
351, 247707630, 0.97287244, -0.08166228, 0.15937935, 0.14645493, 0.13957077, -0.13854685, -0.5366154
352, 247724297, 0.97308606, -0.08249898, 0.15734106, 0.14676946, -0.04017176, -0.0018004527, -0.009137154
353, 247740964, 0.9733111, -0.082498886, 0.15532559, 0.14742257, 0.074641705, -0.16801922, 0.168293
354, 247757631, 0.9736688, -0.082215026, 0.15292749, 0.14772603, 0.25649196, -0.35554257, -0.29865646
355, 247774298, 0.97406095, -0.08259336, 0.15032735, 0.14759943, 0.17801768, -0.3035439, -0.7770796
356, 247790965, 0.97450626, -0.083380505, 0.14767803, 0.14688985, 0.06410832, -0.18377514, -0.80576897
357, 247807632, 0.9748901, -0.084351525, 0.14555387, 0.14590438, -0.00794041, 0.0077504236, -0.59123135
358, 247824299, 0.97514635, -0.085726224, 0.14381176, 0.14511718, 0.026656266, 0.18488276, -0.40231895
359, 247840966, 0.9752611, -0.08737339, 0.1425547, 0.14460362, 0.056649134, 0.16896266, -0.42023563
360, 247857633, 0.97532, -0.088630445, 0.14165322, 0.14432602, 0.18203253, 0.17558329, -0.49243736
361, 247874300, 0.97542197, -0.08888712, 0.14068192, 0.14442894, 0.12952732, 0.09316221, -0.276515
362, 247890967, 0.97562486, -0.08831456, 0.13945651, 0.14459811, 0.13846157, -0.26665106, -0.21825504
363, 247907634, 0.97588927, -0.08794881, 0.13804069, 0.14439513, 0.22383168, -0.45042565, -0.46582317
364, 247924301, 0.9761033, -0.0882179, 0.13697603, 0.14379677, 0.0672945, -0.399259, -0.54354286
365, 247940968, 0.9762972, -0.088604756, 0.13633054, 0.14285342, 9.5920585E-4, -0.33300793, -0.3383274
366, 247957635, 0.976586, -0.08913643, 0.13539907, 0.14142819, 0.35812387, -0.06865983, -0.29034328
367, 247974302, 0.97688514, -0.090181366, 0.13394402, 0.14007793, 0.28071126, 0.40600553, -0.5095873
368, 247990969, 0.9771045, -0.09070281, 0.13280839, 0.13929102, -0.14563411, 0.38212338, -0.3097515
369, 248007636, 0.9772835, -0.09011511, 0.13239624, 0.13880806, 0.0749734, 0.30650264, -0.14071369
370, 248024303, 0.9774835, -0.08961392, 0.13175988, 0.13832867, 0.18688455, 0.32634497, -0.31169605
371, 248040970, 0.97759956, -0.089825116, 0.13121353, 0.1378908, 0.11381481, 0.35126045, -0.5417242
372, 248057637, 0.9776557, -0.09012934, 0.13087468, 0.13761555, 0.2125862, 0.30080816, -0.5397053
373, 248074304, 0.9777305, -0.09003926, 0.13050959, 0.13749032, 0.09941432, 0.35304224, -0.41498756
374, 248090971, 0.9777633, -0.08984622, 0.13019031, 0.13768563, 0.056526426, 0.29276067, -0.30191612
375, 248107638, 0.977763, -0.09008757, 0.12992655, 0.13777894, 0.18036243, 0.19800337, -0.44333172
376, 248124305, 0.9777146, -0.09061912, 0.12988146, 0.13781604, 0.12981912, 0.14721285, -0.37212372
377, 248140972, 0.9776835, -0.09099667, 0.1299089, 0.13776176, 0.087619424, 0.15335046, -0.13364315
378, 248157639, 0.9776864, -0.0916983, 0.12945993, 0.1376982, 0.24127308, 0.14829515, -0.1165638
379, 248174306, 0.9777053, -0.092439935, 0.12863521, 0.13784224, 0.059969757, 0.022954892, -0.17499828
380, 248190973, 0.977739, -0.09240735, 0.12814121, 0.13808413, 0.0083025005, -0.06368862, -0.16439915
381, 248207640, 0.9777715, -0.09190716, 0.1281258, 0.13820218, -0.035340752, -0.07550134, -0.15219593
382, 248224307, 0.97774935, -0.09213193, 0.12812434, 0.13821092, 0.35801065, -0.050474368, -0.4565792
383, 248240974, 0.9777428, -0.09289147, 0.12767172, 0.13816778, 0.35499954, -0.051808625, -0.7097893
384, 248257641, 0.9777902, -0.09287895, 0.12716226, 0.13831058, 0.036479216, 0.020836158, -0.8650837
385, 248274308, 0.97788346, -0.0916739, 0.12713216, 0.13848245, 0.22642589, -0.08996949, -1.0260696
386, 248290975, 0.9778801, -0.090731695, 0.12783065, 0.1384837, 0.46630266, 0.077501774, -1.3493471
387, 248307642, 0.9777219, -0.09023856, 0.12905143, 0.13879015, 0.3065426, 0.352754, -1.3574619
388, 248324309, 0.97752094, -0.08813555, 0.13093254, 0.13979189, 0.031295277, 0.478308, -0.8304682
389, 248340976, 0.9773752, -0.0834118, 0.13324521, 0.14151432, 0.06314655, 0.10115129, -0.092430115
390, 248357643, 0.97728646, -0.078615144, 0.13520554, 0.14300498, 0.3503663, -0.27120912, -0.08373737
391, 248374310, 0.97718126, -0.076864205, 0.13639131, 0.14354874, 0.6254423, -0.3432754, -0.39826488
392, 248390977, 0.977, -0.07726884, 0.1373603, 0.14364083, 0.28850964, -0.14427449, -0.5257416
393, 248407644, 0.97675914, -0.07703184, 0.13895482, 0.14387244, 0.07633604, -0.12114363, -0.25490665
394, 248424311, 0.9765868, -0.07529928, 0.14075837, 0.14420678, 0.20363438, -0.24998963, -0.27908897
395, 248440978, 0.9764137, -0.07374905, 0.14256659, 0.14440319, 0.49436986, -0.25011194, -0.73730564
396, 248457645, 0.9762094, -0.072758764, 0.14428611, 0.14457911, 0.2929743, -0.15674204, -0.7830982
397, 248474312, 0.97593534, -0.07147627, 0.14653888, 0.14480352, 0.14908057, -0.29106304, -0.52749825
398, 248490979, 0.97569376, -0.07025195, 0.14882945, 0.1446935, 0.21986556, -0.46508625, -0.44565105
399, 248507646, 0.9754312, -0.070185654, 0.15109904, 0.14414369, 0.35893175, -0.37503105, -0.75249577
400, 248524313, 0.9750943, -0.07090337, 0.15351681, 0.14351518, 0.2207966, -0.19169544, -0.90157795
401, 248540980, 0.97468907, -0.07089179, 0.15645403, 0.14310032, 0.056881588, -0.23227936, -0.8782215
402, 248557647, 0.97431445, -0.06981944, 0.1596727, 0.14262371, 0.07017603, -0.36114648, -0.9065466
403, 248574314, 0.97390616, -0.06891623, 0.16311641, 0.14195363, 0.41400596, -0.30950615, -1.1751757
404, 248590981, 0.9734599, -0.067969345, 0.16664788, 0.14136691, 0.14199811, -0.049659047, -1.048482
405, 248607648, 0.97300065, -0.06545669, 0.17050251, 0.14111738, -0.005621798, 0.011114294, -0.67388153
406, 248624315, 0.97264, -0.061855562, 0.17416824, 0.14075162, 0.11622406, -0.14651799, -0.47337532
407, 248640982, 0.9723481, -0.0593685, 0.17734303, 0.13987242, 0.1466901, -0.17241623, -0.90618134
408, 248657649, 0.9719597, -0.0592476, 0.1805793, 0.13847454, 0.1574755, 0.034658644, -1.4867611
409, 248674316, 0.9714304, -0.060284045, 0.18420768, 0.13695438, 0.033933178, 0.36105287, -1.692069
410, 248690983, 0.9707561, -0.060488787, 0.188553, 0.13572548, -0.16757716, 0.46834034, -1.5966959
411, 248707650, 0.9699887, -0.0593163, 0.19327897, 0.13508125, -0.10353288, 0.37611133, -1.5669451
412, 248724317, 0.96918595, -0.057868626, 0.1977726, 0.13496722, -0.09566411, -0.01617038, -1.9499865
413, 248740984, 0.968251, -0.055649865, 0.2025751, 0.13548666, -0.52887577, -0.22189917, -2.152104
414, 248757651, 0.9668925, -0.050121266, 0.20979059, 0.13636415, -0.6275539, -0.4218977, -1.4941149
415, 248774318, 0.96532136, -0.042806845, 0.21831569, 0.13660322, -0.32059446, -0.55951256, -0.5832348
416, 248790985, 0.96371996, -0.03860675, 0.22646277, 0.13589679, 0.06335743, -0.45809424, -0.10143852
417, 248807652, 0.96235865, -0.038885135, 0.23284097, 0.13468118, -0.13352329, -0.36670968, 0.3569708
418, 248824319, 0.96104115, -0.039631296, 0.2388484, 0.13334441, -0.4098244, -0.004977047, 0.55792904
419, 248840986, 0.95973563, -0.038114566, 0.2449719, 0.1320746, -0.2946728, 0.15702124, 0.54158115
420, 248857653, 0.9584766, -0.035885293, 0.25095505, 0.13060057, -0.19938406, 0.221226, 0.14143467
421, 248874320, 0.9572136, -0.035676498, 0.25645736, 0.12922479, -0.1923159, 0.34604263, -0.49822998
422, 248890987, 0.9557863, -0.036390927, 0.26222727, 0.12800533, -0.52925295, 0.37843543, -0.5193291
423, 248907654, 0.9541329, -0.03617707, 0.2686748, 0.12702714, -0.350507, 0.33138376, -0.3637352
424, 248924321, 0.9523921, -0.034680296, 0.27531913, 0.12627849, -0.16944383, 0.12194712, -0.3535328
425, 248940988, 0.9507206, -0.03321174, 0.28138044, 0.12590683, -0.08821051, -0.09889677, -0.717103
426, 248957655, 0.94965297, -0.030889003, 0.28532216, 0.12568483, -0.7732815, -0.7052558, -0.9876194
427, 248974322, 0.9487078, -0.025306571, 0.28918245, 0.12524727, -1.2703607, -0.6747379, -1.632947
428, 248990989, 0.94741887, -0.016108315, 0.29449475, 0.12414048, -1.141339, -0.42227647, -1.704032
429, 249007656, 0.9453705, -0.0062575764, 0.30203316, 0.12252157, -1.1258686, -0.0034370564, -1.2945957
430, 249024323, 0.94275403, 1.7776716E-4, 0.3106378, 0.12132283, -0.7743696, 0.28294164, -0.4472065
431, 249040990, 0.94023293, 0.0019191146, 0.31850716, 0.12046432, -0.6774233, 0.04820949, 0.5901327
432, 249057657, 0.93790853, 0.0016625269, 0.32579577, 0.11908845, -0.37709093, 0.18931633, 0.86747074
433, 249074324, 0.9355569, 0.001996806, 0.33287513, 0.11799808, -0.068798855, 0.4542555, 0.8851013
434, 249090991, 0.9332435, 0.0049967053, 0.33963093, 0.11697199, -0.06746157, 0.43194422, 1.0816259
435, 249107658, 0.93097764, 0.00987472, 0.346062, 0.115863, -0.19443883, 0.18406099, 0.9232435
436, 249124325, 0.9288683, 0.013990372, 0.35201603, 0.11442407, -0.42198554, -0.14965245, 0.73990154
437, 249140992, 0.9266235, 0.014983636, 0.3583388, 0.112862706, -0.49085167, -0.089168325, 0.630496
438, 249157659, 0.9242443, 0.012173414, 0.36486337, 0.11179941, -0.29067814, -0.024455935, 0.69047546
439, 249174326, 0.9220954, 0.008157135, 0.3707017, 0.110696875, -0.41145316, -0.18153739, 0.68747807
440, 249190993, 0.9200748, 0.004175497, 0.37612692, 0.10942333, -0.6360479, -0.37500748, 0.095440865
441, 249207660, 0.91789067, 0.0011197787, 0.3818709, 0.107936464, -0.9580456, -0.08357293, -0.19754982
442, 249224327, 0.91528744, -1.1780771E-4, 0.38853043, 0.10626975, -0.85052717, 0.14173068, -0.18131924
443, 249240994, 0.9126172, -5.1489525E-4, 0.395277, 0.104335725, -0.6332909, 0.1416578, -0.3175192
444, 249257661, 0.9100736, -0.0018114552, 0.40148982, 0.10280487, -0.7648095, 0.21626298, -0.6840315
445, 249274328, 0.9075412, -0.0029098194, 0.40748635, 0.1015664, -1.117821, 0.11446806, -0.5366926
446, 249290995, 0.90439844, -0.0014807713, 0.41479173, 0.10004639, -0.97868454, 0.38186345, -0.29518318
447, 249307662, 0.90093404, 0.0016382537, 0.42260376, 0.09859818, -0.75694585, 0.32387716, -0.027810097
448, 249324329, 0.8975525, 0.0042626197, 0.43001035, 0.097327195, -0.70794624, 0.18862265, -0.15202236
449, 249340996, 0.8943721, 0.0055768136, 0.4368216, 0.09620073, -0.9484068, 0.063499615, -0.3322935
450, 249357663, 0.8910765, 0.006122548, 0.44373503, 0.095104225, -1.164657, -0.17243284, -0.26197433
451, 249374330, 0.88730174, 0.0065227756, 0.45158234, 0.09341731, -0.8910038, 0.041959, -0.0967474
452, 249390997, 0.88317853, 0.0069549787, 0.45982674, 0.09223165, -0.72993344, 0.3327243, 0.13620663
453, 249407664, 0.8791803, 0.0077885306, 0.46760508, 0.09125103, -0.7651126, 0.42416775, -0.112888336
454, 249424331, 0.8754292, 0.009364865, 0.47476268, 0.0902025, -1.152418, 0.39960146, -0.033189774
455, 249440998, 0.8711967, 0.011631344, 0.48266736, 0.088958, -1.1319804, 0.60320956, 0.18530273
456, 249457665, 0.86667204, 0.013275715, 0.49088708, 0.0879385, -0.5544972, 0.5375022, 0.3820467
457, 249474332, 0.86224496, 0.01327832, 0.49872515, 0.08735285, -0.40841404, 0.4324499, 0.38812637
458, 249490999, 0.85802305, 0.01225199, 0.5060422, 0.086993106, -0.5610904, 0.41164562, -0.05426693
459, 249507666, 0.8538186, 0.010733767, 0.51319957, 0.08663282, -1.0444331, 0.6512857, -0.021914482
460, 249524333, 0.84932894, 0.009500391, 0.52060515, 0.08672119, -1.1749182, 0.64680517, -0.097735405
461, 249541000, 0.84426516, 0.009360712, 0.5287615, 0.08683475, -1.204544, 0.5071073, 0.16545391
462, 249557667, 0.8387842, 0.010437464, 0.53735614, 0.08706654, -0.8705427, 0.29271734, 0.45157146
463, 249574334, 0.83350015, 0.011724764, 0.54547143, 0.0871845, -0.69964385, -0.39210942, 0.12906551
464, 249591001, 0.8281719, 0.012666593, 0.55355334, 0.08688993, -0.7588323, -0.33636856, 0.51584816
465, 249607668, 0.82277995, 0.014505711, 0.5616192, 0.08606208, -0.21967793, -0.0052315723, 1.2484379
466, 249624335, 0.8176036, 0.017611649, 0.56921965, 0.08487382, 0.052467432, 0.039973643, 1.3315792
467, 249641002, 0.81284446, 0.021091213, 0.5760684, 0.083572, -0.15443628, -0.131915, 1.0273485
468, 249657669, 0.80824065, 0.023955658, 0.5826185, 0.08203057, -0.37278607, -0.31889248, 0.30989456
469, 249674336, 0.8033161, 0.025987275, 0.58955127, 0.080232695, -0.5346774, 0.0042162645, 0.44943142
470, 249691003, 0.7978931, 0.027615288, 0.59700394, 0.078679286, -0.33145362, 0.34261435, 0.7134142
471, 249707670, 0.79203767, 0.02938812, 0.6048432, 0.077314675, -0.13894773, 0.31071347, 1.1078701
472, 249724337, 0.78609514, 0.031421795, 0.612569, 0.07633211, 0.2116234, 0.23899148, 1.1969643
473, 249741004, 0.7807042, 0.033132143, 0.6194336, 0.07553308, 0.25386646, 0.081842676, 0.8966284
474, 249757671, 0.77548337, 0.034536462, 0.6259711, 0.074785315, 0.023797425, 0.034778617, 0.944088
475, 249774338, 0.77015, 0.03584793, 0.6325305, 0.07409041, 0.018261902, 0.013906753, 1.1408339
476, 249791005, 0.76468295, 0.037291672, 0.63912183, 0.07343373, 0.13647656, -0.03841411, 1.1353636
477, 249807672, 0.759238, 0.038693853, 0.645565, 0.07284514, 0.011449228, -0.13759787, 1.17447
478, 249824339, 0.75386083, 0.039830938, 0.65183043, 0.0722818, -0.15031694, -0.23601381, 0.9599514
479, 249841006, 0.7483982, 0.041105103, 0.6581096, 0.07142963, -0.066481695, -0.10978487, 0.98397446
